#_______________________________________________________________________________
#    ######   ####     ##             #####   #####     ##    #    #    ##
#    #       #        #  #            #    #  #    #   #  #   ##  ##   #  #
#    #####    ####   ######           #    #  #####   ######  # ## #  ######
#    #            #  #    #           #    #  #    #  #    #  #    #  #    #
#____######__#####___#____#___________#####___#____#__#____#__#____#__#____#____
#
#              ESA Debris Risk Assessment and Mitigation Analysis
#
#                         ---- DRAMA ( SESAM r2.3.0 ) ----
#                                      ESA 2018
#
#                         final state of ballooning objects
#-------------------------------------------------------------------------------
# Filename      : ballooningData.txt
# RunID         : PySara
# Content       : This file lists the ballooning objects,
#                 computed by the DRAMA 3 Re-entry Analysis.
# Documentation : DRAMA Software User Manual, section OPERATIONS MANUAL / Normal operation / SARA / SARA Simulation Output / Re-entry simulation output
#
#--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
#  Time [s]  Altitude [km]  Lat [deg]  Lon [deg]  Velocity [km/s]   Downrange [km]       Drag       Lift       Side    Knudsen       Mach                UniqueID                  Name
#--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
   457.607          68.743    -44.824   -113.621            2.197         3577.577      1.265      0.000      0.000    0.00169    7.31976  e603a0ac-b50a-49ba-94e7-c8487de979d7  RTU
   422.705          72.672    -42.698   -112.956            2.110         3334.916      0.976      0.000      0.000    0.00426    7.24404  0e801314-4be9-4a8e-8863-be55cd8972a8  MBU
   435.495          71.477    -43.566   -113.223            2.202         3433.970      1.111      0.000      0.000    0.00385    7.51020  9da080c0-a677-4e48-9413-7396776e2156  X-PND1
   443.163          70.704    -44.076   -113.383            2.196         3492.174      1.242      0.000      0.000    0.00338    7.44625  c287fba3-8bbe-4179-bca3-e0297868e371  TRU1
   435.495          71.477    -43.566   -113.223            2.202         3433.970      1.111      0.000      0.000    0.00385    7.51020  937ad039-148d-4738-aeef-7ba048002fe8  X-PND2
   443.163          70.704    -44.076   -113.383            2.196         3492.174      1.242      0.000      0.000    0.00338    7.44625  197bea65-bd7c-4823-addb-ea50438d3765  TRU2
   447.178          69.950    -44.195   -113.420            2.404         3505.787      1.065      0.000      0.000    0.00267    8.08518  c190928b-6fde-4737-b38b-d6640dd3ce29  ACC
   427.893          72.135    -43.024   -113.056            2.095         3372.128      1.097      0.000      0.000    0.00399    7.15777  73aad817-0c8f-4729-8cfc-bdb457fa3af1  RWE1
   427.893          72.135    -43.024   -113.056            2.095         3372.128      1.097      0.000      0.000    0.00399    7.15777  cbd88e14-9f02-4477-ba19-2ae766ccf9c2  RWE2
   433.137          71.536    -43.336   -113.152            2.443         3407.702      1.051      0.000      0.000    0.00338    8.34828  6eeaa09a-906e-4f96-a8c8-21bf581813b5  PLE3
   441.794          70.575    -43.866   -113.316            2.418         3468.171      1.095      0.000      0.000    0.00236    8.17169  56f0d198-bc1f-47a6-b695-7e804d590123  PLE3b
