object_number,drag,hf_global,hf_CT,hf_TR,hf_FM,mass,density
0,1.0,1.0,1.0792640071836892,1.1980118898930252,0.9056585561005251,500.0,1.064957312172631
1,1.0,1.0,1.0792640071836892,1.1980118898930252,0.9056585561005251,33.0,1.064957312172631
2,1.0,1.0,1.0792640071836892,1.1980118898930252,0.9056585561005251,5.0,1.064957312172631
3,1.0,1.0,1.0792640071836892,1.1980118898930252,0.9056585561005251,19.0,1.064957312172631
4,1.0,1.0,1.0792640071836892,1.1980118898930252,0.9056585561005251,4.0,1.064957312172631
5,1.0,1.0,1.0792640071836892,1.1980118898930252,0.9056585561005251,13.0,1.064957312172631
6,1.0,1.0,1.0792640071836892,1.1980118898930252,0.9056585561005251,50.0,1.064957312172631
7,1.0,1.0,1.0792640071836892,1.1980118898930252,0.9056585561005251,50.0,1.064957312172631
8,1.0,1.0,1.0792640071836892,1.1980118898930252,0.9056585561005251,6.0,1.064957312172631
9,1.0,1.0,1.0792640071836892,1.1980118898930252,0.9056585561005251,17.0,1.064957312172631
10,1.0,1.0,1.0792640071836892,1.1980118898930252,0.9056585561005251,13.5,1.064957312172631
11,1.0,1.0,1.0792640071836892,1.1980118898930252,0.9056585561005251,4.0,1.064957312172631
12,1.0,1.0,1.0792640071836892,1.1980118898930252,0.9056585561005251,5.0,1.064957312172631
13,1.0,1.0,1.0792640071836892,1.1980118898930252,0.9056585561005251,6.7,1.064957312172631
14,1.0,1.0,1.0792640071836892,1.1980118898930252,0.9056585561005251,5.0,1.064957312172631
15,1.0,1.0,1.0792640071836892,1.1980118898930252,0.9056585561005251,6.7,1.064957312172631
16,1.0,1.0,1.0792640071836892,1.1980118898930252,0.9056585561005251,2.2,1.064957312172631
17,1.0,1.0,1.0792640071836892,1.1980118898930252,0.9056585561005251,2.2,1.064957312172631
18,1.0,1.0,1.0792640071836892,1.1980118898930252,0.9056585561005251,2.2,1.064957312172631
19,1.0,1.0,1.0792640071836892,1.1980118898930252,0.9056585561005251,3.5,1.064957312172631
20,1.0,1.0,1.0792640071836892,1.1980118898930252,0.9056585561005251,6.5,1.064957312172631
21,1.0,1.0,1.0792640071836892,1.1980118898930252,0.9056585561005251,11.3,1.064957312172631
22,1.0,1.0,1.0792640071836892,1.1980118898930252,0.9056585561005251,3.3,1.064957312172631
23,1.0,1.0,1.0792640071836892,1.1980118898930252,0.9056585561005251,3.3,1.064957312172631
24,1.0,1.0,1.0792640071836892,1.1980118898930252,0.9056585561005251,6.1,1.064957312172631
25,1.0,1.0,1.0792640071836892,1.1980118898930252,0.9056585561005251,6.1,1.064957312172631
26,1.0,1.0,1.0792640071836892,1.1980118898930252,0.9056585561005251,6.1,1.064957312172631
27,1.0,1.0,1.0792640071836892,1.1980118898930252,0.9056585561005251,4.5,1.064957312172631
28,1.0,1.0,1.0792640071836892,1.1980118898930252,0.9056585561005251,4.5,1.064957312172631
29,1.0,1.0,1.0792640071836892,1.1980118898930252,0.9056585561005251,3.3,1.064957312172631
30,1.0,1.0,1.0792640071836892,1.1980118898930252,0.9056585561005251,3.3,1.064957312172631
31,1.0,1.0,1.0792640071836892,1.1980118898930252,0.9056585561005251,3.3,1.064957312172631
32,1.0,1.0,1.0792640071836892,1.1980118898930252,0.9056585561005251,3.0,1.064957312172631
33,1.0,1.0,1.0792640071836892,1.1980118898930252,0.9056585561005251,3.0,1.064957312172631
34,1.0,1.0,1.0792640071836892,1.1980118898930252,0.9056585561005251,3.0,1.064957312172631
35,1.0,1.0,1.0792640071836892,1.1980118898930252,0.9056585561005251,20.0,1.064957312172631
36,1.0,1.0,1.0792640071836892,1.1980118898930252,0.9056585561005251,20.0,1.064957312172631
37,1.0,1.0,1.0792640071836892,1.1980118898930252,0.9056585561005251,20.0,1.064957312172631
38,1.0,1.0,1.0792640071836892,1.1980118898930252,0.9056585561005251,20.0,1.064957312172631
39,1.0,1.0,1.0792640071836892,1.1980118898930252,0.9056585561005251,0.3,1.064957312172631
40,1.0,1.0,1.0792640071836892,1.1980118898930252,0.9056585561005251,0.3,1.064957312172631
41,1.0,1.0,1.0792640071836892,1.1980118898930252,0.9056585561005251,0.3,1.064957312172631
42,1.0,1.0,1.0792640071836892,1.1980118898930252,0.9056585561005251,0.3,1.064957312172631
43,1.0,1.0,1.0792640071836892,1.1980118898930252,0.9056585561005251,0.3,1.064957312172631
44,1.0,1.0,1.0792640071836892,1.1980118898930252,0.9056585561005251,0.3,1.064957312172631
45,1.0,1.0,1.0792640071836892,1.1980118898930252,0.9056585561005251,0.3,1.064957312172631
46,1.0,1.0,1.0792640071836892,1.1980118898930252,0.9056585561005251,0.3,1.064957312172631
47,1.0,1.0,1.0792640071836892,1.1980118898930252,0.9056585561005251,0.3,1.064957312172631
48,1.0,1.0,1.0792640071836892,1.1980118898930252,0.9056585561005251,0.3,1.064957312172631
49,1.0,1.0,1.0792640071836892,1.1980118898930252,0.9056585561005251,0.3,1.064957312172631
50,1.0,1.0,1.0792640071836892,1.1980118898930252,0.9056585561005251,0.3,1.064957312172631
51,1.0,1.0,1.0792640071836892,1.1980118898930252,0.9056585561005251,18.0,1.064957312172631
52,1.0,1.0,1.0792640071836892,1.1980118898930252,0.9056585561005251,15.5,1.064957312172631
53,1.0,1.0,1.0792640071836892,1.1980118898930252,0.9056585561005251,5.3,1.064957312172631
54,1.0,1.0,1.0792640071836892,1.1980118898930252,0.9056585561005251,45.0,1.064957312172631
55,1.0,1.0,1.0792640071836892,1.1980118898930252,0.9056585561005251,6.283,1.064957312172631
56,1.0,1.0,1.0792640071836892,1.1980118898930252,0.9056585561005251,6.283,1.064957312172631
57,1.0,1.0,1.0792640071836892,1.1980118898930252,0.9056585561005251,6.283,1.064957312172631
58,1.0,1.0,1.0792640071836892,1.1980118898930252,0.9056585561005251,6.283,1.064957312172631
59,1.0,1.0,1.0792640071836892,1.1980118898930252,0.9056585561005251,1.9,1.064957312172631
60,1.0,1.0,1.0792640071836892,1.1980118898930252,0.9056585561005251,1.9,1.064957312172631
61,1.0,1.0,1.0792640071836892,1.1980118898930252,0.9056585561005251,1.9,1.064957312172631
62,1.0,1.0,1.0792640071836892,1.1980118898930252,0.9056585561005251,2.0,1.064957312172631
63,1.0,1.0,1.0792640071836892,1.1980118898930252,0.9056585561005251,18.0,1.064957312172631
64,1.0,1.0,1.0792640071836892,1.1980118898930252,0.9056585561005251,1.9,1.064957312172631
65,1.0,1.0,1.0792640071836892,1.1980118898930252,0.9056585561005251,8.0,1.064957312172631
66,1.0,1.0,1.0792640071836892,1.1980118898930252,0.9056585561005251,50.0,1.064957312172631
67,1.0,1.0,1.0792640071836892,1.1980118898930252,0.9056585561005251,67.512,1.064957312172631
68,1.0,1.0,1.0792640071836892,1.1980118898930252,0.9056585561005251,67.512,1.064957312172631
