object_number,drag,hf_global,hf_CT,hf_TR,hf_FM,mass,density
0,1.0,1.0,0.9518777787848974,0.6479004485094249,1.0644938567602726,500.0,1.0933930415963387
1,1.0,1.0,0.9518777787848974,0.6479004485094249,1.0644938567602726,33.0,1.0933930415963387
2,1.0,1.0,0.9518777787848974,0.6479004485094249,1.0644938567602726,5.0,1.0933930415963387
3,1.0,1.0,0.9518777787848974,0.6479004485094249,1.0644938567602726,19.0,1.0933930415963387
4,1.0,1.0,0.9518777787848974,0.6479004485094249,1.0644938567602726,4.0,1.0933930415963387
5,1.0,1.0,0.9518777787848974,0.6479004485094249,1.0644938567602726,13.0,1.0933930415963387
6,1.0,1.0,0.9518777787848974,0.6479004485094249,1.0644938567602726,50.0,1.0933930415963387
7,1.0,1.0,0.9518777787848974,0.6479004485094249,1.0644938567602726,50.0,1.0933930415963387
8,1.0,1.0,0.9518777787848974,0.6479004485094249,1.0644938567602726,6.0,1.0933930415963387
9,1.0,1.0,0.9518777787848974,0.6479004485094249,1.0644938567602726,17.0,1.0933930415963387
10,1.0,1.0,0.9518777787848974,0.6479004485094249,1.0644938567602726,13.5,1.0933930415963387
11,1.0,1.0,0.9518777787848974,0.6479004485094249,1.0644938567602726,4.0,1.0933930415963387
12,1.0,1.0,0.9518777787848974,0.6479004485094249,1.0644938567602726,5.0,1.0933930415963387
13,1.0,1.0,0.9518777787848974,0.6479004485094249,1.0644938567602726,6.7,1.0933930415963387
14,1.0,1.0,0.9518777787848974,0.6479004485094249,1.0644938567602726,5.0,1.0933930415963387
15,1.0,1.0,0.9518777787848974,0.6479004485094249,1.0644938567602726,6.7,1.0933930415963387
16,1.0,1.0,0.9518777787848974,0.6479004485094249,1.0644938567602726,2.2,1.0933930415963387
17,1.0,1.0,0.9518777787848974,0.6479004485094249,1.0644938567602726,2.2,1.0933930415963387
18,1.0,1.0,0.9518777787848974,0.6479004485094249,1.0644938567602726,2.2,1.0933930415963387
19,1.0,1.0,0.9518777787848974,0.6479004485094249,1.0644938567602726,3.5,1.0933930415963387
20,1.0,1.0,0.9518777787848974,0.6479004485094249,1.0644938567602726,6.5,1.0933930415963387
21,1.0,1.0,0.9518777787848974,0.6479004485094249,1.0644938567602726,11.3,1.0933930415963387
22,1.0,1.0,0.9518777787848974,0.6479004485094249,1.0644938567602726,3.3,1.0933930415963387
23,1.0,1.0,0.9518777787848974,0.6479004485094249,1.0644938567602726,3.3,1.0933930415963387
24,1.0,1.0,0.9518777787848974,0.6479004485094249,1.0644938567602726,6.1,1.0933930415963387
25,1.0,1.0,0.9518777787848974,0.6479004485094249,1.0644938567602726,6.1,1.0933930415963387
26,1.0,1.0,0.9518777787848974,0.6479004485094249,1.0644938567602726,6.1,1.0933930415963387
27,1.0,1.0,0.9518777787848974,0.6479004485094249,1.0644938567602726,4.5,1.0933930415963387
28,1.0,1.0,0.9518777787848974,0.6479004485094249,1.0644938567602726,4.5,1.0933930415963387
29,1.0,1.0,0.9518777787848974,0.6479004485094249,1.0644938567602726,3.3,1.0933930415963387
30,1.0,1.0,0.9518777787848974,0.6479004485094249,1.0644938567602726,3.3,1.0933930415963387
31,1.0,1.0,0.9518777787848974,0.6479004485094249,1.0644938567602726,3.3,1.0933930415963387
32,1.0,1.0,0.9518777787848974,0.6479004485094249,1.0644938567602726,3.0,1.0933930415963387
33,1.0,1.0,0.9518777787848974,0.6479004485094249,1.0644938567602726,3.0,1.0933930415963387
34,1.0,1.0,0.9518777787848974,0.6479004485094249,1.0644938567602726,3.0,1.0933930415963387
35,1.0,1.0,0.9518777787848974,0.6479004485094249,1.0644938567602726,20.0,1.0933930415963387
36,1.0,1.0,0.9518777787848974,0.6479004485094249,1.0644938567602726,20.0,1.0933930415963387
37,1.0,1.0,0.9518777787848974,0.6479004485094249,1.0644938567602726,20.0,1.0933930415963387
38,1.0,1.0,0.9518777787848974,0.6479004485094249,1.0644938567602726,20.0,1.0933930415963387
39,1.0,1.0,0.9518777787848974,0.6479004485094249,1.0644938567602726,0.3,1.0933930415963387
40,1.0,1.0,0.9518777787848974,0.6479004485094249,1.0644938567602726,0.3,1.0933930415963387
41,1.0,1.0,0.9518777787848974,0.6479004485094249,1.0644938567602726,0.3,1.0933930415963387
42,1.0,1.0,0.9518777787848974,0.6479004485094249,1.0644938567602726,0.3,1.0933930415963387
43,1.0,1.0,0.9518777787848974,0.6479004485094249,1.0644938567602726,0.3,1.0933930415963387
44,1.0,1.0,0.9518777787848974,0.6479004485094249,1.0644938567602726,0.3,1.0933930415963387
45,1.0,1.0,0.9518777787848974,0.6479004485094249,1.0644938567602726,0.3,1.0933930415963387
46,1.0,1.0,0.9518777787848974,0.6479004485094249,1.0644938567602726,0.3,1.0933930415963387
47,1.0,1.0,0.9518777787848974,0.6479004485094249,1.0644938567602726,0.3,1.0933930415963387
48,1.0,1.0,0.9518777787848974,0.6479004485094249,1.0644938567602726,0.3,1.0933930415963387
49,1.0,1.0,0.9518777787848974,0.6479004485094249,1.0644938567602726,0.3,1.0933930415963387
50,1.0,1.0,0.9518777787848974,0.6479004485094249,1.0644938567602726,0.3,1.0933930415963387
51,1.0,1.0,0.9518777787848974,0.6479004485094249,1.0644938567602726,18.0,1.0933930415963387
52,1.0,1.0,0.9518777787848974,0.6479004485094249,1.0644938567602726,15.5,1.0933930415963387
53,1.0,1.0,0.9518777787848974,0.6479004485094249,1.0644938567602726,5.3,1.0933930415963387
54,1.0,1.0,0.9518777787848974,0.6479004485094249,1.0644938567602726,45.0,1.0933930415963387
55,1.0,1.0,0.9518777787848974,0.6479004485094249,1.0644938567602726,6.283,1.0933930415963387
56,1.0,1.0,0.9518777787848974,0.6479004485094249,1.0644938567602726,6.283,1.0933930415963387
57,1.0,1.0,0.9518777787848974,0.6479004485094249,1.0644938567602726,6.283,1.0933930415963387
58,1.0,1.0,0.9518777787848974,0.6479004485094249,1.0644938567602726,6.283,1.0933930415963387
59,1.0,1.0,0.9518777787848974,0.6479004485094249,1.0644938567602726,1.9,1.0933930415963387
60,1.0,1.0,0.9518777787848974,0.6479004485094249,1.0644938567602726,1.9,1.0933930415963387
61,1.0,1.0,0.9518777787848974,0.6479004485094249,1.0644938567602726,1.9,1.0933930415963387
62,1.0,1.0,0.9518777787848974,0.6479004485094249,1.0644938567602726,2.0,1.0933930415963387
63,1.0,1.0,0.9518777787848974,0.6479004485094249,1.0644938567602726,18.0,1.0933930415963387
64,1.0,1.0,0.9518777787848974,0.6479004485094249,1.0644938567602726,1.9,1.0933930415963387
65,1.0,1.0,0.9518777787848974,0.6479004485094249,1.0644938567602726,8.0,1.0933930415963387
66,1.0,1.0,0.9518777787848974,0.6479004485094249,1.0644938567602726,50.0,1.0933930415963387
67,1.0,1.0,0.9518777787848974,0.6479004485094249,1.0644938567602726,67.512,1.0933930415963387
