object_number,drag,hf_global,hf_CT,hf_TR,hf_FM,mass,density
0,1.0,1.0,0.8471688562846379,0.6767366349433571,1.012976478558476,500.0,0.905289369202335
1,1.0,1.0,0.8471688562846379,0.6767366349433571,1.012976478558476,33.0,0.905289369202335
2,1.0,1.0,0.8471688562846379,0.6767366349433571,1.012976478558476,5.0,0.905289369202335
3,1.0,1.0,0.8471688562846379,0.6767366349433571,1.012976478558476,19.0,0.905289369202335
4,1.0,1.0,0.8471688562846379,0.6767366349433571,1.012976478558476,4.0,0.905289369202335
5,1.0,1.0,0.8471688562846379,0.6767366349433571,1.012976478558476,13.0,0.905289369202335
6,1.0,1.0,0.8471688562846379,0.6767366349433571,1.012976478558476,50.0,0.905289369202335
7,1.0,1.0,0.8471688562846379,0.6767366349433571,1.012976478558476,50.0,0.905289369202335
8,1.0,1.0,0.8471688562846379,0.6767366349433571,1.012976478558476,6.0,0.905289369202335
9,1.0,1.0,0.8471688562846379,0.6767366349433571,1.012976478558476,17.0,0.905289369202335
10,1.0,1.0,0.8471688562846379,0.6767366349433571,1.012976478558476,13.5,0.905289369202335
11,1.0,1.0,0.8471688562846379,0.6767366349433571,1.012976478558476,4.0,0.905289369202335
12,1.0,1.0,0.8471688562846379,0.6767366349433571,1.012976478558476,5.0,0.905289369202335
13,1.0,1.0,0.8471688562846379,0.6767366349433571,1.012976478558476,6.7,0.905289369202335
14,1.0,1.0,0.8471688562846379,0.6767366349433571,1.012976478558476,5.0,0.905289369202335
15,1.0,1.0,0.8471688562846379,0.6767366349433571,1.012976478558476,6.7,0.905289369202335
16,1.0,1.0,0.8471688562846379,0.6767366349433571,1.012976478558476,2.2,0.905289369202335
17,1.0,1.0,0.8471688562846379,0.6767366349433571,1.012976478558476,2.2,0.905289369202335
18,1.0,1.0,0.8471688562846379,0.6767366349433571,1.012976478558476,2.2,0.905289369202335
19,1.0,1.0,0.8471688562846379,0.6767366349433571,1.012976478558476,3.5,0.905289369202335
20,1.0,1.0,0.8471688562846379,0.6767366349433571,1.012976478558476,6.5,0.905289369202335
21,1.0,1.0,0.8471688562846379,0.6767366349433571,1.012976478558476,11.3,0.905289369202335
22,1.0,1.0,0.8471688562846379,0.6767366349433571,1.012976478558476,3.3,0.905289369202335
23,1.0,1.0,0.8471688562846379,0.6767366349433571,1.012976478558476,3.3,0.905289369202335
24,1.0,1.0,0.8471688562846379,0.6767366349433571,1.012976478558476,6.1,0.905289369202335
