#_______________________________________________________________________________
#    ######   ####     ##             #####   #####     ##    #    #    ##
#    #       #        #  #            #    #  #    #   #  #   ##  ##   #  #
#    #####    ####   ######           #    #  #####   ######  # ## #  ######
#    #            #  #    #           #    #  #    #  #    #  #    #  #    #
#____######__#####___#____#___________#####___#____#__#____#__#____#__#____#____
#
#              ESA Debris Risk Assessment and Mitigation Analysis
#
#                         ---- DRAMA ( SESAM r2.3.0 ) ----
#                                      ESA 2018
#
#                         final state of ballooning objects
#-------------------------------------------------------------------------------
# Filename      : ballooningData.txt
# RunID         : PySara
# Content       : This file lists the ballooning objects,
#                 computed by the DRAMA 3 Re-entry Analysis.
# Documentation : DRAMA Software User Manual, section OPERATIONS MANUAL / Normal operation / SARA / SARA Simulation Output / Re-entry simulation output
#
#--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
#  Time [s]  Altitude [km]  Lat [deg]  Lon [deg]  Velocity [km/s]   Downrange [km]       Drag       Lift       Side    Knudsen       Mach                UniqueID                  Name
#--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
   439.210          70.340    -43.627   -113.242            2.276         3440.888      1.204      0.000      0.000    0.00309    8.07693  c819661c-34ef-46e7-b1eb-890ade42e3af  PCU
   423.474          72.042    -42.575   -112.919            2.330         3320.937      1.041      0.000      0.000    0.00339    8.34318  c0ddc3c0-47ce-435f-9deb-b33486eaf601  BCU
   441.451          69.971    -43.702   -113.265            2.326         3449.432      1.229      0.000      0.000    0.00258    8.21567  a68c82cf-50d9-4d72-b8e8-fb77b034ddcc  Decoder
   436.141          70.507    -43.323   -113.147            2.432         3406.228      0.976      0.000      0.000    0.00312    8.62540  0e801314-4be9-4a8e-8863-be55cd8972a8  MBU
   449.728          69.035    -44.246   -113.436            2.383         3511.566      1.111      0.000      0.000    0.00273    8.37626  9da080c0-a677-4e48-9413-7396776e2156  X-PND1
   458.711          67.967    -44.801   -113.613            2.133         3574.937      1.242      0.000      0.000    0.00232    7.44341  c287fba3-8bbe-4179-bca3-e0297868e371  TRU1
   449.728          69.035    -44.246   -113.436            2.383         3511.566      1.111      0.000      0.000    0.00273    8.37626  937ad039-148d-4738-aeef-7ba048002fe8  X-PND2
   458.711          67.967    -44.801   -113.613            2.133         3574.937      1.242      0.000      0.000    0.00232    7.44341  197bea65-bd7c-4823-addb-ea50438d3765  TRU2
   428.051          71.565    -42.891   -113.015            2.267         3357.001      1.004      0.000      0.000    0.00347    8.09676  0f2288de-76e2-422f-8b97-5b27ae9b0726  MRU
   428.606          71.416    -42.875   -113.010            2.477         3355.119      0.928      0.000      0.000    0.00355    8.84933  8dd6e192-40c1-4d95-82a7-e0edd97e769a  Gyro2
   428.606          71.416    -42.875   -113.010            2.477         3355.119      0.928      0.000      0.000    0.00355    8.84933  bb912958-2642-4cbc-b737-06295400219b  Gyro1
   422.313          72.372    -42.635   -112.937            2.277         3327.746      1.136      0.000      0.000    0.00487    8.21883  f846371b-1403-415a-b518-e78f9a87d5e8  STRE1
   422.313          72.372    -42.635   -112.937            2.277         3327.746      1.136      0.000      0.000    0.00487    8.21883  019e359a-7b6d-4e88-ae45-6c0cb1b9f231  STRE2
   422.313          72.372    -42.635   -112.937            2.277         3327.746      1.136      0.000      0.000    0.00487    8.21883  1c53a534-00ac-486c-b9b2-0e0baa3dd619  STRE3
   425.496          72.113    -42.867   -113.008            2.179         3354.196      1.136      0.000      0.000    0.00505    7.84415  cf475c8e-4dd9-43c4-93e1-443e41ca045a  STR1
   425.496          72.113    -42.867   -113.008            2.179         3354.196      1.136      0.000      0.000    0.00505    7.84415  b96f24b8-3482-41b4-8ff7-10c9d0096fe0  STR2
   425.496          72.113    -42.867   -113.008            2.179         3354.196      1.136      0.000      0.000    0.00505    7.84415  d97c8a48-c211-4c49-8222-dd2e42cdea91  STR3
   448.453          69.280    -44.208   -113.424            2.206         3507.262      0.900      0.000      0.000    0.00228    7.76530  c5961bc0-58db-4518-85cb-9d7fef46573c  PL4a1
   448.453          69.280    -44.208   -113.424            2.206         3507.262      0.900      0.000      0.000    0.00228    7.76530  472587ed-e637-49d6-9630-2ab84943f807  PL4a2
   448.453          69.280    -44.208   -113.424            2.206         3507.262      0.900      0.000      0.000    0.00228    7.76530  d0247ab6-f3f0-4a2e-88f3-b40a9f9c2f8b  PL4a3
   448.453          69.280    -44.208   -113.424            2.206         3507.262      0.900      0.000      0.000    0.00228    7.76530  d7860001-2d1f-4f10-9b6b-132541453973  PL4a4
   396.589          74.857    -40.893   -112.420            2.528         3129.103      0.910      0.000      0.000    0.00500    9.19459  e97e0bad-27a1-41c8-9d5a-9b47ac34faa9  PLE3c
