#_______________________________________________________________________________
#    ######   ####     ##             #####   #####     ##    #    #    ##
#    #       #        #  #            #    #  #    #   #  #   ##  ##   #  #
#    #####    ####   ######           #    #  #####   ######  # ## #  ######
#    #            #  #    #           #    #  #    #  #    #  #    #  #    #
#____######__#####___#____#___________#####___#____#__#____#__#____#__#____#____
#
#              ESA Debris Risk Assessment and Mitigation Analysis
#
#                         ---- DRAMA ( SESAM r2.3.0 ) ----
#                                      ESA 2018
#
#                         final state of ballooning objects
#-------------------------------------------------------------------------------
# Filename      : ballooningData.txt
# RunID         : PySara
# Content       : This file lists the ballooning objects,
#                 computed by the DRAMA 3 Re-entry Analysis.
# Documentation : DRAMA Software User Manual, section OPERATIONS MANUAL / Normal operation / SARA / SARA Simulation Output / Re-entry simulation output
#
#--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
#  Time [s]  Altitude [km]  Lat [deg]  Lon [deg]  Velocity [km/s]   Downrange [km]       Drag       Lift       Side    Knudsen       Mach                UniqueID                  Name
#--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
   439.747          70.956    -43.780   -113.290            2.212         3458.341      1.204      0.000      0.000    0.00337    7.42153  c819661c-34ef-46e7-b1eb-890ade42e3af  PCU
   423.455          72.566    -42.686   -112.953            2.497         3333.607      1.041      0.000      0.000    0.00366    8.45596  c0ddc3c0-47ce-435f-9deb-b33486eaf601  BCU
   441.579          70.671    -43.844   -113.310            2.245         3465.638      1.229      0.000      0.000    0.00284    7.50009  a68c82cf-50d9-4d72-b8e8-fb77b034ddcc  Decoder
   435.972          71.204    -43.442   -113.184            2.247         3419.783      0.976      0.000      0.000    0.00344    7.52427  0e801314-4be9-4a8e-8863-be55cd8972a8  MBU
   450.379          69.772    -44.419   -113.491            2.106         3531.309      1.111      0.000      0.000    0.00303    6.98763  9da080c0-a677-4e48-9413-7396776e2156  X-PND1
   458.933          68.834    -44.981   -113.671            2.233         3595.441      1.242      0.000      0.000    0.00261    7.38131  c287fba3-8bbe-4179-bca3-e0297868e371  TRU1
   450.379          69.772    -44.419   -113.491            2.106         3531.309      1.111      0.000      0.000    0.00303    6.98763  937ad039-148d-4738-aeef-7ba048002fe8  X-PND2
   458.933          68.834    -44.981   -113.671            2.233         3595.441      1.242      0.000      0.000    0.00261    7.38131  197bea65-bd7c-4823-addb-ea50438d3765  TRU2
   428.282          72.103    -43.018   -113.054            2.505         3371.460      1.004      0.000      0.000    0.00376    8.47989  0f2288de-76e2-422f-8b97-5b27ae9b0726  MRU
   428.573          72.012    -42.987   -113.045            2.270         3367.963      0.928      0.000      0.000    0.00387    7.65252  8dd6e192-40c1-4d95-82a7-e0edd97e769a  Gyro2
   428.573          72.012    -42.987   -113.045            2.270         3367.963      0.928      0.000      0.000    0.00387    7.65252  bb912958-2642-4cbc-b737-06295400219b  Gyro1
   442.220          70.475    -43.820   -113.302            2.446         3462.941      1.097      0.000      0.000    0.00315    8.16108  73aad817-0c8f-4729-8cfc-bdb457fa3af1  RWE1
   442.220          70.475    -43.820   -113.302            2.446         3462.941      1.097      0.000      0.000    0.00315    8.16108  cbd88e14-9f02-4477-ba19-2ae766ccf9c2  RWE2
   424.808          72.624    -42.863   -113.007            2.270         3353.820      1.136      0.000      0.000    0.00505    7.70936  f846371b-1403-415a-b518-e78f9a87d5e8  STRE1
   424.808          72.624    -42.863   -113.007            2.270         3353.820      1.136      0.000      0.000    0.00505    7.70936  019e359a-7b6d-4e88-ae45-6c0cb1b9f231  STRE2
   424.808          72.624    -42.863   -113.007            2.270         3353.820      1.136      0.000      0.000    0.00505    7.70936  1c53a534-00ac-486c-b9b2-0e0baa3dd619  STRE3
   429.348          72.247    -43.179   -113.103            2.222         3389.789      1.136      0.000      0.000    0.00515    7.49286  cf475c8e-4dd9-43c4-93e1-443e41ca045a  STR1
   429.348          72.247    -43.179   -113.103            2.222         3389.789      1.136      0.000      0.000    0.00515    7.49286  b96f24b8-3482-41b4-8ff7-10c9d0096fe0  STR2
   429.348          72.247    -43.179   -113.103            2.222         3389.789      1.136      0.000      0.000    0.00515    7.49286  d97c8a48-c211-4c49-8222-dd2e42cdea91  STR3
   449.168          69.570    -44.193   -113.419            2.396         3505.547      1.051      0.000      0.000    0.00257    7.92040  6eeaa09a-906e-4f96-a8c8-21bf581813b5  PLE3
   448.701          70.034    -44.357   -113.472            2.099         3524.281      0.900      0.000      0.000    0.00253    6.98997  c5961bc0-58db-4518-85cb-9d7fef46573c  PL4a1
   448.701          70.034    -44.357   -113.472            2.099         3524.281      0.900      0.000      0.000    0.00253    6.98997  472587ed-e637-49d6-9630-2ab84943f807  PL4a2
   448.701          70.034    -44.357   -113.472            2.099         3524.281      0.900      0.000      0.000    0.00253    6.98997  d0247ab6-f3f0-4a2e-88f3-b40a9f9c2f8b  PL4a3
   448.701          70.034    -44.357   -113.472            2.099         3524.281      0.900      0.000      0.000    0.00253    6.98997  d7860001-2d1f-4f10-9b6b-132541453973  PL4a4
   396.862          75.144    -40.977   -112.445            2.411         3138.766      0.910      0.000      0.000    0.00522    8.26427  e97e0bad-27a1-41c8-9d5a-9b47ac34faa9  PLE3c
