#_______________________________________________________________________________
#    ######   ####     ##             #####   #####     ##    #    #    ##
#    #       #        #  #            #    #  #    #   #  #   ##  ##   #  #
#    #####    ####   ######           #    #  #####   ######  # ## #  ######
#    #            #  #    #           #    #  #    #  #    #  #    #  #    #
#____######__#####___#____#___________#####___#____#__#____#__#____#__#____#____
#
#              ESA Debris Risk Assessment and Mitigation Analysis
#
#                         ---- DRAMA ( SESAM r2.3.0 ) ----
#                                      ESA 2018
#
#                         final state of ballooning objects
#-------------------------------------------------------------------------------
# Filename      : ballooningData.txt
# RunID         : PySara
# Content       : This file lists the ballooning objects,
#                 computed by the DRAMA 3 Re-entry Analysis.
# Documentation : DRAMA Software User Manual, section OPERATIONS MANUAL / Normal operation / SARA / SARA Simulation Output / Re-entry simulation output
#
#--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
#  Time [s]  Altitude [km]  Lat [deg]  Lon [deg]  Velocity [km/s]   Downrange [km]       Drag       Lift       Side    Knudsen       Mach                UniqueID                  Name
#--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
   420.850          72.268    -42.543   -112.909            2.442         3317.236      1.229      0.000      0.000    0.00357    8.99740  a68c82cf-50d9-4d72-b8e8-fb77b034ddcc  Decoder
   449.435          68.751    -44.201   -113.421            2.233         3506.422      1.265      0.000      0.000    0.00169    8.06815  e603a0ac-b50a-49ba-94e7-c8487de979d7  RTU
   416.285          72.711    -42.225   -112.813            2.272         3280.958      0.976      0.000      0.000    0.00428    8.44852  0e801314-4be9-4a8e-8863-be55cd8972a8  MBU
   428.656          71.451    -43.054   -113.065            2.182         3375.561      1.111      0.000      0.000    0.00383    8.08788  9da080c0-a677-4e48-9413-7396776e2156  X-PND1
   435.455          70.714    -43.504   -113.204            1.979         3426.920      1.242      0.000      0.000    0.00339    7.28081  c287fba3-8bbe-4179-bca3-e0297868e371  TRU1
   428.656          71.451    -43.054   -113.065            2.182         3375.561      1.111      0.000      0.000    0.00383    8.08788  937ad039-148d-4738-aeef-7ba048002fe8  X-PND2
   435.455          70.714    -43.504   -113.204            1.979         3426.920      1.242      0.000      0.000    0.00339    7.28081  197bea65-bd7c-4823-addb-ea50438d3765  TRU2
   410.604          73.353    -41.885   -112.712            2.226         3242.191      1.004      0.000      0.000    0.00452    8.31227  0f2288de-76e2-422f-8b97-5b27ae9b0726  MRU
   439.672          69.966    -43.619   -113.239            2.284         3439.969      1.065      0.000      0.000    0.00268    8.33155  c190928b-6fde-4737-b38b-d6640dd3ce29  ACC
   410.679          73.313    -41.865   -112.706            2.228         3239.928      0.928      0.000      0.000    0.00468    8.33544  8dd6e192-40c1-4d95-82a7-e0edd97e769a  Gyro2
   410.679          73.313    -41.865   -112.706            2.228         3239.928      0.928      0.000      0.000    0.00468    8.33544  bb912958-2642-4cbc-b737-06295400219b  Gyro1
   421.325          72.160    -42.534   -112.906            2.219         3316.250      1.097      0.000      0.000    0.00400    8.24514  73aad817-0c8f-4729-8cfc-bdb457fa3af1  RWE1
   421.325          72.160    -42.534   -112.906            2.219         3316.250      1.097      0.000      0.000    0.00400    8.24514  cbd88e14-9f02-4477-ba19-2ae766ccf9c2  RWE2
   426.233          71.578    -42.815   -112.992            2.281         3348.335      1.051      0.000      0.000    0.00340    8.42045  6eeaa09a-906e-4f96-a8c8-21bf581813b5  PLE3
   434.417          70.608    -43.309   -113.143            2.427         3404.619      1.095      0.000      0.000    0.00237    8.88994  56f0d198-bc1f-47a6-b695-7e804d590123  PLE3b
