#_______________________________________________________________________________
#    ######   ####     ##             #####   #####     ##    #    #    ##
#    #       #        #  #            #    #  #    #   #  #   ##  ##   #  #
#    #####    ####   ######           #    #  #####   ######  # ## #  ######
#    #            #  #    #           #    #  #    #  #    #  #    #  #    #
#____######__#####___#____#___________#####___#____#__#____#__#____#__#____#____
#
#              ESA Debris Risk Assessment and Mitigation Analysis
#
#                         ---- DRAMA ( SESAM r2.3.0 ) ----
#                                      ESA 2018
#
#                         final state of uncritical objects
#-------------------------------------------------------------------------------
# Filename      : uncriticalData.txt
# RunID         : PySara
# Content       : This file lists the uncritical objects (kin. energy < 15 J),
#                 computed by the DRAMA 3 Re-entry Analysis.
# Documentation : DRAMA Software User Manual, section OPERATIONS MANUAL / Normal operation / SARA / SARA Simulation Output / Re-entry simulation output
#
#--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
#  Time [s]  Altitude [km]  Lat [deg]  Lon [deg]  Velocity [km/s]   Downrange [km]       Drag       Lift       Side    Knudsen       Mach                UniqueID                  Name
#--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
   427.374          72.839    -43.106   -113.081            6.011         3381.442      1.204      0.000      0.000    0.00443   19.15682  c819661c-34ef-46e7-b1eb-890ade42e3af  PCU
  1914.761           4.310    -46.635   -114.216            0.010         3784.367      0.467      0.000      0.000    0.00000    0.02892  ae939109-80e7-4590-ada6-8ab74859c3a8  BCDR
   413.100          74.054    -42.137   -112.787            5.887         3270.925      1.041      0.000      0.000    0.00457   18.94696  c0ddc3c0-47ce-435f-9deb-b33486eaf601  BCU
   428.100          72.727    -43.135   -113.090            5.934         3384.851      1.229      0.000      0.000    0.00383   18.94718  a68c82cf-50d9-4d72-b8e8-fb77b034ddcc  Decoder
   422.469          73.198    -42.752   -112.973            5.794         3341.133      0.976      0.000      0.000    0.00461   18.51514  0e801314-4be9-4a8e-8863-be55cd8972a8  MBU
   436.100          72.024    -43.671   -113.256            5.794         3445.975      1.111      0.000      0.000    0.00417   18.47480  9da080c0-a677-4e48-9413-7396776e2156  X-PND1
   443.300          71.373    -44.159   -113.409            5.808         3501.655      1.242      0.000      0.000    0.00372   18.37407  c287fba3-8bbe-4179-bca3-e0297868e371  TRU1
   436.100          72.024    -43.671   -113.256            5.794         3445.975      1.111      0.000      0.000    0.00417   18.47480  937ad039-148d-4738-aeef-7ba048002fe8  X-PND2
   443.300          71.373    -44.159   -113.409            5.808         3501.655      1.242      0.000      0.000    0.00372   18.37407  197bea65-bd7c-4823-addb-ea50438d3765  TRU2
   437.207          72.152    -43.826   -113.305            6.233         3463.617      0.915      0.000      0.000    0.00180   19.92852  b9715501-449b-451c-a5a4-f4d9347e2f59  MTR1
   437.207          72.152    -43.826   -113.305            6.233         3463.617      0.915      0.000      0.000    0.00180   19.92852  84879cea-7d5c-4089-841e-3521c24c746a  MTR2
   437.207          72.152    -43.826   -113.305            6.233         3463.617      0.915      0.000      0.000    0.00180   19.92852  e7d005bd-2d30-4a52-9e61-1e8b09175adb  MTR3
   417.100          73.721    -42.415   -112.871            6.373         3302.724      1.004      0.000      0.000    0.00478   20.34719  0f2288de-76e2-422f-8b97-5b27ae9b0726  MRU
   416.795          73.714    -42.377   -112.860            5.822         3298.388      0.928      0.000      0.000    0.00498   18.68805  8dd6e192-40c1-4d95-82a7-e0edd97e769a  Gyro2
   416.795          73.714    -42.377   -112.860            5.822         3298.388      0.928      0.000      0.000    0.00498   18.68805  bb912958-2642-4cbc-b737-06295400219b  Gyro1
   427.385          72.735    -43.071   -113.070            4.687         3377.483      1.097      0.000      0.000    0.00435   15.13753  73aad817-0c8f-4729-8cfc-bdb457fa3af1  RWE1
   427.385          72.735    -43.071   -113.070            4.687         3377.483      1.097      0.000      0.000    0.00435   15.13753  cbd88e14-9f02-4477-ba19-2ae766ccf9c2  RWE2
   416.100          73.888    -42.374   -112.859            6.524         3297.977      1.136      0.000      0.000    0.00610   20.84345  f846371b-1403-415a-b518-e78f9a87d5e8  STRE1
   416.100          73.888    -42.374   -112.859            6.524         3297.977      1.136      0.000      0.000    0.00610   20.84345  019e359a-7b6d-4e88-ae45-6c0cb1b9f231  STRE2
   416.100          73.888    -42.374   -112.859            6.524         3297.977      1.136      0.000      0.000    0.00610   20.84345  1c53a534-00ac-486c-b9b2-0e0baa3dd619  STRE3
   420.374          73.560    -42.669   -112.948            6.237         3331.618      1.136      0.000      0.000    0.00626   19.94322  cf475c8e-4dd9-43c4-93e1-443e41ca045a  STR1
   420.374          73.560    -42.669   -112.948            6.237         3331.618      1.136      0.000      0.000    0.00626   19.94322  b96f24b8-3482-41b4-8ff7-10c9d0096fe0  STR2
   420.374          73.560    -42.669   -112.948            6.237         3331.618      1.136      0.000      0.000    0.00626   19.94322  d97c8a48-c211-4c49-8222-dd2e42cdea91  STR3
   379.100          76.842    -39.936   -112.146            7.675         3020.084      0.912      0.000      0.000    0.01475   24.72277  59d481ee-9a4a-46ff-a838-aae6a28c6260  Thrsts01
   379.100          76.842    -39.936   -112.146            7.675         3020.084      0.912      0.000      0.000    0.01475   24.72277  620e19a4-466b-4bba-a398-8f525affac3d  Thrsts02
   379.100          76.842    -39.936   -112.146            7.675         3020.084      0.912      0.000      0.000    0.01475   24.72277  c416fe56-926f-46db-b927-4be42a4d9065  Thrsts03
   379.100          76.842    -39.936   -112.146            7.675         3020.084      0.912      0.000      0.000    0.01475   24.72277  aeb11028-b76a-43cd-a9d4-ee683f1705fa  Thrsts04
   379.100          76.842    -39.936   -112.146            7.675         3020.084      0.912      0.000      0.000    0.01475   24.72277  6667d821-b59b-4463-ac0a-bbbe54856cd6  Thrsts05
