object_number,drag,hf_global,hf_CT,hf_TR,hf_FM,mass,density
0,1.0,1.0,0.8725893388535283,0.7249882261307731,1.0173087852190554,500.0,1.0746334073556023
1,1.0,1.0,0.8725893388535283,0.7249882261307731,1.0173087852190554,33.0,1.0746334073556023
2,1.0,1.0,0.8725893388535283,0.7249882261307731,1.0173087852190554,5.0,1.0746334073556023
3,1.0,1.0,0.8725893388535283,0.7249882261307731,1.0173087852190554,19.0,1.0746334073556023
4,1.0,1.0,0.8725893388535283,0.7249882261307731,1.0173087852190554,4.0,1.0746334073556023
5,1.0,1.0,0.8725893388535283,0.7249882261307731,1.0173087852190554,13.0,1.0746334073556023
6,1.0,1.0,0.8725893388535283,0.7249882261307731,1.0173087852190554,50.0,1.0746334073556023
7,1.0,1.0,0.8725893388535283,0.7249882261307731,1.0173087852190554,50.0,1.0746334073556023
8,1.0,1.0,0.8725893388535283,0.7249882261307731,1.0173087852190554,6.0,1.0746334073556023
9,1.0,1.0,0.8725893388535283,0.7249882261307731,1.0173087852190554,17.0,1.0746334073556023
10,1.0,1.0,0.8725893388535283,0.7249882261307731,1.0173087852190554,13.5,1.0746334073556023
11,1.0,1.0,0.8725893388535283,0.7249882261307731,1.0173087852190554,4.0,1.0746334073556023
12,1.0,1.0,0.8725893388535283,0.7249882261307731,1.0173087852190554,5.0,1.0746334073556023
13,1.0,1.0,0.8725893388535283,0.7249882261307731,1.0173087852190554,6.7,1.0746334073556023
14,1.0,1.0,0.8725893388535283,0.7249882261307731,1.0173087852190554,5.0,1.0746334073556023
15,1.0,1.0,0.8725893388535283,0.7249882261307731,1.0173087852190554,6.7,1.0746334073556023
16,1.0,1.0,0.8725893388535283,0.7249882261307731,1.0173087852190554,2.2,1.0746334073556023
17,1.0,1.0,0.8725893388535283,0.7249882261307731,1.0173087852190554,2.2,1.0746334073556023
18,1.0,1.0,0.8725893388535283,0.7249882261307731,1.0173087852190554,2.2,1.0746334073556023
19,1.0,1.0,0.8725893388535283,0.7249882261307731,1.0173087852190554,3.5,1.0746334073556023
20,1.0,1.0,0.8725893388535283,0.7249882261307731,1.0173087852190554,6.5,1.0746334073556023
21,1.0,1.0,0.8725893388535283,0.7249882261307731,1.0173087852190554,11.3,1.0746334073556023
22,1.0,1.0,0.8725893388535283,0.7249882261307731,1.0173087852190554,3.3,1.0746334073556023
23,1.0,1.0,0.8725893388535283,0.7249882261307731,1.0173087852190554,3.3,1.0746334073556023
24,1.0,1.0,0.8725893388535283,0.7249882261307731,1.0173087852190554,6.1,1.0746334073556023
25,1.0,1.0,0.8725893388535283,0.7249882261307731,1.0173087852190554,6.1,1.0746334073556023
26,1.0,1.0,0.8725893388535283,0.7249882261307731,1.0173087852190554,6.1,1.0746334073556023
27,1.0,1.0,0.8725893388535283,0.7249882261307731,1.0173087852190554,4.5,1.0746334073556023
28,1.0,1.0,0.8725893388535283,0.7249882261307731,1.0173087852190554,4.5,1.0746334073556023
29,1.0,1.0,0.8725893388535283,0.7249882261307731,1.0173087852190554,3.3,1.0746334073556023
30,1.0,1.0,0.8725893388535283,0.7249882261307731,1.0173087852190554,3.3,1.0746334073556023
31,1.0,1.0,0.8725893388535283,0.7249882261307731,1.0173087852190554,3.3,1.0746334073556023
32,1.0,1.0,0.8725893388535283,0.7249882261307731,1.0173087852190554,3.0,1.0746334073556023
33,1.0,1.0,0.8725893388535283,0.7249882261307731,1.0173087852190554,3.0,1.0746334073556023
34,1.0,1.0,0.8725893388535283,0.7249882261307731,1.0173087852190554,3.0,1.0746334073556023
35,1.0,1.0,0.8725893388535283,0.7249882261307731,1.0173087852190554,20.0,1.0746334073556023
36,1.0,1.0,0.8725893388535283,0.7249882261307731,1.0173087852190554,20.0,1.0746334073556023
37,1.0,1.0,0.8725893388535283,0.7249882261307731,1.0173087852190554,20.0,1.0746334073556023
38,1.0,1.0,0.8725893388535283,0.7249882261307731,1.0173087852190554,20.0,1.0746334073556023
39,1.0,1.0,0.8725893388535283,0.7249882261307731,1.0173087852190554,0.3,1.0746334073556023
40,1.0,1.0,0.8725893388535283,0.7249882261307731,1.0173087852190554,0.3,1.0746334073556023
41,1.0,1.0,0.8725893388535283,0.7249882261307731,1.0173087852190554,0.3,1.0746334073556023
42,1.0,1.0,0.8725893388535283,0.7249882261307731,1.0173087852190554,0.3,1.0746334073556023
43,1.0,1.0,0.8725893388535283,0.7249882261307731,1.0173087852190554,0.3,1.0746334073556023
44,1.0,1.0,0.8725893388535283,0.7249882261307731,1.0173087852190554,0.3,1.0746334073556023
45,1.0,1.0,0.8725893388535283,0.7249882261307731,1.0173087852190554,0.3,1.0746334073556023
46,1.0,1.0,0.8725893388535283,0.7249882261307731,1.0173087852190554,0.3,1.0746334073556023
47,1.0,1.0,0.8725893388535283,0.7249882261307731,1.0173087852190554,0.3,1.0746334073556023
48,1.0,1.0,0.8725893388535283,0.7249882261307731,1.0173087852190554,0.3,1.0746334073556023
49,1.0,1.0,0.8725893388535283,0.7249882261307731,1.0173087852190554,0.3,1.0746334073556023
50,1.0,1.0,0.8725893388535283,0.7249882261307731,1.0173087852190554,0.3,1.0746334073556023
51,1.0,1.0,0.8725893388535283,0.7249882261307731,1.0173087852190554,18.0,1.0746334073556023
52,1.0,1.0,0.8725893388535283,0.7249882261307731,1.0173087852190554,15.5,1.0746334073556023
53,1.0,1.0,0.8725893388535283,0.7249882261307731,1.0173087852190554,5.3,1.0746334073556023
54,1.0,1.0,0.8725893388535283,0.7249882261307731,1.0173087852190554,45.0,1.0746334073556023
55,1.0,1.0,0.8725893388535283,0.7249882261307731,1.0173087852190554,6.283,1.0746334073556023
56,1.0,1.0,0.8725893388535283,0.7249882261307731,1.0173087852190554,6.283,1.0746334073556023
57,1.0,1.0,0.8725893388535283,0.7249882261307731,1.0173087852190554,6.283,1.0746334073556023
58,1.0,1.0,0.8725893388535283,0.7249882261307731,1.0173087852190554,6.283,1.0746334073556023
59,1.0,1.0,0.8725893388535283,0.7249882261307731,1.0173087852190554,1.9,1.0746334073556023
60,1.0,1.0,0.8725893388535283,0.7249882261307731,1.0173087852190554,1.9,1.0746334073556023
61,1.0,1.0,0.8725893388535283,0.7249882261307731,1.0173087852190554,1.9,1.0746334073556023
62,1.0,1.0,0.8725893388535283,0.7249882261307731,1.0173087852190554,2.0,1.0746334073556023
63,1.0,1.0,0.8725893388535283,0.7249882261307731,1.0173087852190554,18.0,1.0746334073556023
64,1.0,1.0,0.8725893388535283,0.7249882261307731,1.0173087852190554,1.9,1.0746334073556023
65,1.0,1.0,0.8725893388535283,0.7249882261307731,1.0173087852190554,8.0,1.0746334073556023
66,1.0,1.0,0.8725893388535283,0.7249882261307731,1.0173087852190554,50.0,1.0746334073556023
67,1.0,1.0,0.8725893388535283,0.7249882261307731,1.0173087852190554,67.512,1.0746334073556023
68,1.0,1.0,0.8725893388535283,0.7249882261307731,1.0173087852190554,67.512,1.0746334073556023
