#_______________________________________________________________________________
#    ######   ####     ##             #####   #####     ##    #    #    ##
#    #       #        #  #            #    #  #    #   #  #   ##  ##   #  #
#    #####    ####   ######           #    #  #####   ######  # ## #  ######
#    #            #  #    #           #    #  #    #  #    #  #    #  #    #
#____######__#####___#____#___________#####___#____#__#____#__#____#__#____#____
#
#              ESA Debris Risk Assessment and Mitigation Analysis
#
#                         ---- DRAMA ( SESAM r2.3.0 ) ----
#                                      ESA 2018
#
#                         final state of uncritical objects
#-------------------------------------------------------------------------------
# Filename      : uncriticalData.txt
# RunID         : PySara
# Content       : This file lists the uncritical objects (kin. energy < 15 J),
#                 computed by the DRAMA 3 Re-entry Analysis.
# Documentation : DRAMA Software User Manual, section OPERATIONS MANUAL / Normal operation / SARA / SARA Simulation Output / Re-entry simulation output
#
#--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
#  Time [s]  Altitude [km]  Lat [deg]  Lon [deg]  Velocity [km/s]   Downrange [km]       Drag       Lift       Side    Knudsen       Mach                UniqueID                  Name
#--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
   409.100          74.380    -41.920   -112.723            6.654         3246.274      1.204      0.000      0.000    0.00558   21.92311  c819661c-34ef-46e7-b1eb-890ade42e3af  PCU
   397.100          75.345    -41.110   -112.484            6.843         3153.909      1.041      0.000      0.000    0.00555   22.58697  c0ddc3c0-47ce-435f-9deb-b33486eaf601  BCU
   427.640          72.571    -43.091   -113.077            5.779         3379.790      1.004      0.000      0.000    0.00259   18.93680  1f19522d-2f3c-43e6-a00c-b01d1ab94228  PPDU
  2147.507           2.809    -48.460   -114.856            0.009         3993.223      0.493      0.000      0.000    0.00000    0.02597  af198f6d-3064-4af9-b015-299d247ceb1c  Batt1
  2147.507           2.809    -48.460   -114.856            0.009         3993.223      0.493      0.000      0.000    0.00000    0.02597  d16b1e16-5604-4ba9-b689-56da46d221ab  Batt2
   408.100          74.452    -41.852   -112.702            6.935         3238.518      1.229      0.000      0.000    0.00495   22.75819  a68c82cf-50d9-4d72-b8e8-fb77b034ddcc  Decoder
   444.100          71.078    -44.195   -113.421            5.701         3505.751      1.154      0.000      0.000    0.00214   18.58436  56f33935-71e7-4b62-bc25-5f086ef8f008  CTU
   427.300          72.737    -43.113   -113.083            6.191         3382.285      1.265      0.000      0.000    0.00298   20.24489  e603a0ac-b50a-49ba-94e7-c8487de979d7  RTU
   404.611          74.725    -41.608   -112.630            6.365         3210.694      0.976      0.000      0.000    0.00579   21.05687  0e801314-4be9-4a8e-8863-be55cd8972a8  MBU
   417.100          73.694    -42.450   -112.882            6.454         3306.692      1.111      0.000      0.000    0.00534   21.23897  9da080c0-a677-4e48-9413-7396776e2156  X-PND1
