#_______________________________________________________________________________
#    ######   ####     ##             #####   #####     ##    #    #    ##
#    #       #        #  #            #    #  #    #   #  #   ##  ##   #  #
#    #####    ####   ######           #    #  #####   ######  # ## #  ######
#    #            #  #    #           #    #  #    #  #    #  #    #  #    #
#____######__#####___#____#___________#####___#____#__#____#__#____#__#____#____
#
#              ESA Debris Risk Assessment and Mitigation Analysis
#
#                         ---- DRAMA ( SESAM r2.3.0 ) ----
#                                      ESA 2018
#
#                         final state of uncritical objects
#-------------------------------------------------------------------------------
# Filename      : uncriticalData.txt
# RunID         : PySara
# Content       : This file lists the uncritical objects (kin. energy < 15 J),
#                 computed by the DRAMA 3 Re-entry Analysis.
# Documentation : DRAMA Software User Manual, section OPERATIONS MANUAL / Normal operation / SARA / SARA Simulation Output / Re-entry simulation output
#
#--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
#  Time [s]  Altitude [km]  Lat [deg]  Lon [deg]  Velocity [km/s]   Downrange [km]       Drag       Lift       Side    Knudsen       Mach                UniqueID                  Name
#--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
  2010.957           5.595    -45.836   -113.948            0.009         3693.084      0.539      0.000      0.000    0.00000    0.03055  f96060ed-428d-4fb5-8368-873633a99715  TCU
   410.100          73.560    -41.908   -112.719            6.233         3244.808      1.204      0.000      0.000    0.00494   22.83245  c819661c-34ef-46e7-b1eb-890ade42e3af  PCU
  1458.811          14.269    -44.771   -113.601            0.013         3571.517      0.467      0.000      0.000    0.00000    0.04678  ae939109-80e7-4590-ada6-8ab74859c3a8  BCDR
   398.100          74.676    -41.103   -112.481            6.236         3153.093      1.041      0.000      0.000    0.00502   22.95683  c0ddc3c0-47ce-435f-9deb-b33486eaf601  BCU
   410.100          73.538    -41.899   -112.716            6.206         3243.784      1.229      0.000      0.000    0.00432   22.71694  a68c82cf-50d9-4d72-b8e8-fb77b034ddcc  Decoder
   406.100          73.902    -41.623   -112.634            6.087         3212.322      0.976      0.000      0.000    0.00512   22.33722  0e801314-4be9-4a8e-8863-be55cd8972a8  MBU
   417.568          72.808    -42.395   -112.864            5.921         3300.339      1.111      0.000      0.000    0.00468   21.64216  9da080c0-a677-4e48-9413-7396776e2156  X-PND1
   423.182          72.258    -42.772   -112.979            5.621         3343.390      1.242      0.000      0.000    0.00423   20.56379  c287fba3-8bbe-4179-bca3-e0297868e371  TRU1
   417.568          72.808    -42.395   -112.864            5.921         3300.339      1.111      0.000      0.000    0.00468   21.64216  937ad039-148d-4738-aeef-7ba048002fe8  X-PND2
   423.182          72.258    -42.772   -112.979            5.621         3343.390      1.242      0.000      0.000    0.00423   20.56379  197bea65-bd7c-4823-addb-ea50438d3765  TRU2
   414.100          73.295    -42.229   -112.815            6.717         3281.404      0.915      0.000      0.000    0.00213   24.57672  b9715501-449b-451c-a5a4-f4d9347e2f59  MTR1
   414.100          73.295    -42.229   -112.815            6.717         3281.404      0.915      0.000      0.000    0.00213   24.57672  84879cea-7d5c-4089-841e-3521c24c746a  MTR2
   414.100          73.295    -42.229   -112.815            6.717         3281.404      0.915      0.000      0.000    0.00213   24.57672  e7d005bd-2d30-4a52-9e61-1e8b09175adb  MTR3
   401.342          74.381    -41.326   -112.546            6.129         3178.444      1.004      0.000      0.000    0.00527   22.51866  0f2288de-76e2-422f-8b97-5b27ae9b0726  MRU
   424.100          72.016    -42.775   -112.979            5.455         3343.688      1.065      0.000      0.000    0.00359   19.93495  c190928b-6fde-4737-b38b-d6640dd3ce29  ACC
   401.221          74.374    -41.306   -112.541            5.556         3176.181      0.928      0.000      0.000    0.00549   20.56885  8dd6e192-40c1-4d95-82a7-e0edd97e769a  Gyro2
   401.221          74.374    -41.306   -112.541            5.556         3176.181      0.928      0.000      0.000    0.00549   20.56885  bb912958-2642-4cbc-b737-06295400219b  Gyro1
   410.100          73.502    -41.882   -112.711            6.042         3241.932      1.097      0.000      0.000    0.00489   22.12755  73aad817-0c8f-4729-8cfc-bdb457fa3af1  RWE1
   410.100          73.502    -41.882   -112.711            6.042         3241.932      1.097      0.000      0.000    0.00489   22.12755  cbd88e14-9f02-4477-ba19-2ae766ccf9c2  RWE2
   405.100          74.045    -41.584   -112.623            6.512         3207.881      1.136      0.000      0.000    0.00625   23.83759  f846371b-1403-415a-b518-e78f9a87d5e8  STRE1
   405.100          74.045    -41.584   -112.623            6.512         3207.881      1.136      0.000      0.000    0.00625   23.83759  019e359a-7b6d-4e88-ae45-6c0cb1b9f231  STRE2
   405.100          74.045    -41.584   -112.623            6.512         3207.881      1.136      0.000      0.000    0.00625   23.83759  1c53a534-00ac-486c-b9b2-0e0baa3dd619  STRE3
   411.100          73.482    -41.986   -112.742            6.549         3253.737      1.136      0.000      0.000    0.00619   23.89721  cf475c8e-4dd9-43c4-93e1-443e41ca045a  STR1
   411.100          73.482    -41.986   -112.742            6.549         3253.737      1.136      0.000      0.000    0.00619   23.89721  b96f24b8-3482-41b4-8ff7-10c9d0096fe0  STR2
   411.100          73.482    -41.986   -112.742            6.549         3253.737      1.136      0.000      0.000    0.00619   23.89721  d97c8a48-c211-4c49-8222-dd2e42cdea91  STR3
   379.100          76.387    -39.888   -112.132            6.868         3014.584      0.911      0.000      0.000    0.01376   25.51065  59d481ee-9a4a-46ff-a838-aae6a28c6260  Thrsts01
   379.100          76.387    -39.888   -112.132            6.868         3014.584      0.911      0.000      0.000    0.01376   25.51065  620e19a4-466b-4bba-a398-8f525affac3d  Thrsts02
   379.100          76.387    -39.888   -112.132            6.868         3014.584      0.911      0.000      0.000    0.01376   25.51065  c416fe56-926f-46db-b927-4be42a4d9065  Thrsts03
   379.100          76.387    -39.888   -112.132            6.868         3014.584      0.911      0.000      0.000    0.01376   25.51065  aeb11028-b76a-43cd-a9d4-ee683f1705fa  Thrsts04
   379.100          76.387    -39.888   -112.132            6.868         3014.584      0.911      0.000      0.000    0.01376   25.51065  6667d821-b59b-4463-ac0a-bbbe54856cd6  Thrsts05
   379.100          76.387    -39.888   -112.132            6.868         3014.584      0.911      0.000      0.000    0.01376   25.51065  abab9127-0b6e-4497-9b6b-b68ba946f31a  Thrsts06
   379.100          76.387    -39.888   -112.132            6.868         3014.584      0.911      0.000      0.000    0.01376   25.51065  665b0c33-d97a-48c7-94c9-0244f53f9b66  Thrsts07
   379.100          76.387    -39.888   -112.132            6.868         3014.584      0.911      0.000      0.000    0.01376   25.51065  7ecbb7cf-716a-48b1-9a41-06240e41c6b3  Thrsts08
   379.100          76.387    -39.888   -112.132            6.868         3014.584      0.911      0.000      0.000    0.01376   25.51065  64430daf-7a7f-4d86-a819-ffba0dc23fb2  Thrsts09
   379.100          76.387    -39.888   -112.132            6.868         3014.584      0.911      0.000      0.000    0.01376   25.51065  6e3d1bbb-13e9-4442-964d-844681a58ed3  Thrsts10
   379.100          76.387    -39.888   -112.132            6.868         3014.584      0.911      0.000      0.000    0.01376   25.51065  154facb8-7f48-4d67-90e6-840ed3871701  Thrsts11
   379.100          76.387    -39.888   -112.132            6.868         3014.584      0.911      0.000      0.000    0.01376   25.51065  4461046c-8760-4cb2-890e-6f23af75245d  Thrsts12
