#_______________________________________________________________________________
#    ######   ####     ##             #####   #####     ##    #    #    ##
#    #       #        #  #            #    #  #    #   #  #   ##  ##   #  #
#    #####    ####   ######           #    #  #####   ######  # ## #  ######
#    #            #  #    #           #    #  #    #  #    #  #    #  #    #
#____######__#####___#____#___________#####___#____#__#____#__#____#__#____#____
#
#              ESA Debris Risk Assessment and Mitigation Analysis
#
#                         ---- DRAMA ( SESAM r2.3.0 ) ----
#                                      ESA 2018
#
#                         final state of uncritical objects
#-------------------------------------------------------------------------------
# Filename      : uncriticalData.txt
# RunID         : PySara
# Content       : This file lists the uncritical objects (kin. energy < 15 J),
#                 computed by the DRAMA 3 Re-entry Analysis.
# Documentation : DRAMA Software User Manual, section OPERATIONS MANUAL / Normal operation / SARA / SARA Simulation Output / Re-entry simulation output
#
#--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
#  Time [s]  Altitude [km]  Lat [deg]  Lon [deg]  Velocity [km/s]   Downrange [km]       Drag       Lift       Side    Knudsen       Mach                UniqueID                  Name
#--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
   406.100          74.224    -41.682   -112.652            6.421         3219.089      1.204      0.000      0.000    0.00545   22.72664  c819661c-34ef-46e7-b1eb-890ade42e3af  PCU
   394.910          75.192    -40.927   -112.430            6.256         3133.060      1.041      0.000      0.000    0.00542   22.29071  c0ddc3c0-47ce-435f-9deb-b33486eaf601  BCU
   405.972          74.222    -41.666   -112.647            6.201         3217.303      1.229      0.000      0.000    0.00478   22.00370  a68c82cf-50d9-4d72-b8e8-fb77b034ddcc  Decoder
   441.191          70.600    -43.936   -113.339            5.027         3476.175      1.154      0.000      0.000    0.00200   17.54664  56f33935-71e7-4b62-bc25-5f086ef8f008  CTU
   425.100          72.356    -42.907   -113.020            5.814         3358.741      1.265      0.000      0.000    0.00282   20.47592  e603a0ac-b50a-49ba-94e7-c8487de979d7  RTU
   402.100          74.551    -41.402   -112.569            6.409         3187.159      0.976      0.000      0.000    0.00564   22.69100  0e801314-4be9-4a8e-8863-be55cd8972a8  MBU
   413.100          73.579    -42.144   -112.789            6.426         3271.813      1.111      0.000      0.000    0.00525   22.64895  9da080c0-a677-4e48-9413-7396776e2156  X-PND1
   418.100          73.130    -42.485   -112.892            6.668         3310.642      1.242      0.000      0.000    0.00482   23.37349  c287fba3-8bbe-4179-bca3-e0297868e371  TRU1
   413.100          73.579    -42.144   -112.789            6.426         3271.813      1.111      0.000      0.000    0.00525   22.64895  937ad039-148d-4738-aeef-7ba048002fe8  X-PND2
   418.100          73.130    -42.485   -112.892            6.668         3310.642      1.242      0.000      0.000    0.00482   23.37349  197bea65-bd7c-4823-addb-ea50438d3765  TRU2
   410.100          73.947    -41.992   -112.744            7.209         3254.480      0.915      0.000      0.000    0.00235   25.31780  b9715501-449b-451c-a5a4-f4d9347e2f59  MTR1
   410.100          73.947    -41.992   -112.744            7.209         3254.480      0.915      0.000      0.000    0.00235   25.31780  84879cea-7d5c-4089-841e-3521c24c746a  MTR2
   410.100          73.947    -41.992   -112.744            7.209         3254.480      0.915      0.000      0.000    0.00235   25.31780  e7d005bd-2d30-4a52-9e61-1e8b09175adb  MTR3
   398.100          74.920    -41.145   -112.494            6.584         3157.910      1.004      0.000      0.000    0.00572   23.32446  0f2288de-76e2-422f-8b97-5b27ae9b0726  MRU
   418.100          73.038    -42.447   -112.880            6.036         3306.324      1.065      0.000      0.000    0.00417   21.26985  c190928b-6fde-4737-b38b-d6640dd3ce29  ACC
   422.496          72.500    -42.699   -112.957            4.692         3335.039      1.001      0.000      0.000    0.00271   16.65068  5bc781a5-30a8-496a-8919-d3a3bbe9e65a  PDU
   397.936          74.923    -41.125   -112.488            6.197         3155.577      0.928      0.000      0.000    0.00597   22.05705  8dd6e192-40c1-4d95-82a7-e0edd97e769a  Gyro2
   397.936          74.923    -41.125   -112.488            6.197         3155.577      0.928      0.000      0.000    0.00597   22.05705  bb912958-2642-4cbc-b737-06295400219b  Gyro1
  1731.866           1.967    -45.456   -113.821            0.012         3649.720      0.535      0.000      0.000    0.00000    0.03686  318234c8-2183-4007-81bb-1283b9ac978d  RWL1
  1731.866           1.967    -45.456   -113.821            0.012         3649.720      0.535      0.000      0.000    0.00000    0.03686  a40b1f77-c92a-4243-81e3-b466a50bfde1  RWL2
  1731.866           1.967    -45.456   -113.821            0.012         3649.720      0.535      0.000      0.000    0.00000    0.03686  119d8c8d-71bc-47b0-a9bd-51a2b6addec4  RWL3
