#_______________________________________________________________________________
#    ######   ####     ##             #####   #####     ##    #    #    ##
#    #       #        #  #            #    #  #    #   #  #   ##  ##   #  #
#    #####    ####   ######           #    #  #####   ######  # ## #  ######
#    #            #  #    #           #    #  #    #  #    #  #    #  #    #
#____######__#####___#____#___________#####___#____#__#____#__#____#__#____#____
#
#              ESA Debris Risk Assessment and Mitigation Analysis
#
#                         ---- DRAMA ( SESAM r2.3.0 ) ----
#                                      ESA 2018
#
#                         final state of uncritical objects
#-------------------------------------------------------------------------------
# Filename      : uncriticalData.txt
# RunID         : PySara
# Content       : This file lists the uncritical objects (kin. energy < 15 J),
#                 computed by the DRAMA 3 Re-entry Analysis.
# Documentation : DRAMA Software User Manual, section OPERATIONS MANUAL / Normal operation / SARA / SARA Simulation Output / Re-entry simulation output
#
#--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
#  Time [s]  Altitude [km]  Lat [deg]  Lon [deg]  Velocity [km/s]   Downrange [km]       Drag       Lift       Side    Knudsen       Mach                UniqueID                  Name
#--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
   425.387          72.468    -42.918   -113.023            5.082         3359.986      1.204      0.000      0.000    0.00419   17.39375  c819661c-34ef-46e7-b1eb-890ade42e3af  PCU
   410.995          73.806    -41.949   -112.731            5.672         3249.544      1.041      0.000      0.000    0.00441   19.50780  c0ddc3c0-47ce-435f-9deb-b33486eaf601  BCU
  1359.879          14.848    -45.091   -113.704            0.015         3608.058      0.502      0.000      0.000    0.00000    0.04894  1f19522d-2f3c-43e6-a00c-b01d1ab94228  PPDU
   425.754          72.385    -42.924   -113.025            5.574         3360.676      1.229      0.000      0.000    0.00364   19.02333  a68c82cf-50d9-4d72-b8e8-fb77b034ddcc  Decoder
  1499.334          10.692    -46.417   -114.143            0.013         3759.527      0.577      0.000      0.000    0.00000    0.04289  56f33935-71e7-4b62-bc25-5f086ef8f008  CTU
   420.888          72.818    -42.586   -112.922            5.488         3322.152      0.976      0.000      0.000    0.00436   18.78078  0e801314-4be9-4a8e-8863-be55cd8972a8  MBU
   434.866          71.479    -43.525   -113.210            5.514         3429.253      1.111      0.000      0.000    0.00385   18.74178  9da080c0-a677-4e48-9413-7396776e2156  X-PND1
   441.725          70.801    -43.983   -113.354            4.363         3481.600      1.242      0.000      0.000    0.00343   14.77686  c287fba3-8bbe-4179-bca3-e0297868e371  TRU1
   434.866          71.479    -43.525   -113.210            5.514         3429.253      1.111      0.000      0.000    0.00385   18.74178  937ad039-148d-4738-aeef-7ba048002fe8  X-PND2
   441.725          70.801    -43.983   -113.354            4.363         3481.600      1.242      0.000      0.000    0.00343   14.77686  197bea65-bd7c-4823-addb-ea50438d3765  TRU2
   433.100          71.936    -43.504   -113.204            6.423         3426.852      0.915      0.000      0.000    0.00175   21.86216  b9715501-449b-451c-a5a4-f4d9347e2f59  MTR1
   433.100          71.936    -43.504   -113.204            6.423         3426.852      0.915      0.000      0.000    0.00175   21.86216  84879cea-7d5c-4089-841e-3521c24c746a  MTR2
   433.100          71.936    -43.504   -113.204            6.423         3426.852      0.915      0.000      0.000    0.00175   21.86216  e7d005bd-2d30-4a52-9e61-1e8b09175adb  MTR3
   415.100          73.435    -42.231   -112.815            5.988         3281.670      1.004      0.000      0.000    0.00458   20.48283  0f2288de-76e2-422f-8b97-5b27ae9b0726  MRU
  1164.442          20.351    -44.778   -113.604            0.019         3572.307      0.501      0.000      0.000    0.00000    0.06252  5bc781a5-30a8-496a-8919-d3a3bbe9e65a  PDU
   415.100          73.394    -42.211   -112.809            5.674         3279.359      0.928      0.000      0.000    0.00475   19.45599  8dd6e192-40c1-4d95-82a7-e0edd97e769a  Gyro2
   415.100          73.394    -42.211   -112.809            5.674         3279.359      0.928      0.000      0.000    0.00475   19.45599  bb912958-2642-4cbc-b737-06295400219b  Gyro1
   419.100          73.097    -42.512   -112.900            6.147         3313.717      1.136      0.000      0.000    0.00542   20.97161  f846371b-1403-415a-b518-e78f9a87d5e8  STRE1
   419.100          73.097    -42.512   -112.900            6.147         3313.717      1.136      0.000      0.000    0.00542   20.97161  019e359a-7b6d-4e88-ae45-6c0cb1b9f231  STRE2
   419.100          73.097    -42.512   -112.900            6.147         3313.717      1.136      0.000      0.000    0.00542   20.97161  1c53a534-00ac-486c-b9b2-0e0baa3dd619  STRE3
   426.300          72.425    -42.992   -113.046            5.414         3368.529      1.136      0.000      0.000    0.00529   18.57101  cf475c8e-4dd9-43c4-93e1-443e41ca045a  STR1
   426.300          72.425    -42.992   -113.046            5.414         3368.529      1.136      0.000      0.000    0.00529   18.57101  b96f24b8-3482-41b4-8ff7-10c9d0096fe0  STR2
   426.300          72.425    -42.992   -113.046            5.414         3368.529      1.136      0.000      0.000    0.00529   18.57101  d97c8a48-c211-4c49-8222-dd2e42cdea91  STR3
   385.100          76.158    -40.314   -112.253            7.356         3063.118      0.911      0.000      0.000    0.01329   25.30465  59d481ee-9a4a-46ff-a838-aae6a28c6260  Thrsts01
   385.100          76.158    -40.314   -112.253            7.356         3063.118      0.911      0.000      0.000    0.01329   25.30465  620e19a4-466b-4bba-a398-8f525affac3d  Thrsts02
   385.100          76.158    -40.314   -112.253            7.356         3063.118      0.911      0.000      0.000    0.01329   25.30465  c416fe56-926f-46db-b927-4be42a4d9065  Thrsts03
   385.100          76.158    -40.314   -112.253            7.356         3063.118      0.911      0.000      0.000    0.01329   25.30465  aeb11028-b76a-43cd-a9d4-ee683f1705fa  Thrsts04
