#_______________________________________________________________________________
#    ######   ####     ##             #####   #####     ##    #    #    ##
#    #       #        #  #            #    #  #    #   #  #   ##  ##   #  #
#    #####    ####   ######           #    #  #####   ######  # ## #  ######
#    #            #  #    #           #    #  #    #  #    #  #    #  #    #
#____######__#####___#____#___________#####___#____#__#____#__#____#__#____#____
#
#              ESA Debris Risk Assessment and Mitigation Analysis
#
#                         ---- DRAMA ( SESAM r2.3.0 ) ----
#                                      ESA 2018
#
#                         final state of ballooning objects
#-------------------------------------------------------------------------------
# Filename      : ballooningData.txt
# RunID         : PySara
# Content       : This file lists the ballooning objects,
#                 computed by the DRAMA 3 Re-entry Analysis.
# Documentation : DRAMA Software User Manual, section OPERATIONS MANUAL / Normal operation / SARA / SARA Simulation Output / Re-entry simulation output
#
#--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
#  Time [s]  Altitude [km]  Lat [deg]  Lon [deg]  Velocity [km/s]   Downrange [km]       Drag       Lift       Side    Knudsen       Mach                UniqueID                  Name
#--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
   462.096          68.603    -45.152   -113.727            2.394         3615.056      1.265      0.000      0.000    0.00166    7.71425  e603a0ac-b50a-49ba-94e7-c8487de979d7  RTU
   426.737          72.515    -42.980   -113.042            2.364         3367.064      0.976      0.000      0.000    0.00416    7.79031  0e801314-4be9-4a8e-8863-be55cd8972a8  MBU
   449.334          70.367    -44.495   -113.516            2.062         3540.057      1.242      0.000      0.000    0.00323    6.75311  c287fba3-8bbe-4179-bca3-e0297868e371  TRU1
   449.334          70.367    -44.495   -113.516            2.062         3540.057      1.242      0.000      0.000    0.00323    6.75311  197bea65-bd7c-4823-addb-ea50438d3765  TRU2
   451.711          69.798    -44.507   -113.520            2.191         3541.423      1.065      0.000      0.000    0.00262    7.10746  c190928b-6fde-4737-b38b-d6640dd3ce29  ACC
   420.468          73.131    -42.574   -112.919            2.124         3320.802      0.928      0.000      0.000    0.00456    7.05025  8dd6e192-40c1-4d95-82a7-e0edd97e769a  Gyro2
   420.468          73.131    -42.574   -112.919            2.124         3320.802      0.928      0.000      0.000    0.00456    7.05025  bb912958-2642-4cbc-b737-06295400219b  Gyro1
   432.281          71.942    -43.332   -113.151            2.350         3407.297      1.097      0.000      0.000    0.00387    7.74774  73aad817-0c8f-4729-8cfc-bdb457fa3af1  RWE1
   432.281          71.942    -43.332   -113.151            2.350         3407.297      1.097      0.000      0.000    0.00387    7.74774  cbd88e14-9f02-4477-ba19-2ae766ccf9c2  RWE2
   437.073          71.412    -43.614   -113.238            2.451         3439.426      1.051      0.000      0.000    0.00332    8.08594  6eeaa09a-906e-4f96-a8c8-21bf581813b5  PLE3
   445.966          70.441    -44.163   -113.410            2.500         3502.053      1.095      0.000      0.000    0.00232    8.16549  56f0d198-bc1f-47a6-b695-7e804d590123  PLE3b
