#_______________________________________________________________________________
#    ######   ####     ##             #####   #####     ##    #    #    ##
#    #       #        #  #            #    #  #    #   #  #   ##  ##   #  #
#    #####    ####   ######           #    #  #####   ######  # ## #  ######
#    #            #  #    #           #    #  #    #  #    #  #    #  #    #
#____######__#####___#____#___________#####___#____#__#____#__#____#__#____#____
#
#              ESA Debris Risk Assessment and Mitigation Analysis
#
#                         ---- DRAMA ( SESAM r2.3.0 ) ----
#                                      ESA 2018
#
#                         final state of ballooning objects
#-------------------------------------------------------------------------------
# Filename      : ballooningData.txt
# RunID         : PySara
# Content       : This file lists the ballooning objects,
#                 computed by the DRAMA 3 Re-entry Analysis.
# Documentation : DRAMA Software User Manual, section OPERATIONS MANUAL / Normal operation / SARA / SARA Simulation Output / Re-entry simulation output
#
#--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
#  Time [s]  Altitude [km]  Lat [deg]  Lon [deg]  Velocity [km/s]   Downrange [km]       Drag       Lift       Side    Knudsen       Mach                UniqueID                  Name
#--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
   436.856          70.541    -43.480   -113.196            2.224         3424.174      1.204      0.000      0.000    0.00318    7.96565  c819661c-34ef-46e7-b1eb-890ade42e3af  PCU
   421.223          72.227    -42.437   -112.877            2.319         3305.180      1.041      0.000      0.000    0.00348    8.38028  c0ddc3c0-47ce-435f-9deb-b33486eaf601  BCU
   439.003          70.196    -43.551   -113.218            2.268         3432.194      1.229      0.000      0.000    0.00266    8.08952  a68c82cf-50d9-4d72-b8e8-fb77b034ddcc  Decoder
   433.773          70.723    -43.177   -113.102            2.380         3389.621      0.976      0.000      0.000    0.00322    8.51619  0e801314-4be9-4a8e-8863-be55cd8972a8  MBU
   448.091          69.169    -44.126   -113.398            2.107         3497.848      1.111      0.000      0.000    0.00278    7.46008  9da080c0-a677-4e48-9413-7396776e2156  X-PND1
   456.321          68.183    -44.654   -113.566            2.094         3558.195      1.242      0.000      0.000    0.00239    7.37112  c287fba3-8bbe-4179-bca3-e0297868e371  TRU1
   448.091          69.169    -44.126   -113.398            2.107         3497.848      1.111      0.000      0.000    0.00278    7.46008  937ad039-148d-4738-aeef-7ba048002fe8  X-PND2
   456.321          68.183    -44.654   -113.566            2.094         3558.195      1.242      0.000      0.000    0.00239    7.37112  197bea65-bd7c-4823-addb-ea50438d3765  TRU2
   425.754          71.756    -42.750   -112.972            2.233         3340.824      1.004      0.000      0.000    0.00357    8.04968  0f2288de-76e2-422f-8b97-5b27ae9b0726  MRU
   426.341          71.610    -42.735   -112.967            2.443         3339.204      0.928      0.000      0.000    0.00365    8.80904  8dd6e192-40c1-4d95-82a7-e0edd97e769a  Gyro2
   426.341          71.610    -42.735   -112.967            2.443         3339.204      0.928      0.000      0.000    0.00365    8.80904  bb912958-2642-4cbc-b737-06295400219b  Gyro1
   422.896          72.218    -42.657   -112.944            2.159         3330.271      1.136      0.000      0.000    0.00476    7.82728  f846371b-1403-415a-b518-e78f9a87d5e8  STRE1
   422.896          72.218    -42.657   -112.944            2.159         3330.271      1.136      0.000      0.000    0.00476    7.82728  019e359a-7b6d-4e88-ae45-6c0cb1b9f231  STRE2
   422.896          72.218    -42.657   -112.944            2.159         3330.271      1.136      0.000      0.000    0.00476    7.82728  1c53a534-00ac-486c-b9b2-0e0baa3dd619  STRE3
   427.818          71.752    -42.997   -113.047            2.184         3369.015      1.136      0.000      0.000    0.00479    7.90776  cf475c8e-4dd9-43c4-93e1-443e41ca045a  STR1
   427.818          71.752    -42.997   -113.047            2.184         3369.015      1.136      0.000      0.000    0.00479    7.90776  b96f24b8-3482-41b4-8ff7-10c9d0096fe0  STR2
   427.818          71.752    -42.997   -113.047            2.184         3369.015      1.136      0.000      0.000    0.00479    7.90776  d97c8a48-c211-4c49-8222-dd2e42cdea91  STR3
   445.721          69.521    -44.048   -113.373            2.343         3488.997      0.900      0.000      0.000    0.00236    8.34798  c5961bc0-58db-4518-85cb-9d7fef46573c  PL4a1
   445.721          69.521    -44.048   -113.373            2.343         3488.997      0.900      0.000      0.000    0.00236    8.34798  472587ed-e637-49d6-9630-2ab84943f807  PL4a2
   445.721          69.521    -44.048   -113.373            2.343         3488.997      0.900      0.000      0.000    0.00236    8.34798  d0247ab6-f3f0-4a2e-88f3-b40a9f9c2f8b  PL4a3
   445.721          69.521    -44.048   -113.373            2.343         3488.997      0.900      0.000      0.000    0.00236    8.34798  d7860001-2d1f-4f10-9b6b-132541453973  PL4a4
   394.785          74.979    -40.780   -112.387            2.468         3116.277      0.910      0.000      0.000    0.00509    9.06334  e97e0bad-27a1-41c8-9d5a-9b47ac34faa9  PLE3c
