#_______________________________________________________________________________
#    ######   ####     ##             #####   #####     ##    #    #    ##
#    #       #        #  #            #    #  #    #   #  #   ##  ##   #  #
#    #####    ####   ######           #    #  #####   ######  # ## #  ######
#    #            #  #    #           #    #  #    #  #    #  #    #  #    #
#____######__#####___#____#___________#####___#____#__#____#__#____#__#____#____
#
#              ESA Debris Risk Assessment and Mitigation Analysis
#
#                         ---- DRAMA ( SESAM r2.3.0 ) ----
#                                      ESA 2018
#
#                         final state of ballooning objects
#-------------------------------------------------------------------------------
# Filename      : ballooningData.txt
# RunID         : PySara
# Content       : This file lists the ballooning objects,
#                 computed by the DRAMA 3 Re-entry Analysis.
# Documentation : DRAMA Software User Manual, section OPERATIONS MANUAL / Normal operation / SARA / SARA Simulation Output / Re-entry simulation output
#
#--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
#  Time [s]  Altitude [km]  Lat [deg]  Lon [deg]  Velocity [km/s]   Downrange [km]       Drag       Lift       Side    Knudsen       Mach                UniqueID                  Name
#--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
   456.488          69.317    -44.759   -113.600            2.425         3570.158      1.004      0.000      0.000    0.00163    7.68579  1f19522d-2f3c-43e6-a00c-b01d1ab94228  PPDU
   477.312          67.135    -46.111   -114.043            2.143         3724.581      1.154      0.000      0.000    0.00124    6.68803  56f33935-71e7-4b62-bc25-5f086ef8f008  CTU
   452.819          70.098    -44.692   -113.579            2.203         3562.467      1.265      0.000      0.000    0.00204    7.04903  e603a0ac-b50a-49ba-94e7-c8487de979d7  RTU
   443.347          71.070    -44.088   -113.387            2.438         3493.547      1.065      0.000      0.000    0.00313    7.81073  c190928b-6fde-4737-b38b-d6640dd3ce29  ACC
   451.691          69.923    -44.498   -113.517            2.480         3540.314      1.001      0.000      0.000    0.00188    7.89197  5bc781a5-30a8-496a-8919-d3a3bbe9e65a  PDU
   483.019          66.428    -46.476   -114.166            2.359         3766.236      1.136      0.000      0.000    0.00114    7.33065  59021d81-e300-48fb-805b-990b78d5406e  PLE2
   469.684          68.049    -45.667   -113.896            2.284         3673.843      1.136      0.000      0.000    0.00142    7.17880  fb72a6d7-379b-4d67-912e-df10bf793b11  PLE1
   430.583          72.361    -43.268   -113.131            2.113         3400.004      1.051      0.000      0.000    0.00381    6.87025  6eeaa09a-906e-4f96-a8c8-21bf581813b5  PLE3
   483.019          66.428    -46.476   -114.166            2.359         3766.236      1.136      0.000      0.000    0.00114    7.33065  f29cdd37-5183-4cf7-91b5-574dc6133dbb  PLE3a
   438.395          71.582    -43.770   -113.287            2.394         3457.290      1.095      0.000      0.000    0.00272    7.73038  56f0d198-bc1f-47a6-b695-7e804d590123  PLE3b
