object_number,drag,hf_global,hf_CT,hf_TR,hf_FM,mass,density
0,1.0,1.0,0.8539573866592018,1.1697007990805786,1.0313280110124068,500.0,1.0749195860864185
1,1.0,1.0,0.8539573866592018,1.1697007990805786,1.0313280110124068,33.0,1.0749195860864185
2,1.0,1.0,0.8539573866592018,1.1697007990805786,1.0313280110124068,5.0,1.0749195860864185
3,1.0,1.0,0.8539573866592018,1.1697007990805786,1.0313280110124068,19.0,1.0749195860864185
4,1.0,1.0,0.8539573866592018,1.1697007990805786,1.0313280110124068,4.0,1.0749195860864185
5,1.0,1.0,0.8539573866592018,1.1697007990805786,1.0313280110124068,13.0,1.0749195860864185
6,1.0,1.0,0.8539573866592018,1.1697007990805786,1.0313280110124068,50.0,1.0749195860864185
7,1.0,1.0,0.8539573866592018,1.1697007990805786,1.0313280110124068,50.0,1.0749195860864185
8,1.0,1.0,0.8539573866592018,1.1697007990805786,1.0313280110124068,6.0,1.0749195860864185
9,1.0,1.0,0.8539573866592018,1.1697007990805786,1.0313280110124068,17.0,1.0749195860864185
10,1.0,1.0,0.8539573866592018,1.1697007990805786,1.0313280110124068,13.5,1.0749195860864185
11,1.0,1.0,0.8539573866592018,1.1697007990805786,1.0313280110124068,4.0,1.0749195860864185
12,1.0,1.0,0.8539573866592018,1.1697007990805786,1.0313280110124068,5.0,1.0749195860864185
13,1.0,1.0,0.8539573866592018,1.1697007990805786,1.0313280110124068,6.7,1.0749195860864185
14,1.0,1.0,0.8539573866592018,1.1697007990805786,1.0313280110124068,5.0,1.0749195860864185
15,1.0,1.0,0.8539573866592018,1.1697007990805786,1.0313280110124068,6.7,1.0749195860864185
16,1.0,1.0,0.8539573866592018,1.1697007990805786,1.0313280110124068,2.2,1.0749195860864185
17,1.0,1.0,0.8539573866592018,1.1697007990805786,1.0313280110124068,2.2,1.0749195860864185
18,1.0,1.0,0.8539573866592018,1.1697007990805786,1.0313280110124068,2.2,1.0749195860864185
19,1.0,1.0,0.8539573866592018,1.1697007990805786,1.0313280110124068,3.5,1.0749195860864185
20,1.0,1.0,0.8539573866592018,1.1697007990805786,1.0313280110124068,6.5,1.0749195860864185
21,1.0,1.0,0.8539573866592018,1.1697007990805786,1.0313280110124068,11.3,1.0749195860864185
22,1.0,1.0,0.8539573866592018,1.1697007990805786,1.0313280110124068,3.3,1.0749195860864185
23,1.0,1.0,0.8539573866592018,1.1697007990805786,1.0313280110124068,3.3,1.0749195860864185
24,1.0,1.0,0.8539573866592018,1.1697007990805786,1.0313280110124068,6.1,1.0749195860864185
25,1.0,1.0,0.8539573866592018,1.1697007990805786,1.0313280110124068,6.1,1.0749195860864185
26,1.0,1.0,0.8539573866592018,1.1697007990805786,1.0313280110124068,6.1,1.0749195860864185
27,1.0,1.0,0.8539573866592018,1.1697007990805786,1.0313280110124068,4.5,1.0749195860864185
28,1.0,1.0,0.8539573866592018,1.1697007990805786,1.0313280110124068,4.5,1.0749195860864185
29,1.0,1.0,0.8539573866592018,1.1697007990805786,1.0313280110124068,3.3,1.0749195860864185
30,1.0,1.0,0.8539573866592018,1.1697007990805786,1.0313280110124068,3.3,1.0749195860864185
31,1.0,1.0,0.8539573866592018,1.1697007990805786,1.0313280110124068,3.3,1.0749195860864185
32,1.0,1.0,0.8539573866592018,1.1697007990805786,1.0313280110124068,3.0,1.0749195860864185
33,1.0,1.0,0.8539573866592018,1.1697007990805786,1.0313280110124068,3.0,1.0749195860864185
34,1.0,1.0,0.8539573866592018,1.1697007990805786,1.0313280110124068,3.0,1.0749195860864185
35,1.0,1.0,0.8539573866592018,1.1697007990805786,1.0313280110124068,20.0,1.0749195860864185
36,1.0,1.0,0.8539573866592018,1.1697007990805786,1.0313280110124068,20.0,1.0749195860864185
37,1.0,1.0,0.8539573866592018,1.1697007990805786,1.0313280110124068,20.0,1.0749195860864185
38,1.0,1.0,0.8539573866592018,1.1697007990805786,1.0313280110124068,20.0,1.0749195860864185
39,1.0,1.0,0.8539573866592018,1.1697007990805786,1.0313280110124068,0.3,1.0749195860864185
40,1.0,1.0,0.8539573866592018,1.1697007990805786,1.0313280110124068,0.3,1.0749195860864185
41,1.0,1.0,0.8539573866592018,1.1697007990805786,1.0313280110124068,0.3,1.0749195860864185
42,1.0,1.0,0.8539573866592018,1.1697007990805786,1.0313280110124068,0.3,1.0749195860864185
43,1.0,1.0,0.8539573866592018,1.1697007990805786,1.0313280110124068,0.3,1.0749195860864185
44,1.0,1.0,0.8539573866592018,1.1697007990805786,1.0313280110124068,0.3,1.0749195860864185
45,1.0,1.0,0.8539573866592018,1.1697007990805786,1.0313280110124068,0.3,1.0749195860864185
46,1.0,1.0,0.8539573866592018,1.1697007990805786,1.0313280110124068,0.3,1.0749195860864185
47,1.0,1.0,0.8539573866592018,1.1697007990805786,1.0313280110124068,0.3,1.0749195860864185
48,1.0,1.0,0.8539573866592018,1.1697007990805786,1.0313280110124068,0.3,1.0749195860864185
49,1.0,1.0,0.8539573866592018,1.1697007990805786,1.0313280110124068,0.3,1.0749195860864185
50,1.0,1.0,0.8539573866592018,1.1697007990805786,1.0313280110124068,0.3,1.0749195860864185
51,1.0,1.0,0.8539573866592018,1.1697007990805786,1.0313280110124068,18.0,1.0749195860864185
52,1.0,1.0,0.8539573866592018,1.1697007990805786,1.0313280110124068,15.5,1.0749195860864185
53,1.0,1.0,0.8539573866592018,1.1697007990805786,1.0313280110124068,5.3,1.0749195860864185
54,1.0,1.0,0.8539573866592018,1.1697007990805786,1.0313280110124068,45.0,1.0749195860864185
55,1.0,1.0,0.8539573866592018,1.1697007990805786,1.0313280110124068,6.283,1.0749195860864185
56,1.0,1.0,0.8539573866592018,1.1697007990805786,1.0313280110124068,6.283,1.0749195860864185
57,1.0,1.0,0.8539573866592018,1.1697007990805786,1.0313280110124068,6.283,1.0749195860864185
58,1.0,1.0,0.8539573866592018,1.1697007990805786,1.0313280110124068,6.283,1.0749195860864185
59,1.0,1.0,0.8539573866592018,1.1697007990805786,1.0313280110124068,1.9,1.0749195860864185
60,1.0,1.0,0.8539573866592018,1.1697007990805786,1.0313280110124068,1.9,1.0749195860864185
61,1.0,1.0,0.8539573866592018,1.1697007990805786,1.0313280110124068,1.9,1.0749195860864185
62,1.0,1.0,0.8539573866592018,1.1697007990805786,1.0313280110124068,2.0,1.0749195860864185
63,1.0,1.0,0.8539573866592018,1.1697007990805786,1.0313280110124068,18.0,1.0749195860864185
64,1.0,1.0,0.8539573866592018,1.1697007990805786,1.0313280110124068,1.9,1.0749195860864185
65,1.0,1.0,0.8539573866592018,1.1697007990805786,1.0313280110124068,8.0,1.0749195860864185
66,1.0,1.0,0.8539573866592018,1.1697007990805786,1.0313280110124068,50.0,1.0749195860864185
67,1.0,1.0,0.8539573866592018,1.1697007990805786,1.0313280110124068,67.512,1.0749195860864185
68,1.0,1.0,0.8539573866592018,1.1697007990805786,1.0313280110124068,67.512,1.0749195860864185
