#_______________________________________________________________________________
#    ######   ####     ##             #####   #####     ##    #    #    ##
#    #       #        #  #            #    #  #    #   #  #   ##  ##   #  #
#    #####    ####   ######           #    #  #####   ######  # ## #  ######
#    #            #  #    #           #    #  #    #  #    #  #    #  #    #
#____######__#####___#____#___________#####___#____#__#____#__#____#__#____#____
#
#              ESA Debris Risk Assessment and Mitigation Analysis
#
#                         ---- DRAMA ( SESAM r2.3.0 ) ----
#                                      ESA 2018
#
#                         final state of uncritical objects
#-------------------------------------------------------------------------------
# Filename      : uncriticalData.txt
# RunID         : PySara
# Content       : This file lists the uncritical objects (kin. energy < 15 J),
#                 computed by the DRAMA 3 Re-entry Analysis.
# Documentation : DRAMA Software User Manual, section OPERATIONS MANUAL / Normal operation / SARA / SARA Simulation Output / Re-entry simulation output
#
#--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
#  Time [s]  Altitude [km]  Lat [deg]  Lon [deg]  Velocity [km/s]   Downrange [km]       Drag       Lift       Side    Knudsen       Mach                UniqueID                  Name
#--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
   408.100          74.352    -41.847   -112.701            6.892         3237.923      1.204      0.000      0.000    0.00555   23.08650  c819661c-34ef-46e7-b1eb-890ade42e3af  PCU
   397.100          75.255    -41.099   -112.481            6.576         3152.648      1.041      0.000      0.000    0.00548   22.21559  c0ddc3c0-47ce-435f-9deb-b33486eaf601  BCU
   427.327          72.435    -43.055   -113.065            3.887         3375.625      1.004      0.000      0.000    0.00254   13.01906  1f19522d-2f3c-43e6-a00c-b01d1ab94228  PPDU
   408.100          74.339    -41.840   -112.699            6.694         3237.047      1.229      0.000      0.000    0.00487   22.46708  a68c82cf-50d9-4d72-b8e8-fb77b034ddcc  Decoder
   443.315          70.944    -44.129   -113.400            4.942         3498.283      1.154      0.000      0.000    0.00210   16.45319  56f33935-71e7-4b62-bc25-5f086ef8f008  CTU
   427.100          72.594    -43.083   -113.074            6.357         3378.903      1.265      0.000      0.000    0.00292   21.18348  e603a0ac-b50a-49ba-94e7-c8487de979d7  RTU
   404.100          74.663    -41.566   -112.617            6.724         3205.831      0.976      0.000      0.000    0.00574   22.58270  0e801314-4be9-4a8e-8863-be55cd8972a8  MBU
   415.100          73.744    -42.313   -112.840            6.884         3291.019      1.111      0.000      0.000    0.00538   22.97756  9da080c0-a677-4e48-9413-7396776e2156  X-PND1
   421.100          73.234    -42.712   -112.961            6.340         3336.511      1.242      0.000      0.000    0.00489   21.27484  c287fba3-8bbe-4179-bca3-e0297868e371  TRU1
   415.100          73.744    -42.313   -112.840            6.884         3291.019      1.111      0.000      0.000    0.00538   22.97756  937ad039-148d-4738-aeef-7ba048002fe8  X-PND2
   421.100          73.234    -42.712   -112.961            6.340         3336.511      1.242      0.000      0.000    0.00489   21.27484  197bea65-bd7c-4823-addb-ea50438d3765  TRU2
   413.100          74.006    -42.219   -112.812            7.411         3280.347      0.915      0.000      0.000    0.00237   24.70879  b9715501-449b-451c-a5a4-f4d9347e2f59  MTR1
   413.100          74.006    -42.219   -112.812            7.411         3280.347      0.915      0.000      0.000    0.00237   24.70879  84879cea-7d5c-4089-841e-3521c24c746a  MTR2
   413.100          74.006    -42.219   -112.812            7.411         3280.347      0.915      0.000      0.000    0.00237   24.70879  e7d005bd-2d30-4a52-9e61-1e8b09175adb  MTR3
   400.100          75.012    -41.307   -112.541            6.883         3176.313      1.004      0.000      0.000    0.00580   23.13127  0f2288de-76e2-422f-8b97-5b27ae9b0726  MRU
   420.100          73.235    -42.619   -112.933            6.440         3325.967      1.065      0.000      0.000    0.00430   21.51479  c190928b-6fde-4737-b38b-d6640dd3ce29  ACC
   424.364          72.743    -42.869   -113.008            5.837         3354.396      1.001      0.000      0.000    0.00281   19.49022  5bc781a5-30a8-496a-8919-d3a3bbe9e65a  PDU
   400.100          75.001    -41.297   -112.538            6.547         3175.170      0.928      0.000      0.000    0.00604   22.08634  8dd6e192-40c1-4d95-82a7-e0edd97e769a  Gyro2
   400.100          75.001    -41.297   -112.538            6.547         3175.170      0.928      0.000      0.000    0.00604   22.08634  bb912958-2642-4cbc-b737-06295400219b  Gyro1
  1385.896           8.835    -45.536   -113.848            0.015         3658.853      0.535      0.000      0.000    0.00000    0.04735  318234c8-2183-4007-81bb-1283b9ac978d  RWL1
  1385.896           8.835    -45.536   -113.848            0.015         3658.853      0.535      0.000      0.000    0.00000    0.04735  a40b1f77-c92a-4243-81e3-b466a50bfde1  RWL2
  1385.896           8.835    -45.536   -113.848            0.015         3658.853      0.535      0.000      0.000    0.00000    0.04735  119d8c8d-71bc-47b0-a9bd-51a2b6addec4  RWL3
   408.100          74.318    -41.827   -112.695            6.353         3235.621      1.097      0.000      0.000    0.00552   21.40533  73aad817-0c8f-4729-8cfc-bdb457fa3af1  RWE1
   408.100          74.318    -41.827   -112.695            6.353         3235.621      1.097      0.000      0.000    0.00552   21.40533  cbd88e14-9f02-4477-ba19-2ae766ccf9c2  RWE2
   405.100          74.602    -41.645   -112.641            6.852         3214.882      1.136      0.000      0.000    0.00679   22.99779  f846371b-1403-415a-b518-e78f9a87d5e8  STRE1
   405.100          74.602    -41.645   -112.641            6.852         3214.882      1.136      0.000      0.000    0.00679   22.99779  019e359a-7b6d-4e88-ae45-6c0cb1b9f231  STRE2
   405.100          74.602    -41.645   -112.641            6.852         3214.882      1.136      0.000      0.000    0.00679   22.99779  1c53a534-00ac-486c-b9b2-0e0baa3dd619  STRE3
   411.300          74.083    -42.064   -112.766            6.567         3262.686      1.136      0.000      0.000    0.00676   22.04874  cf475c8e-4dd9-43c4-93e1-443e41ca045a  STR1
   411.300          74.083    -42.064   -112.766            6.567         3262.686      1.136      0.000      0.000    0.00676   22.04874  b96f24b8-3482-41b4-8ff7-10c9d0096fe0  STR2
   411.300          74.083    -42.064   -112.766            6.567         3262.686      1.136      0.000      0.000    0.00676   22.04874  d97c8a48-c211-4c49-8222-dd2e42cdea91  STR3
   383.100          76.393    -40.188   -112.218            7.307         3048.851      0.911      0.000      0.000    0.01377   24.69563  59d481ee-9a4a-46ff-a838-aae6a28c6260  Thrsts01
   383.100          76.393    -40.188   -112.218            7.307         3048.851      0.911      0.000      0.000    0.01377   24.69563  620e19a4-466b-4bba-a398-8f525affac3d  Thrsts02
   383.100          76.393    -40.188   -112.218            7.307         3048.851      0.911      0.000      0.000    0.01377   24.69563  c416fe56-926f-46db-b927-4be42a4d9065  Thrsts03
   383.100          76.393    -40.188   -112.218            7.307         3048.851      0.911      0.000      0.000    0.01377   24.69563  aeb11028-b76a-43cd-a9d4-ee683f1705fa  Thrsts04
   383.100          76.393    -40.188   -112.218            7.307         3048.851      0.911      0.000      0.000    0.01377   24.69563  6667d821-b59b-4463-ac0a-bbbe54856cd6  Thrsts05
   383.100          76.393    -40.188   -112.218            7.307         3048.851      0.911      0.000      0.000    0.01377   24.69563  abab9127-0b6e-4497-9b6b-b68ba946f31a  Thrsts06
   383.100          76.393    -40.188   -112.218            7.307         3048.851      0.911      0.000      0.000    0.01377   24.69563  665b0c33-d97a-48c7-94c9-0244f53f9b66  Thrsts07
   383.100          76.393    -40.188   -112.218            7.307         3048.851      0.911      0.000      0.000    0.01377   24.69563  7ecbb7cf-716a-48b1-9a41-06240e41c6b3  Thrsts08
   383.100          76.393    -40.188   -112.218            7.307         3048.851      0.911      0.000      0.000    0.01377   24.69563  64430daf-7a7f-4d86-a819-ffba0dc23fb2  Thrsts09
   383.100          76.393    -40.188   -112.218            7.307         3048.851      0.911      0.000      0.000    0.01377   24.69563  6e3d1bbb-13e9-4442-964d-844681a58ed3  Thrsts10
   383.100          76.393    -40.188   -112.218            7.307         3048.851      0.911      0.000      0.000    0.01377   24.69563  154facb8-7f48-4d67-90e6-840ed3871701  Thrsts11
   383.100          76.393    -40.188   -112.218            7.307         3048.851      0.911      0.000      0.000    0.01377   24.69563  4461046c-8760-4cb2-890e-6f23af75245d  Thrsts12
   448.100          70.459    -44.438   -113.498            5.602         3533.557      1.136      0.000      0.000    0.00198   18.55716  59021d81-e300-48fb-805b-990b78d5406e  PLE2
   438.108          71.470    -43.791   -113.293            5.588         3459.605      1.136      0.000      0.000    0.00228   18.57458  fb72a6d7-379b-4d67-912e-df10bf793b11  PLE1
