#_______________________________________________________________________________
#    ######   ####     ##             #####   #####     ##    #    #    ##
#    #       #        #  #            #    #  #    #   #  #   ##  ##   #  #
#    #####    ####   ######           #    #  #####   ######  # ## #  ######
#    #            #  #    #           #    #  #    #  #    #  #    #  #    #
#____######__#####___#____#___________#####___#____#__#____#__#____#__#____#____
#
#              ESA Debris Risk Assessment and Mitigation Analysis
#
#                         ---- DRAMA ( SESAM r2.3.0 ) ----
#                                      ESA 2018
#
#                         final state of ballooning objects
#-------------------------------------------------------------------------------
# Filename      : ballooningData.txt
# RunID         : PySara
# Content       : This file lists the ballooning objects,
#                 computed by the DRAMA 3 Re-entry Analysis.
# Documentation : DRAMA Software User Manual, section OPERATIONS MANUAL / Normal operation / SARA / SARA Simulation Output / Re-entry simulation output
#
#--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
#  Time [s]  Altitude [km]  Lat [deg]  Lon [deg]  Velocity [km/s]   Downrange [km]       Drag       Lift       Side    Knudsen       Mach                UniqueID                  Name
#--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
   423.597          71.996    -42.723   -112.964            2.324         3337.763      1.204      0.000      0.000    0.00391    8.60120  c819661c-34ef-46e7-b1eb-890ade42e3af  PCU
   409.344          73.449    -41.776   -112.679            2.343         3229.746      1.041      0.000      0.000    0.00417    8.71874  c0ddc3c0-47ce-435f-9deb-b33486eaf601  BCU
   424.273          71.872    -42.741   -112.969            2.228         3339.798      1.229      0.000      0.000    0.00337    8.25372  a68c82cf-50d9-4d72-b8e8-fb77b034ddcc  Decoder
   419.894          72.303    -42.426   -112.874            2.344         3303.921      0.976      0.000      0.000    0.00403    8.70671  0e801314-4be9-4a8e-8863-be55cd8972a8  MBU
   433.434          70.865    -43.333   -113.150            2.191         3407.335      1.111      0.000      0.000    0.00353    8.06431  9da080c0-a677-4e48-9413-7396776e2156  X-PND1
   440.205          70.125    -43.777   -113.288            2.151         3458.038      1.242      0.000      0.000    0.00312    7.87495  c287fba3-8bbe-4179-bca3-e0297868e371  TRU1
   433.434          70.865    -43.333   -113.150            2.191         3407.335      1.111      0.000      0.000    0.00353    8.06431  937ad039-148d-4738-aeef-7ba048002fe8  X-PND2
   440.205          70.125    -43.777   -113.288            2.151         3458.038      1.242      0.000      0.000    0.00312    7.87495  197bea65-bd7c-4823-addb-ea50438d3765  TRU2
   413.477          73.043    -42.054   -112.762            2.175         3261.494      1.004      0.000      0.000    0.00431    8.09824  0f2288de-76e2-422f-8b97-5b27ae9b0726  MRU
   444.740          69.277    -43.876   -113.319            2.276         3469.294      1.065      0.000      0.000    0.00244    8.22889  c190928b-6fde-4737-b38b-d6640dd3ce29  ACC
   413.882          72.961    -42.048   -112.760            2.221         3260.786      0.928      0.000      0.000    0.00445    8.26275  8dd6e192-40c1-4d95-82a7-e0edd97e769a  Gyro2
   413.882          72.961    -42.048   -112.760            2.221         3260.786      0.928      0.000      0.000    0.00445    8.26275  bb912958-2642-4cbc-b737-06295400219b  Gyro1
   425.337          71.686    -42.755   -112.973            2.312         3341.488      1.097      0.000      0.000    0.00373    8.53168  73aad817-0c8f-4729-8cfc-bdb457fa3af1  RWE1
   425.337          71.686    -42.755   -112.973            2.312         3341.488      1.097      0.000      0.000    0.00373    8.53168  cbd88e14-9f02-4477-ba19-2ae766ccf9c2  RWE2
   417.391          72.674    -42.334   -112.846            2.015         3293.368      1.136      0.000      0.000    0.00509    7.47472  f846371b-1403-415a-b518-e78f9a87d5e8  STRE1
   417.391          72.674    -42.334   -112.846            2.015         3293.368      1.136      0.000      0.000    0.00509    7.47472  019e359a-7b6d-4e88-ae45-6c0cb1b9f231  STRE2
   417.391          72.674    -42.334   -112.846            2.015         3293.368      1.136      0.000      0.000    0.00509    7.47472  1c53a534-00ac-486c-b9b2-0e0baa3dd619  STRE3
   424.631          71.925    -42.812   -112.991            2.057         3347.973      1.136      0.000      0.000    0.00491    7.60866  cf475c8e-4dd9-43c4-93e1-443e41ca045a  STR1
   424.631          71.925    -42.812   -112.991            2.057         3347.973      1.136      0.000      0.000    0.00491    7.60866  b96f24b8-3482-41b4-8ff7-10c9d0096fe0  STR2
   424.631          71.925    -42.812   -112.991            2.057         3347.973      1.136      0.000      0.000    0.00491    7.60866  d97c8a48-c211-4c49-8222-dd2e42cdea91  STR3
   430.340          71.069    -43.036   -113.059            2.393         3373.517      1.051      0.000      0.000    0.00317    8.77786  6eeaa09a-906e-4f96-a8c8-21bf581813b5  PLE3
   430.799          71.235    -43.196   -113.108            2.159         3391.711      0.900      0.000      0.000    0.00300    7.96845  c5961bc0-58db-4518-85cb-9d7fef46573c  PL4a1
   430.799          71.235    -43.196   -113.108            2.159         3391.711      0.900      0.000      0.000    0.00300    7.96845  472587ed-e637-49d6-9630-2ab84943f807  PL4a2
   430.799          71.235    -43.196   -113.108            2.159         3391.711      0.900      0.000      0.000    0.00300    7.96845  d0247ab6-f3f0-4a2e-88f3-b40a9f9c2f8b  PL4a3
   430.799          71.235    -43.196   -113.108            2.159         3391.711      0.900      0.000      0.000    0.00300    7.96845  d7860001-2d1f-4f10-9b6b-132541453973  PL4a4
   439.307          69.976    -43.557   -113.220            2.307         3432.979      1.095      0.000      0.000    0.00217    8.38586  56f0d198-bc1f-47a6-b695-7e804d590123  PLE3b
