#_______________________________________________________________________________
#    ######   ####     ##             #####   #####     ##    #    #    ##
#    #       #        #  #            #    #  #    #   #  #   ##  ##   #  #
#    #####    ####   ######           #    #  #####   ######  # ## #  ######
#    #            #  #    #           #    #  #    #  #    #  #    #  #    #
#____######__#####___#____#___________#####___#____#__#____#__#____#__#____#____
#
#              ESA Debris Risk Assessment and Mitigation Analysis
#
#                         ---- DRAMA ( SESAM r2.3.0 ) ----
#                                      ESA 2018
#
#                         final state of uncritical objects
#-------------------------------------------------------------------------------
# Filename      : uncriticalData.txt
# RunID         : PySara
# Content       : This file lists the uncritical objects (kin. energy < 15 J),
#                 computed by the DRAMA 3 Re-entry Analysis.
# Documentation : DRAMA Software User Manual, section OPERATIONS MANUAL / Normal operation / SARA / SARA Simulation Output / Re-entry simulation output
#
#--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
#  Time [s]  Altitude [km]  Lat [deg]  Lon [deg]  Velocity [km/s]   Downrange [km]       Drag       Lift       Side    Knudsen       Mach                UniqueID                  Name
#--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
  1250.097          16.856    -46.091   -114.034            0.017         3722.281      0.632      0.000      0.000    0.00000    0.05420  e603a0ac-b50a-49ba-94e7-c8487de979d7  RTU
   449.275          70.653    -44.577   -113.542            5.739         3549.383      0.915      0.000      0.000    0.00145   18.62391  b9715501-449b-451c-a5a4-f4d9347e2f59  MTR1
   449.275          70.653    -44.577   -113.542            5.739         3549.383      0.915      0.000      0.000    0.00145   18.62391  84879cea-7d5c-4089-841e-3521c24c746a  MTR2
   449.275          70.653    -44.577   -113.542            5.739         3549.383      0.915      0.000      0.000    0.00145   18.62391  e7d005bd-2d30-4a52-9e61-1e8b09175adb  MTR3
   921.037          27.321    -45.342   -113.787            0.030         3636.651      0.532      0.000      0.000    0.00001    0.09334  c190928b-6fde-4737-b38b-d6640dd3ce29  ACC
  1732.697           5.630    -46.038   -114.015            0.011         3716.191      0.501      0.000      0.000    0.00000    0.03356  5bc781a5-30a8-496a-8919-d3a3bbe9e65a  PDU
   431.791          72.100    -43.332   -113.151            5.509         3407.297      1.136      0.000      0.000    0.00468   17.92682  f846371b-1403-415a-b518-e78f9a87d5e8  STRE1
   431.791          72.100    -43.332   -113.151            5.509         3407.297      1.136      0.000      0.000    0.00468   17.92682  019e359a-7b6d-4e88-ae45-6c0cb1b9f231  STRE2
   431.791          72.100    -43.332   -113.151            5.509         3407.297      1.136      0.000      0.000    0.00468   17.92682  1c53a534-00ac-486c-b9b2-0e0baa3dd619  STRE3
   393.100          75.703    -40.856   -112.410            7.050         3124.955      0.910      0.000      0.000    0.01240   23.15707  59d481ee-9a4a-46ff-a838-aae6a28c6260  Thrsts01
   393.100          75.703    -40.856   -112.410            7.050         3124.955      0.910      0.000      0.000    0.01240   23.15707  620e19a4-466b-4bba-a398-8f525affac3d  Thrsts02
   393.100          75.703    -40.856   -112.410            7.050         3124.955      0.910      0.000      0.000    0.01240   23.15707  c416fe56-926f-46db-b927-4be42a4d9065  Thrsts03
   393.100          75.703    -40.856   -112.410            7.050         3124.955      0.910      0.000      0.000    0.01240   23.15707  aeb11028-b76a-43cd-a9d4-ee683f1705fa  Thrsts04
   393.100          75.703    -40.856   -112.410            7.050         3124.955      0.910      0.000      0.000    0.01240   23.15707  6667d821-b59b-4463-ac0a-bbbe54856cd6  Thrsts05
   393.100          75.703    -40.856   -112.410            7.050         3124.955      0.910      0.000      0.000    0.01240   23.15707  abab9127-0b6e-4497-9b6b-b68ba946f31a  Thrsts06
   393.100          75.703    -40.856   -112.410            7.050         3124.955      0.910      0.000      0.000    0.01240   23.15707  665b0c33-d97a-48c7-94c9-0244f53f9b66  Thrsts07
   393.100          75.703    -40.856   -112.410            7.050         3124.955      0.910      0.000      0.000    0.01240   23.15707  7ecbb7cf-716a-48b1-9a41-06240e41c6b3  Thrsts08
   393.100          75.703    -40.856   -112.410            7.050         3124.955      0.910      0.000      0.000    0.01240   23.15707  64430daf-7a7f-4d86-a819-ffba0dc23fb2  Thrsts09
   393.100          75.703    -40.856   -112.410            7.050         3124.955      0.910      0.000      0.000    0.01240   23.15707  6e3d1bbb-13e9-4442-964d-844681a58ed3  Thrsts10
   393.100          75.703    -40.856   -112.410            7.050         3124.955      0.910      0.000      0.000    0.01240   23.15707  154facb8-7f48-4d67-90e6-840ed3871701  Thrsts11
   393.100          75.703    -40.856   -112.410            7.050         3124.955      0.910      0.000      0.000    0.01240   23.15707  4461046c-8760-4cb2-890e-6f23af75245d  Thrsts12
   413.873          73.914    -42.203   -112.807            6.059         3278.463      0.898      0.000      0.000    0.00691   19.88499  bee5e541-a026-4d56-9efc-2d0ff76a9365  PL4b1
   413.873          73.914    -42.203   -112.807            6.059         3278.463      0.898      0.000      0.000    0.00691   19.88499  63bdbfe0-5407-438d-b310-a798cd3ae679  PL4b2
   413.873          73.914    -42.203   -112.807            6.059         3278.463      0.898      0.000      0.000    0.00691   19.88499  b78c86b8-baea-46f4-bff5-e29a3c50d235  PL4b3
   416.100          73.716    -42.351   -112.852            6.252         3295.331      0.898      0.000      0.000    0.00671   20.44162  6a53677c-cbe4-409e-a37a-d7b94566fcde  PL4b4
   396.260          75.338    -40.977   -112.445            5.024         3138.670      0.910      0.000      0.000    0.00538   16.69320  e97e0bad-27a1-41c8-9d5a-9b47ac34faa9  PLE3c
