object_number,drag,hf_global,hf_CT,hf_TR,hf_FM,mass,density
0,1.0,1.0,0.9921672845761196,0.5401182839141988,1.0511692064730935,500.0,0.911447012531118
1,1.0,1.0,0.9921672845761196,0.5401182839141988,1.0511692064730935,33.0,0.911447012531118
2,1.0,1.0,0.9921672845761196,0.5401182839141988,1.0511692064730935,5.0,0.911447012531118
3,1.0,1.0,0.9921672845761196,0.5401182839141988,1.0511692064730935,19.0,0.911447012531118
4,1.0,1.0,0.9921672845761196,0.5401182839141988,1.0511692064730935,4.0,0.911447012531118
5,1.0,1.0,0.9921672845761196,0.5401182839141988,1.0511692064730935,13.0,0.911447012531118
6,1.0,1.0,0.9921672845761196,0.5401182839141988,1.0511692064730935,50.0,0.911447012531118
7,1.0,1.0,0.9921672845761196,0.5401182839141988,1.0511692064730935,50.0,0.911447012531118
8,1.0,1.0,0.9921672845761196,0.5401182839141988,1.0511692064730935,6.0,0.911447012531118
9,1.0,1.0,0.9921672845761196,0.5401182839141988,1.0511692064730935,17.0,0.911447012531118
10,1.0,1.0,0.9921672845761196,0.5401182839141988,1.0511692064730935,13.5,0.911447012531118
11,1.0,1.0,0.9921672845761196,0.5401182839141988,1.0511692064730935,4.0,0.911447012531118
12,1.0,1.0,0.9921672845761196,0.5401182839141988,1.0511692064730935,5.0,0.911447012531118
13,1.0,1.0,0.9921672845761196,0.5401182839141988,1.0511692064730935,6.7,0.911447012531118
14,1.0,1.0,0.9921672845761196,0.5401182839141988,1.0511692064730935,5.0,0.911447012531118
15,1.0,1.0,0.9921672845761196,0.5401182839141988,1.0511692064730935,6.7,0.911447012531118
16,1.0,1.0,0.9921672845761196,0.5401182839141988,1.0511692064730935,2.2,0.911447012531118
17,1.0,1.0,0.9921672845761196,0.5401182839141988,1.0511692064730935,2.2,0.911447012531118
18,1.0,1.0,0.9921672845761196,0.5401182839141988,1.0511692064730935,2.2,0.911447012531118
19,1.0,1.0,0.9921672845761196,0.5401182839141988,1.0511692064730935,3.5,0.911447012531118
20,1.0,1.0,0.9921672845761196,0.5401182839141988,1.0511692064730935,6.5,0.911447012531118
21,1.0,1.0,0.9921672845761196,0.5401182839141988,1.0511692064730935,11.3,0.911447012531118
22,1.0,1.0,0.9921672845761196,0.5401182839141988,1.0511692064730935,3.3,0.911447012531118
23,1.0,1.0,0.9921672845761196,0.5401182839141988,1.0511692064730935,3.3,0.911447012531118
24,1.0,1.0,0.9921672845761196,0.5401182839141988,1.0511692064730935,6.1,0.911447012531118
25,1.0,1.0,0.9921672845761196,0.5401182839141988,1.0511692064730935,6.1,0.911447012531118
26,1.0,1.0,0.9921672845761196,0.5401182839141988,1.0511692064730935,6.1,0.911447012531118
27,1.0,1.0,0.9921672845761196,0.5401182839141988,1.0511692064730935,4.5,0.911447012531118
28,1.0,1.0,0.9921672845761196,0.5401182839141988,1.0511692064730935,4.5,0.911447012531118
29,1.0,1.0,0.9921672845761196,0.5401182839141988,1.0511692064730935,3.3,0.911447012531118
30,1.0,1.0,0.9921672845761196,0.5401182839141988,1.0511692064730935,3.3,0.911447012531118
31,1.0,1.0,0.9921672845761196,0.5401182839141988,1.0511692064730935,3.3,0.911447012531118
32,1.0,1.0,0.9921672845761196,0.5401182839141988,1.0511692064730935,3.0,0.911447012531118
33,1.0,1.0,0.9921672845761196,0.5401182839141988,1.0511692064730935,3.0,0.911447012531118
34,1.0,1.0,0.9921672845761196,0.5401182839141988,1.0511692064730935,3.0,0.911447012531118
35,1.0,1.0,0.9921672845761196,0.5401182839141988,1.0511692064730935,20.0,0.911447012531118
36,1.0,1.0,0.9921672845761196,0.5401182839141988,1.0511692064730935,20.0,0.911447012531118
37,1.0,1.0,0.9921672845761196,0.5401182839141988,1.0511692064730935,20.0,0.911447012531118
38,1.0,1.0,0.9921672845761196,0.5401182839141988,1.0511692064730935,20.0,0.911447012531118
39,1.0,1.0,0.9921672845761196,0.5401182839141988,1.0511692064730935,0.3,0.911447012531118
40,1.0,1.0,0.9921672845761196,0.5401182839141988,1.0511692064730935,0.3,0.911447012531118
41,1.0,1.0,0.9921672845761196,0.5401182839141988,1.0511692064730935,0.3,0.911447012531118
42,1.0,1.0,0.9921672845761196,0.5401182839141988,1.0511692064730935,0.3,0.911447012531118
43,1.0,1.0,0.9921672845761196,0.5401182839141988,1.0511692064730935,0.3,0.911447012531118
44,1.0,1.0,0.9921672845761196,0.5401182839141988,1.0511692064730935,0.3,0.911447012531118
45,1.0,1.0,0.9921672845761196,0.5401182839141988,1.0511692064730935,0.3,0.911447012531118
46,1.0,1.0,0.9921672845761196,0.5401182839141988,1.0511692064730935,0.3,0.911447012531118
47,1.0,1.0,0.9921672845761196,0.5401182839141988,1.0511692064730935,0.3,0.911447012531118
48,1.0,1.0,0.9921672845761196,0.5401182839141988,1.0511692064730935,0.3,0.911447012531118
49,1.0,1.0,0.9921672845761196,0.5401182839141988,1.0511692064730935,0.3,0.911447012531118
50,1.0,1.0,0.9921672845761196,0.5401182839141988,1.0511692064730935,0.3,0.911447012531118
51,1.0,1.0,0.9921672845761196,0.5401182839141988,1.0511692064730935,18.0,0.911447012531118
52,1.0,1.0,0.9921672845761196,0.5401182839141988,1.0511692064730935,15.5,0.911447012531118
53,1.0,1.0,0.9921672845761196,0.5401182839141988,1.0511692064730935,5.3,0.911447012531118
54,1.0,1.0,0.9921672845761196,0.5401182839141988,1.0511692064730935,45.0,0.911447012531118
55,1.0,1.0,0.9921672845761196,0.5401182839141988,1.0511692064730935,6.283,0.911447012531118
