object_number,drag,hf_global,hf_CT,hf_TR,hf_FM,mass,density
0,1.0,1.0,1.297409235956791,1.2250675353370624,1.0951611128006555,500.0,0.8994604902367325
1,1.0,1.0,1.297409235956791,1.2250675353370624,1.0951611128006555,33.0,0.8994604902367325
2,1.0,1.0,1.297409235956791,1.2250675353370624,1.0951611128006555,5.0,0.8994604902367325
3,1.0,1.0,1.297409235956791,1.2250675353370624,1.0951611128006555,19.0,0.8994604902367325
4,1.0,1.0,1.297409235956791,1.2250675353370624,1.0951611128006555,4.0,0.8994604902367325
5,1.0,1.0,1.297409235956791,1.2250675353370624,1.0951611128006555,13.0,0.8994604902367325
6,1.0,1.0,1.297409235956791,1.2250675353370624,1.0951611128006555,50.0,0.8994604902367325
7,1.0,1.0,1.297409235956791,1.2250675353370624,1.0951611128006555,50.0,0.8994604902367325
8,1.0,1.0,1.297409235956791,1.2250675353370624,1.0951611128006555,6.0,0.8994604902367325
9,1.0,1.0,1.297409235956791,1.2250675353370624,1.0951611128006555,17.0,0.8994604902367325
10,1.0,1.0,1.297409235956791,1.2250675353370624,1.0951611128006555,13.5,0.8994604902367325
11,1.0,1.0,1.297409235956791,1.2250675353370624,1.0951611128006555,4.0,0.8994604902367325
12,1.0,1.0,1.297409235956791,1.2250675353370624,1.0951611128006555,5.0,0.8994604902367325
13,1.0,1.0,1.297409235956791,1.2250675353370624,1.0951611128006555,6.7,0.8994604902367325
14,1.0,1.0,1.297409235956791,1.2250675353370624,1.0951611128006555,5.0,0.8994604902367325
15,1.0,1.0,1.297409235956791,1.2250675353370624,1.0951611128006555,6.7,0.8994604902367325
16,1.0,1.0,1.297409235956791,1.2250675353370624,1.0951611128006555,2.2,0.8994604902367325
17,1.0,1.0,1.297409235956791,1.2250675353370624,1.0951611128006555,2.2,0.8994604902367325
18,1.0,1.0,1.297409235956791,1.2250675353370624,1.0951611128006555,2.2,0.8994604902367325
19,1.0,1.0,1.297409235956791,1.2250675353370624,1.0951611128006555,3.5,0.8994604902367325
20,1.0,1.0,1.297409235956791,1.2250675353370624,1.0951611128006555,6.5,0.8994604902367325
21,1.0,1.0,1.297409235956791,1.2250675353370624,1.0951611128006555,11.3,0.8994604902367325
22,1.0,1.0,1.297409235956791,1.2250675353370624,1.0951611128006555,3.3,0.8994604902367325
23,1.0,1.0,1.297409235956791,1.2250675353370624,1.0951611128006555,3.3,0.8994604902367325
