#_______________________________________________________________________________
#    ######   ####     ##             #####   #####     ##    #    #    ##
#    #       #        #  #            #    #  #    #   #  #   ##  ##   #  #
#    #####    ####   ######           #    #  #####   ######  # ## #  ######
#    #            #  #    #           #    #  #    #  #    #  #    #  #    #
#____######__#####___#____#___________#####___#____#__#____#__#____#__#____#____
#
#              ESA Debris Risk Assessment and Mitigation Analysis
#
#                         ---- DRAMA ( SESAM r2.3.0 ) ----
#                                      ESA 2018
#
#                         final state of uncritical objects
#-------------------------------------------------------------------------------
# Filename      : uncriticalData.txt
# RunID         : PySara
# Content       : This file lists the uncritical objects (kin. energy < 15 J),
#                 computed by the DRAMA 3 Re-entry Analysis.
# Documentation : DRAMA Software User Manual, section OPERATIONS MANUAL / Normal operation / SARA / SARA Simulation Output / Re-entry simulation output
#
#--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
#  Time [s]  Altitude [km]  Lat [deg]  Lon [deg]  Velocity [km/s]   Downrange [km]       Drag       Lift       Side    Knudsen       Mach                UniqueID                  Name
#--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
   402.108          74.162    -41.384   -112.564            6.168         3185.162      1.204      0.000      0.000    0.00539   23.36746  c819661c-34ef-46e7-b1eb-890ade42e3af  PCU
   391.873          75.110    -40.692   -112.362            6.151         3106.209      1.041      0.000      0.000    0.00536   23.45424  c0ddc3c0-47ce-435f-9deb-b33486eaf601  BCU
   402.100          74.150    -41.376   -112.561            6.613         3184.222      1.229      0.000      0.000    0.00473   24.93271  a68c82cf-50d9-4d72-b8e8-fb77b034ddcc  Decoder
   421.100          72.161    -42.594   -112.924            5.907         3323.022      1.265      0.000      0.000    0.00274   22.16938  e603a0ac-b50a-49ba-94e7-c8487de979d7  RTU
   399.100          74.423    -41.162   -112.499            6.028         3159.809      0.976      0.000      0.000    0.00553   22.93027  0e801314-4be9-4a8e-8863-be55cd8972a8  MBU
   409.300          73.453    -41.853   -112.702            6.063         3238.610      1.111      0.000      0.000    0.00514   22.90526  9da080c0-a677-4e48-9413-7396776e2156  X-PND1
   414.300          72.969    -42.188   -112.802            5.817         3276.827      1.242      0.000      0.000    0.00470   22.02450  c287fba3-8bbe-4179-bca3-e0297868e371  TRU1
   409.300          73.453    -41.853   -112.702            6.063         3238.610      1.111      0.000      0.000    0.00514   22.90526  937ad039-148d-4738-aeef-7ba048002fe8  X-PND2
   414.300          72.969    -42.188   -112.802            5.817         3276.827      1.242      0.000      0.000    0.00470   22.02450  197bea65-bd7c-4823-addb-ea50438d3765  TRU2
   405.100          73.956    -41.624   -112.634            7.019         3212.488      0.915      0.000      0.000    0.00235   26.45148  b9715501-449b-451c-a5a4-f4d9347e2f59  MTR1
   405.100          73.956    -41.624   -112.634            7.019         3212.488      0.915      0.000      0.000    0.00235   26.45148  84879cea-7d5c-4089-841e-3521c24c746a  MTR2
   405.100          73.956    -41.624   -112.634            7.019         3212.488      0.915      0.000      0.000    0.00235   26.45148  e7d005bd-2d30-4a52-9e61-1e8b09175adb  MTR3
   395.100          74.817    -40.909   -112.425            6.219         3130.921      1.004      0.000      0.000    0.00563   23.67473  0f2288de-76e2-422f-8b97-5b27ae9b0726  MRU
   414.300          72.878    -42.150   -112.791            5.502         3272.488      1.065      0.000      0.000    0.00407   20.80673  c190928b-6fde-4737-b38b-d6640dd3ce29  ACC
   394.843          74.828    -40.884   -112.418            6.091         3128.139      0.928      0.000      0.000    0.00588   23.19233  8dd6e192-40c1-4d95-82a7-e0edd97e769a  Gyro2
   394.843          74.828    -40.884   -112.418            6.091         3128.139      0.928      0.000      0.000    0.00588   23.19233  bb912958-2642-4cbc-b737-06295400219b  Gyro1
   402.237          74.115    -41.372   -112.560            5.629         3183.713      1.097      0.000      0.000    0.00535   21.46115  73aad817-0c8f-4729-8cfc-bdb457fa3af1  RWE1
   402.237          74.115    -41.372   -112.560            5.629         3183.713      1.097      0.000      0.000    0.00535   21.46115  cbd88e14-9f02-4477-ba19-2ae766ccf9c2  RWE2
   400.100          74.348    -41.246   -112.523            6.452         3169.372      1.136      0.000      0.000    0.00654   24.42699  f846371b-1403-415a-b518-e78f9a87d5e8  STRE1
