#_______________________________________________________________________________
#    ######   ####     ##             #####   #####     ##    #    #    ##
#    #       #        #  #            #    #  #    #   #  #   ##  ##   #  #
#    #####    ####   ######           #    #  #####   ######  # ## #  ######
#    #            #  #    #           #    #  #    #  #    #  #    #  #    #
#____######__#####___#____#___________#####___#____#__#____#__#____#__#____#____
#
#              ESA Debris Risk Assessment and Mitigation Analysis
#
#                         ---- DRAMA ( SESAM r2.3.0 ) ----
#                                      ESA 2018
#
#                         final state of ballooning objects
#-------------------------------------------------------------------------------
# Filename      : ballooningData.txt
# RunID         : PySara
# Content       : This file lists the ballooning objects,
#                 computed by the DRAMA 3 Re-entry Analysis.
# Documentation : DRAMA Software User Manual, section OPERATIONS MANUAL / Normal operation / SARA / SARA Simulation Output / Re-entry simulation output
#
#--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
#  Time [s]  Altitude [km]  Lat [deg]  Lon [deg]  Velocity [km/s]   Downrange [km]       Drag       Lift       Side    Knudsen       Mach                UniqueID                  Name
#--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
   437.166          71.702    -43.699   -113.265            2.320         3449.111      1.204      0.000      0.000    0.00375    7.52156  c819661c-34ef-46e7-b1eb-890ade42e3af  PCU
   420.796          73.204    -42.600   -112.927            2.580         3323.771      1.041      0.000      0.000    0.00402    8.39710  c0ddc3c0-47ce-435f-9deb-b33486eaf601  BCU
   437.826          71.570    -43.715   -113.270            2.537         3450.929      1.229      0.000      0.000    0.00323    8.20231  a68c82cf-50d9-4d72-b8e8-fb77b034ddcc  Decoder
   471.145          67.615    -45.652   -113.891            2.207         3672.101      1.265      0.000      0.000    0.00145    6.92678  e603a0ac-b50a-49ba-94e7-c8487de979d7  RTU
   432.300          72.047    -43.329   -113.150            2.237         3406.985      0.976      0.000      0.000    0.00388    7.27869  0e801314-4be9-4a8e-8863-be55cd8972a8  MBU
   447.575          70.617    -44.357   -113.472            2.355         3524.251      1.111      0.000      0.000    0.00341    7.58615  9da080c0-a677-4e48-9413-7396776e2156  X-PND1
   455.546          69.832    -44.887   -113.642            2.236         3584.714      1.242      0.000      0.000    0.00299    7.18246  c287fba3-8bbe-4179-bca3-e0297868e371  TRU1
   447.575          70.617    -44.357   -113.472            2.355         3524.251      1.111      0.000      0.000    0.00341    7.58615  937ad039-148d-4738-aeef-7ba048002fe8  X-PND2
   455.546          69.832    -44.887   -113.642            2.236         3584.714      1.242      0.000      0.000    0.00299    7.18246  197bea65-bd7c-4823-addb-ea50438d3765  TRU2
   425.642          72.774    -42.929   -113.027            2.504         3361.303      1.004      0.000      0.000    0.00414    8.08550  0f2288de-76e2-422f-8b97-5b27ae9b0726  MRU
   459.424          68.994    -44.961   -113.665            2.434         3593.242      1.065      0.000      0.000    0.00234    7.72727  c190928b-6fde-4737-b38b-d6640dd3ce29  ACC
   425.647          72.718    -42.900   -113.018            2.156         3357.945      0.928      0.000      0.000    0.00429    7.01343  8dd6e192-40c1-4d95-82a7-e0edd97e769a  Gyro2
   425.647          72.718    -42.900   -113.018            2.156         3357.945      0.928      0.000      0.000    0.00429    7.01343  bb912958-2642-4cbc-b737-06295400219b  Gyro1
   438.394          71.420    -43.701   -113.265            2.097         3449.387      1.097      0.000      0.000    0.00359    6.77426  73aad817-0c8f-4729-8cfc-bdb457fa3af1  RWE1
   438.394          71.420    -43.701   -113.265            2.097         3449.387      1.097      0.000      0.000    0.00359    6.77426  cbd88e14-9f02-4477-ba19-2ae766ccf9c2  RWE2
   443.815          70.787    -44.019   -113.365            2.429         3485.630      1.051      0.000      0.000    0.00304    7.81245  6eeaa09a-906e-4f96-a8c8-21bf581813b5  PLE3
   453.632          69.686    -44.606   -113.551            2.337         3552.623      1.095      0.000      0.000    0.00209    7.44004  56f0d198-bc1f-47a6-b695-7e804d590123  PLE3b
