#_______________________________________________________________________________
#    ######   ####     ##             #####   #####     ##    #    #    ##
#    #       #        #  #            #    #  #    #   #  #   ##  ##   #  #
#    #####    ####   ######           #    #  #####   ######  # ## #  ######
#    #            #  #    #           #    #  #    #  #    #  #    #  #    #
#____######__#####___#____#___________#####___#____#__#____#__#____#__#____#____
#
#              ESA Debris Risk Assessment and Mitigation Analysis
#
#                         ---- DRAMA ( SESAM r2.3.0 ) ----
#                                      ESA 2018
#
#                         final state of ballooning objects
#-------------------------------------------------------------------------------
# Filename      : ballooningData.txt
# RunID         : PySara
# Content       : This file lists the ballooning objects,
#                 computed by the DRAMA 3 Re-entry Analysis.
# Documentation : DRAMA Software User Manual, section OPERATIONS MANUAL / Normal operation / SARA / SARA Simulation Output / Re-entry simulation output
#
#--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
#  Time [s]  Altitude [km]  Lat [deg]  Lon [deg]  Velocity [km/s]   Downrange [km]       Drag       Lift       Side    Knudsen       Mach                UniqueID                  Name
#--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
   423.611          72.238    -42.744   -112.970            2.166         3340.174      1.229      0.000      0.000    0.00356    7.81787  a68c82cf-50d9-4d72-b8e8-fb77b034ddcc  Decoder
   452.343          68.768    -44.434   -113.496            2.318         3533.052      1.265      0.000      0.000    0.00170    8.12509  e603a0ac-b50a-49ba-94e7-c8487de979d7  RTU
   419.084          72.657    -42.429   -112.875            2.395         3304.205      0.976      0.000      0.000    0.00425    8.60954  0e801314-4be9-4a8e-8863-be55cd8972a8  MBU
   433.316          71.203    -43.378   -113.165            2.046         3412.557      1.111      0.000      0.000    0.00370    7.31298  9da080c0-a677-4e48-9413-7396776e2156  X-PND1
   439.791          70.535    -43.807   -113.298            2.189         3461.497      1.242      0.000      0.000    0.00330    7.80438  c287fba3-8bbe-4179-bca3-e0297868e371  TRU1
   433.316          71.203    -43.378   -113.165            2.046         3412.557      1.111      0.000      0.000    0.00370    7.31298  937ad039-148d-4738-aeef-7ba048002fe8  X-PND2
   439.791          70.535    -43.807   -113.298            2.189         3461.497      1.242      0.000      0.000    0.00330    7.80438  197bea65-bd7c-4823-addb-ea50438d3765  TRU2
   442.512          69.966    -43.839   -113.308            2.307         3465.076      1.065      0.000      0.000    0.00268    8.16457  c190928b-6fde-4737-b38b-d6640dd3ce29  ACC
   424.333          72.085    -42.756   -112.974            2.178         3341.576      1.097      0.000      0.000    0.00396    7.84512  73aad817-0c8f-4729-8cfc-bdb457fa3af1  RWE1
   424.333          72.085    -42.756   -112.974            2.178         3341.576      1.097      0.000      0.000    0.00396    7.84512  cbd88e14-9f02-4477-ba19-2ae766ccf9c2  RWE2
   428.920          71.561    -43.017   -113.053            2.070         3371.360      1.051      0.000      0.000    0.00339    7.41196  6eeaa09a-906e-4f96-a8c8-21bf581813b5  PLE3
   437.192          70.602    -43.521   -113.209            2.439         3428.859      1.095      0.000      0.000    0.00237    8.66790  56f0d198-bc1f-47a6-b695-7e804d590123  PLE3b
