object_number,drag,hf_global,hf_CT,hf_TR,hf_FM,mass,density
0,1.0,1.0,0.8821576184565816,1.470649815834553,0.9288770193976262,500.0,1.1055540582751422
1,1.0,1.0,0.8821576184565816,1.470649815834553,0.9288770193976262,33.0,1.1055540582751422
2,1.0,1.0,0.8821576184565816,1.470649815834553,0.9288770193976262,5.0,1.1055540582751422
3,1.0,1.0,0.8821576184565816,1.470649815834553,0.9288770193976262,19.0,1.1055540582751422
4,1.0,1.0,0.8821576184565816,1.470649815834553,0.9288770193976262,4.0,1.1055540582751422
5,1.0,1.0,0.8821576184565816,1.470649815834553,0.9288770193976262,13.0,1.1055540582751422
6,1.0,1.0,0.8821576184565816,1.470649815834553,0.9288770193976262,50.0,1.1055540582751422
7,1.0,1.0,0.8821576184565816,1.470649815834553,0.9288770193976262,50.0,1.1055540582751422
8,1.0,1.0,0.8821576184565816,1.470649815834553,0.9288770193976262,6.0,1.1055540582751422
9,1.0,1.0,0.8821576184565816,1.470649815834553,0.9288770193976262,17.0,1.1055540582751422
10,1.0,1.0,0.8821576184565816,1.470649815834553,0.9288770193976262,13.5,1.1055540582751422
11,1.0,1.0,0.8821576184565816,1.470649815834553,0.9288770193976262,4.0,1.1055540582751422
12,1.0,1.0,0.8821576184565816,1.470649815834553,0.9288770193976262,5.0,1.1055540582751422
13,1.0,1.0,0.8821576184565816,1.470649815834553,0.9288770193976262,6.7,1.1055540582751422
14,1.0,1.0,0.8821576184565816,1.470649815834553,0.9288770193976262,5.0,1.1055540582751422
15,1.0,1.0,0.8821576184565816,1.470649815834553,0.9288770193976262,6.7,1.1055540582751422
16,1.0,1.0,0.8821576184565816,1.470649815834553,0.9288770193976262,2.2,1.1055540582751422
17,1.0,1.0,0.8821576184565816,1.470649815834553,0.9288770193976262,2.2,1.1055540582751422
18,1.0,1.0,0.8821576184565816,1.470649815834553,0.9288770193976262,2.2,1.1055540582751422
19,1.0,1.0,0.8821576184565816,1.470649815834553,0.9288770193976262,3.5,1.1055540582751422
20,1.0,1.0,0.8821576184565816,1.470649815834553,0.9288770193976262,6.5,1.1055540582751422
21,1.0,1.0,0.8821576184565816,1.470649815834553,0.9288770193976262,11.3,1.1055540582751422
22,1.0,1.0,0.8821576184565816,1.470649815834553,0.9288770193976262,3.3,1.1055540582751422
23,1.0,1.0,0.8821576184565816,1.470649815834553,0.9288770193976262,3.3,1.1055540582751422
24,1.0,1.0,0.8821576184565816,1.470649815834553,0.9288770193976262,6.1,1.1055540582751422
25,1.0,1.0,0.8821576184565816,1.470649815834553,0.9288770193976262,6.1,1.1055540582751422
26,1.0,1.0,0.8821576184565816,1.470649815834553,0.9288770193976262,6.1,1.1055540582751422
27,1.0,1.0,0.8821576184565816,1.470649815834553,0.9288770193976262,4.5,1.1055540582751422
28,1.0,1.0,0.8821576184565816,1.470649815834553,0.9288770193976262,4.5,1.1055540582751422
29,1.0,1.0,0.8821576184565816,1.470649815834553,0.9288770193976262,3.3,1.1055540582751422
30,1.0,1.0,0.8821576184565816,1.470649815834553,0.9288770193976262,3.3,1.1055540582751422
31,1.0,1.0,0.8821576184565816,1.470649815834553,0.9288770193976262,3.3,1.1055540582751422
32,1.0,1.0,0.8821576184565816,1.470649815834553,0.9288770193976262,3.0,1.1055540582751422
33,1.0,1.0,0.8821576184565816,1.470649815834553,0.9288770193976262,3.0,1.1055540582751422
34,1.0,1.0,0.8821576184565816,1.470649815834553,0.9288770193976262,3.0,1.1055540582751422
35,1.0,1.0,0.8821576184565816,1.470649815834553,0.9288770193976262,20.0,1.1055540582751422
36,1.0,1.0,0.8821576184565816,1.470649815834553,0.9288770193976262,20.0,1.1055540582751422
37,1.0,1.0,0.8821576184565816,1.470649815834553,0.9288770193976262,20.0,1.1055540582751422
38,1.0,1.0,0.8821576184565816,1.470649815834553,0.9288770193976262,20.0,1.1055540582751422
39,1.0,1.0,0.8821576184565816,1.470649815834553,0.9288770193976262,0.3,1.1055540582751422
40,1.0,1.0,0.8821576184565816,1.470649815834553,0.9288770193976262,0.3,1.1055540582751422
41,1.0,1.0,0.8821576184565816,1.470649815834553,0.9288770193976262,0.3,1.1055540582751422
42,1.0,1.0,0.8821576184565816,1.470649815834553,0.9288770193976262,0.3,1.1055540582751422
43,1.0,1.0,0.8821576184565816,1.470649815834553,0.9288770193976262,0.3,1.1055540582751422
44,1.0,1.0,0.8821576184565816,1.470649815834553,0.9288770193976262,0.3,1.1055540582751422
45,1.0,1.0,0.8821576184565816,1.470649815834553,0.9288770193976262,0.3,1.1055540582751422
46,1.0,1.0,0.8821576184565816,1.470649815834553,0.9288770193976262,0.3,1.1055540582751422
47,1.0,1.0,0.8821576184565816,1.470649815834553,0.9288770193976262,0.3,1.1055540582751422
48,1.0,1.0,0.8821576184565816,1.470649815834553,0.9288770193976262,0.3,1.1055540582751422
49,1.0,1.0,0.8821576184565816,1.470649815834553,0.9288770193976262,0.3,1.1055540582751422
50,1.0,1.0,0.8821576184565816,1.470649815834553,0.9288770193976262,0.3,1.1055540582751422
51,1.0,1.0,0.8821576184565816,1.470649815834553,0.9288770193976262,18.0,1.1055540582751422
52,1.0,1.0,0.8821576184565816,1.470649815834553,0.9288770193976262,15.5,1.1055540582751422
53,1.0,1.0,0.8821576184565816,1.470649815834553,0.9288770193976262,5.3,1.1055540582751422
54,1.0,1.0,0.8821576184565816,1.470649815834553,0.9288770193976262,45.0,1.1055540582751422
55,1.0,1.0,0.8821576184565816,1.470649815834553,0.9288770193976262,6.283,1.1055540582751422
56,1.0,1.0,0.8821576184565816,1.470649815834553,0.9288770193976262,6.283,1.1055540582751422
57,1.0,1.0,0.8821576184565816,1.470649815834553,0.9288770193976262,6.283,1.1055540582751422
58,1.0,1.0,0.8821576184565816,1.470649815834553,0.9288770193976262,6.283,1.1055540582751422
