#_______________________________________________________________________________
#    ######   ####     ##             #####   #####     ##    #    #    ##
#    #       #        #  #            #    #  #    #   #  #   ##  ##   #  #
#    #####    ####   ######           #    #  #####   ######  # ## #  ######
#    #            #  #    #           #    #  #    #  #    #  #    #  #    #
#____######__#####___#____#___________#####___#____#__#____#__#____#__#____#____
#
#              ESA Debris Risk Assessment and Mitigation Analysis
#
#                         ---- DRAMA ( SESAM r2.3.0 ) ----
#                                      ESA 2018
#
#                         final state of uncritical objects
#-------------------------------------------------------------------------------
# Filename      : uncriticalData.txt
# RunID         : PySara
# Content       : This file lists the uncritical objects (kin. energy < 15 J),
#                 computed by the DRAMA 3 Re-entry Analysis.
# Documentation : DRAMA Software User Manual, section OPERATIONS MANUAL / Normal operation / SARA / SARA Simulation Output / Re-entry simulation output
#
#--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
#  Time [s]  Altitude [km]  Lat [deg]  Lon [deg]  Velocity [km/s]   Downrange [km]       Drag       Lift       Side    Knudsen       Mach                UniqueID                  Name
#--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
  1486.171          14.014    -47.021   -114.350            0.013         3828.599      0.539      0.000      0.000    0.00000    0.04042  f96060ed-428d-4fb5-8368-873633a99715  TCU
   422.100          73.425    -42.778   -112.981            6.362         3344.038      1.204      0.000      0.000    0.00484   20.15467  c819661c-34ef-46e7-b1eb-890ade42e3af  PCU
   408.100          74.570    -41.831   -112.696            6.293         3236.081      1.041      0.000      0.000    0.00494   20.05971  c0ddc3c0-47ce-435f-9deb-b33486eaf601  BCU
   422.100          73.397    -42.766   -112.977            6.064         3342.680      1.229      0.000      0.000    0.00423   19.27781  a68c82cf-50d9-4d72-b8e8-fb77b034ddcc  Decoder
   445.494          71.133    -44.281   -113.448            4.951         3515.527      1.265      0.000      0.000    0.00236   15.58956  e603a0ac-b50a-49ba-94e7-c8487de979d7  RTU
   417.100          73.793    -42.424   -112.874            6.256         3303.736      0.976      0.000      0.000    0.00504   19.85074  0e801314-4be9-4a8e-8863-be55cd8972a8  MBU
   430.525          72.674    -43.335   -113.152            6.093         3407.574      1.111      0.000      0.000    0.00458   19.25509  9da080c0-a677-4e48-9413-7396776e2156  X-PND1
   437.100          72.115    -43.780   -113.290            6.476         3458.353      1.242      0.000      0.000    0.00415   20.33251  c287fba3-8bbe-4179-bca3-e0297868e371  TRU1
   430.525          72.674    -43.335   -113.152            6.093         3407.574      1.111      0.000      0.000    0.00458   19.25509  937ad039-148d-4738-aeef-7ba048002fe8  X-PND2
   437.100          72.115    -43.780   -113.290            6.476         3458.353      1.242      0.000      0.000    0.00415   20.33251  197bea65-bd7c-4823-addb-ea50438d3765  TRU2
   431.100          72.807    -43.431   -113.182            6.744         3418.595      0.915      0.000      0.000    0.00198   21.30956  b9715501-449b-451c-a5a4-f4d9347e2f59  MTR1
   431.100          72.807    -43.431   -113.182            6.744         3418.595      0.915      0.000      0.000    0.00198   21.30956  84879cea-7d5c-4089-841e-3521c24c746a  MTR2
   431.100          72.807    -43.431   -113.182            6.744         3418.595      0.915      0.000      0.000    0.00198   21.30956  e7d005bd-2d30-4a52-9e61-1e8b09175adb  MTR3
   412.100          74.250    -42.105   -112.778            6.461         3267.319      1.004      0.000      0.000    0.00517   20.51961  0f2288de-76e2-422f-8b97-5b27ae9b0726  MRU
   437.100          71.934    -43.727   -113.274            5.798         3452.314      1.065      0.000      0.000    0.00355   18.28870  c190928b-6fde-4737-b38b-d6640dd3ce29  ACC
   411.720          74.257    -42.068   -112.767            6.076         3263.120      0.928      0.000      0.000    0.00540   19.37015  8dd6e192-40c1-4d95-82a7-e0edd97e769a  Gyro2
   411.720          74.257    -42.068   -112.767            6.076         3263.120      0.928      0.000      0.000    0.00540   19.37015  bb912958-2642-4cbc-b737-06295400219b  Gyro1
   421.466          73.407    -42.713   -112.961            6.016         3336.677      1.097      0.000      0.000    0.00481   19.06971  73aad817-0c8f-4729-8cfc-bdb457fa3af1  RWE1
   421.466          73.407    -42.713   -112.961            6.016         3336.677      1.097      0.000      0.000    0.00481   19.06971  cbd88e14-9f02-4477-ba19-2ae766ccf9c2  RWE2
   417.100          73.855    -42.445   -112.880            6.239         3306.107      1.136      0.000      0.000    0.00607   19.85857  f846371b-1403-415a-b518-e78f9a87d5e8  STRE1
   417.100          73.855    -42.445   -112.880            6.239         3306.107      1.136      0.000      0.000    0.00607   19.85857  019e359a-7b6d-4e88-ae45-6c0cb1b9f231  STRE2
   417.100          73.855    -42.445   -112.880            6.239         3306.107      1.136      0.000      0.000    0.00607   19.85857  1c53a534-00ac-486c-b9b2-0e0baa3dd619  STRE3
   424.100          73.276    -42.920   -113.024            6.503         3360.259      1.136      0.000      0.000    0.00601   20.55840  cf475c8e-4dd9-43c4-93e1-443e41ca045a  STR1
   424.100          73.276    -42.920   -113.024            6.503         3360.259      1.136      0.000      0.000    0.00601   20.55840  b96f24b8-3482-41b4-8ff7-10c9d0096fe0  STR2
   424.100          73.276    -42.920   -113.024            6.503         3360.259      1.136      0.000      0.000    0.00601   20.55840  d97c8a48-c211-4c49-8222-dd2e42cdea91  STR3
   387.100          76.282    -40.474   -112.300            7.446         3081.402      0.911      0.000      0.000    0.01354   23.73616  59d481ee-9a4a-46ff-a838-aae6a28c6260  Thrsts01
   387.100          76.282    -40.474   -112.300            7.446         3081.402      0.911      0.000      0.000    0.01354   23.73616  620e19a4-466b-4bba-a398-8f525affac3d  Thrsts02
   387.100          76.282    -40.474   -112.300            7.446         3081.402      0.911      0.000      0.000    0.01354   23.73616  c416fe56-926f-46db-b927-4be42a4d9065  Thrsts03
   387.100          76.282    -40.474   -112.300            7.446         3081.402      0.911      0.000      0.000    0.01354   23.73616  aeb11028-b76a-43cd-a9d4-ee683f1705fa  Thrsts04
