#_______________________________________________________________________________
#    ######   ####     ##             #####   #####     ##    #    #    ##
#    #       #        #  #            #    #  #    #   #  #   ##  ##   #  #
#    #####    ####   ######           #    #  #####   ######  # ## #  ######
#    #            #  #    #           #    #  #    #  #    #  #    #  #    #
#____######__#####___#____#___________#####___#____#__#____#__#____#__#____#____
#
#              ESA Debris Risk Assessment and Mitigation Analysis
#
#                         ---- DRAMA ( SESAM r2.3.0 ) ----
#                                      ESA 2018
#
#                         final state of ballooning objects
#-------------------------------------------------------------------------------
# Filename      : ballooningData.txt
# RunID         : PySara
# Content       : This file lists the ballooning objects,
#                 computed by the DRAMA 3 Re-entry Analysis.
# Documentation : DRAMA Software User Manual, section OPERATIONS MANUAL / Normal operation / SARA / SARA Simulation Output / Re-entry simulation output
#
#--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
#  Time [s]  Altitude [km]  Lat [deg]  Lon [deg]  Velocity [km/s]   Downrange [km]       Drag       Lift       Side    Knudsen       Mach                UniqueID                  Name
#--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
   421.466          72.319    -42.608   -112.929            2.187         3324.620      1.204      0.000      0.000    0.00410    8.00789  c819661c-34ef-46e7-b1eb-890ade42e3af  PCU
   407.425          73.720    -41.671   -112.648            2.126         3217.776      1.041      0.000      0.000    0.00434    7.85804  c0ddc3c0-47ce-435f-9deb-b33486eaf601  BCU
   421.854          72.234    -42.613   -112.930            2.136         3325.202      1.229      0.000      0.000    0.00356    7.87400  a68c82cf-50d9-4d72-b8e8-fb77b034ddcc  Decoder
   450.645          68.696    -44.290   -113.450            2.322         3516.542      1.265      0.000      0.000    0.00168    8.30737  e603a0ac-b50a-49ba-94e7-c8487de979d7  RTU
   417.488          72.652    -42.304   -112.837            2.203         3289.970      0.976      0.000      0.000    0.00425    8.13110  0e801314-4be9-4a8e-8863-be55cd8972a8  MBU
   431.112          71.236    -43.216   -113.114            2.199         3394.013      1.111      0.000      0.000    0.00372    8.03833  9da080c0-a677-4e48-9413-7396776e2156  X-PND1
   437.624          70.549    -43.645   -113.247            2.090         3442.961      1.242      0.000      0.000    0.00331    7.61761  c287fba3-8bbe-4179-bca3-e0297868e371  TRU1
   431.112          71.236    -43.216   -113.114            2.199         3394.013      1.111      0.000      0.000    0.00372    8.03833  937ad039-148d-4738-aeef-7ba048002fe8  X-PND2
   437.624          70.549    -43.645   -113.247            2.090         3442.961      1.242      0.000      0.000    0.00331    7.61761  197bea65-bd7c-4823-addb-ea50438d3765  TRU2
   411.459          73.330    -41.944   -112.729            2.077         3248.965      1.004      0.000      0.000    0.00450    7.66645  0f2288de-76e2-422f-8b97-5b27ae9b0726  MRU
   440.871          69.912    -43.702   -113.265            2.319         3449.495      1.065      0.000      0.000    0.00266    8.37745  c190928b-6fde-4737-b38b-d6640dd3ce29  ACC
   411.736          73.263    -41.937   -112.727            2.193         3248.121      0.928      0.000      0.000    0.00465    8.11607  8dd6e192-40c1-4d95-82a7-e0edd97e769a  Gyro2
   411.736          73.263    -41.937   -112.727            2.193         3248.121      0.928      0.000      0.000    0.00465    8.11607  bb912958-2642-4cbc-b737-06295400219b  Gyro1
   422.662          72.080    -42.624   -112.934            2.327         3326.512      1.097      0.000      0.000    0.00395    8.57069  73aad817-0c8f-4729-8cfc-bdb457fa3af1  RWE1
   422.662          72.080    -42.624   -112.934            2.327         3326.512      1.097      0.000      0.000    0.00395    8.57069  cbd88e14-9f02-4477-ba19-2ae766ccf9c2  RWE2
   427.292          71.537    -42.888   -113.014            2.291         3356.615      1.051      0.000      0.000    0.00338    8.37704  6eeaa09a-906e-4f96-a8c8-21bf581813b5  PLE3
   435.848          70.541    -43.394   -113.169            2.138         3414.344      1.095      0.000      0.000    0.00235    7.74496  56f0d198-bc1f-47a6-b695-7e804d590123  PLE3b
