#_______________________________________________________________________________
#    ######   ####     ##             #####   #####     ##    #    #    ##
#    #       #        #  #            #    #  #    #   #  #   ##  ##   #  #
#    #####    ####   ######           #    #  #####   ######  # ## #  ######
#    #            #  #    #           #    #  #    #  #    #  #    #  #    #
#____######__#####___#____#___________#####___#____#__#____#__#____#__#____#____
#
#              ESA Debris Risk Assessment and Mitigation Analysis
#
#                         ---- DRAMA ( SESAM r2.3.0 ) ----
#                                      ESA 2018
#
#                         final state of uncritical objects
#-------------------------------------------------------------------------------
# Filename      : uncriticalData.txt
# RunID         : PySara
# Content       : This file lists the uncritical objects (kin. energy < 15 J),
#                 computed by the DRAMA 3 Re-entry Analysis.
# Documentation : DRAMA Software User Manual, section OPERATIONS MANUAL / Normal operation / SARA / SARA Simulation Output / Re-entry simulation output
#
#--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
#  Time [s]  Altitude [km]  Lat [deg]  Lon [deg]  Velocity [km/s]   Downrange [km]       Drag       Lift       Side    Knudsen       Mach                UniqueID                  Name
#--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
   421.100          72.952    -42.654   -112.943            6.112         3329.895      1.204      0.000      0.000    0.00451   20.81909  c819661c-34ef-46e7-b1eb-890ade42e3af  PCU
  2049.512           2.838    -46.020   -114.008            0.009         3714.087      0.467      0.000      0.000    0.00000    0.02825  ae939109-80e7-4590-ada6-8ab74859c3a8  BCDR
   407.187          74.207    -41.721   -112.663            5.559         3223.557      1.041      0.000      0.000    0.00467   19.13981  c0ddc3c0-47ce-435f-9deb-b33486eaf601  BCU
   421.300          72.896    -42.655   -112.943            5.608         3330.045      1.229      0.000      0.000    0.00392   19.15338  a68c82cf-50d9-4d72-b8e8-fb77b034ddcc  Decoder
  1145.813          21.360    -45.856   -113.956            0.020         3695.413      0.577      0.000      0.000    0.00000    0.06511  56f33935-71e7-4b62-bc25-5f086ef8f008  CTU
   416.438          73.323    -42.320   -112.842            4.767         3291.872      0.976      0.000      0.000    0.00469   16.46008  0e801314-4be9-4a8e-8863-be55cd8972a8  MBU
   429.100          72.162    -43.176   -113.103            6.090         3389.487      1.111      0.000      0.000    0.00425   20.64202  9da080c0-a677-4e48-9413-7396776e2156  X-PND1
   436.100          71.490    -43.642   -113.247            5.973         3442.614      1.242      0.000      0.000    0.00379   20.19967  c287fba3-8bbe-4179-bca3-e0297868e371  TRU1
   429.100          72.162    -43.176   -113.103            6.090         3389.487      1.111      0.000      0.000    0.00425   20.64202  937ad039-148d-4738-aeef-7ba048002fe8  X-PND2
   436.100          71.490    -43.642   -113.247            5.973         3442.614      1.242      0.000      0.000    0.00379   20.19967  197bea65-bd7c-4823-addb-ea50438d3765  TRU2
