#_______________________________________________________________________________
#    ######   ####     ##             #####   #####     ##    #    #    ##
#    #       #        #  #            #    #  #    #   #  #   ##  ##   #  #
#    #####    ####   ######           #    #  #####   ######  # ## #  ######
#    #            #  #    #           #    #  #    #  #    #  #    #  #    #
#____######__#####___#____#___________#####___#____#__#____#__#____#__#____#____
#
#              ESA Debris Risk Assessment and Mitigation Analysis
#
#                         ---- DRAMA ( SESAM r2.3.0 ) ----
#                                      ESA 2018
#
#                         final state of uncritical objects
#-------------------------------------------------------------------------------
# Filename      : uncriticalData.txt
# RunID         : PySara
# Content       : This file lists the uncritical objects (kin. energy < 15 J),
#                 computed by the DRAMA 3 Re-entry Analysis.
# Documentation : DRAMA Software User Manual, section OPERATIONS MANUAL / Normal operation / SARA / SARA Simulation Output / Re-entry simulation output
#
#--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
#  Time [s]  Altitude [km]  Lat [deg]  Lon [deg]  Velocity [km/s]   Downrange [km]       Drag       Lift       Side    Knudsen       Mach                UniqueID                  Name
#--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
  2136.152           1.006    -45.057   -113.691            0.009         3604.046      0.502      0.000      0.000    0.00000    0.02906  1f19522d-2f3c-43e6-a00c-b01d1ab94228  PPDU
  1238.447          18.227    -44.769   -113.600            0.017         3571.197      0.632      0.000      0.000    0.00000    0.06084  e603a0ac-b50a-49ba-94e7-c8487de979d7  RTU
   428.100          71.708    -43.120   -113.085            6.656         3383.071      0.915      0.000      0.000    0.00169   24.29070  b9715501-449b-451c-a5a4-f4d9347e2f59  MTR1
   428.100          71.708    -43.120   -113.085            6.656         3383.071      0.915      0.000      0.000    0.00169   24.29070  84879cea-7d5c-4089-841e-3521c24c746a  MTR2
   428.100          71.708    -43.120   -113.085            6.656         3383.071      0.915      0.000      0.000    0.00169   24.29070  e7d005bd-2d30-4a52-9e61-1e8b09175adb  MTR3
   910.206          28.606    -44.110   -113.391            0.029         3495.997      0.532      0.000      0.000    0.00001    0.10403  c190928b-6fde-4737-b38b-d6640dd3ce29  ACC
  1693.996           7.415    -44.767   -113.598            0.011         3571.018      0.501      0.000      0.000    0.00000    0.03841  5bc781a5-30a8-496a-8919-d3a3bbe9e65a  PDU
   427.948          71.452    -43.007   -113.050            2.077         3370.182      1.136      0.000      0.000    0.00459    7.70477  cf475c8e-4dd9-43c4-93e1-443e41ca045a  STR1
   427.948          71.452    -43.007   -113.050            2.077         3370.182      1.136      0.000      0.000    0.00459    7.70477  b96f24b8-3482-41b4-8ff7-10c9d0096fe0  STR2
   427.948          71.452    -43.007   -113.050            2.077         3370.182      1.136      0.000      0.000    0.00459    7.70477  d97c8a48-c211-4c49-8222-dd2e42cdea91  STR3
   391.100          75.295    -40.660   -112.353            6.693         3102.645      0.910      0.000      0.000    0.01166   24.85272  59d481ee-9a4a-46ff-a838-aae6a28c6260  Thrsts01
   391.100          75.295    -40.660   -112.353            6.693         3102.645      0.910      0.000      0.000    0.01166   24.85272  620e19a4-466b-4bba-a398-8f525affac3d  Thrsts02
   391.100          75.295    -40.660   -112.353            6.693         3102.645      0.910      0.000      0.000    0.01166   24.85272  c416fe56-926f-46db-b927-4be42a4d9065  Thrsts03
   391.100          75.295    -40.660   -112.353            6.693         3102.645      0.910      0.000      0.000    0.01166   24.85272  aeb11028-b76a-43cd-a9d4-ee683f1705fa  Thrsts04
   391.100          75.295    -40.660   -112.353            6.693         3102.645      0.910      0.000      0.000    0.01166   24.85272  6667d821-b59b-4463-ac0a-bbbe54856cd6  Thrsts05
   391.100          75.295    -40.660   -112.353            6.693         3102.645      0.910      0.000      0.000    0.01166   24.85272  abab9127-0b6e-4497-9b6b-b68ba946f31a  Thrsts06
   391.100          75.295    -40.660   -112.353            6.693         3102.645      0.910      0.000      0.000    0.01166   24.85272  665b0c33-d97a-48c7-94c9-0244f53f9b66  Thrsts07
   391.100          75.295    -40.660   -112.353            6.693         3102.645      0.910      0.000      0.000    0.01166   24.85272  7ecbb7cf-716a-48b1-9a41-06240e41c6b3  Thrsts08
   391.100          75.295    -40.660   -112.353            6.693         3102.645      0.910      0.000      0.000    0.01166   24.85272  64430daf-7a7f-4d86-a819-ffba0dc23fb2  Thrsts09
   391.100          75.295    -40.660   -112.353            6.693         3102.645      0.910      0.000      0.000    0.01166   24.85272  6e3d1bbb-13e9-4442-964d-844681a58ed3  Thrsts10
   391.100          75.295    -40.660   -112.353            6.693         3102.645      0.910      0.000      0.000    0.01166   24.85272  154facb8-7f48-4d67-90e6-840ed3871701  Thrsts11
   391.100          75.295    -40.660   -112.353            6.693         3102.645      0.910      0.000      0.000    0.01166   24.85272  4461046c-8760-4cb2-890e-6f23af75245d  Thrsts12
  2151.750           0.029    -45.891   -113.965            0.009         3699.383      0.568      0.000      0.000    0.00000    0.02913  fb72a6d7-379b-4d67-912e-df10bf793b11  PLE1
   406.140          73.829    -41.628   -112.635            5.891         3212.884      0.898      0.000      0.000    0.00681   21.80916  bee5e541-a026-4d56-9efc-2d0ff76a9365  PL4b1
   406.140          73.829    -41.628   -112.635            5.891         3212.884      0.898      0.000      0.000    0.00681   21.80916  63bdbfe0-5407-438d-b310-a798cd3ae679  PL4b2
   406.140          73.829    -41.628   -112.635            5.891         3212.884      0.898      0.000      0.000    0.00681   21.80916  b78c86b8-baea-46f4-bff5-e29a3c50d235  PL4b3
   408.100          73.636    -41.756   -112.673            6.332         3227.471      0.898      0.000      0.000    0.00663   23.34865  6a53677c-cbe4-409e-a37a-d7b94566fcde  PL4b4
   387.100          75.599    -40.329   -112.258            5.644         3064.903      0.910      0.000      0.000    0.00560   21.12100  e97e0bad-27a1-41c8-9d5a-9b47ac34faa9  PLE3c
