#_______________________________________________________________________________
#    ######   ####     ##             #####   #####     ##    #    #    ##
#    #       #        #  #            #    #  #    #   #  #   ##  ##   #  #
#    #####    ####   ######           #    #  #####   ######  # ## #  ######
#    #            #  #    #           #    #  #    #  #    #  #    #  #    #
#____######__#####___#____#___________#####___#____#__#____#__#____#__#____#____
#
#              ESA Debris Risk Assessment and Mitigation Analysis
#
#                         ---- DRAMA ( SESAM r2.3.0 ) ----
#                                      ESA 2018
#
#                         final state of ballooning objects
#-------------------------------------------------------------------------------
# Filename      : ballooningData.txt
# RunID         : PySara
# Content       : This file lists the ballooning objects,
#                 computed by the DRAMA 3 Re-entry Analysis.
# Documentation : DRAMA Software User Manual, section OPERATIONS MANUAL / Normal operation / SARA / SARA Simulation Output / Re-entry simulation output
#
#--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
#  Time [s]  Altitude [km]  Lat [deg]  Lon [deg]  Velocity [km/s]   Downrange [km]       Drag       Lift       Side    Knudsen       Mach                UniqueID                  Name
#--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
   463.833          68.445    -45.248   -113.758            2.246         3625.954      1.265      0.000      0.000    0.00162    7.18009  e603a0ac-b50a-49ba-94e7-c8487de979d7  RTU
   427.375          72.483    -43.022   -113.055            2.157         3371.922      0.976      0.000      0.000    0.00414    7.10171  0e801314-4be9-4a8e-8863-be55cd8972a8  MBU
   441.528          71.188    -43.978   -113.352            2.032         3481.016      1.111      0.000      0.000    0.00369    6.64314  9da080c0-a677-4e48-9413-7396776e2156  X-PND1
   449.403          70.419    -44.503   -113.518            1.991         3540.922      1.242      0.000      0.000    0.00325    6.49952  c287fba3-8bbe-4179-bca3-e0297868e371  TRU1
   441.528          71.188    -43.978   -113.352            2.032         3481.016      1.111      0.000      0.000    0.00369    6.64314  937ad039-148d-4738-aeef-7ba048002fe8  X-PND2
   449.403          70.419    -44.503   -113.518            1.991         3540.922      1.242      0.000      0.000    0.00325    6.49952  197bea65-bd7c-4823-addb-ea50438d3765  TRU2
   453.062          69.678    -44.590   -113.546            2.265         3550.896      1.065      0.000      0.000    0.00257    7.31072  c190928b-6fde-4737-b38b-d6640dd3ce29  ACC
   432.888          71.922    -43.369   -113.162            2.448         3411.519      1.097      0.000      0.000    0.00386    8.03980  73aad817-0c8f-4729-8cfc-bdb457fa3af1  RWE1
   432.888          71.922    -43.369   -113.162            2.448         3411.519      1.097      0.000      0.000    0.00386    8.03980  cbd88e14-9f02-4477-ba19-2ae766ccf9c2  RWE2
   438.228          71.321    -43.686   -113.260            2.457         3447.631      1.051      0.000      0.000    0.00328    8.05226  6eeaa09a-906e-4f96-a8c8-21bf581813b5  PLE3
   447.443          70.320    -44.246   -113.436            2.203         3511.550      1.095      0.000      0.000    0.00228    7.13190  56f0d198-bc1f-47a6-b695-7e804d590123  PLE3b
