#_______________________________________________________________________________
#    ######   ####     ##             #####   #####     ##    #    #    ##
#    #       #        #  #            #    #  #    #   #  #   ##  ##   #  #
#    #####    ####   ######           #    #  #####   ######  # ## #  ######
#    #            #  #    #           #    #  #    #  #    #  #    #  #    #
#____######__#####___#____#___________#####___#____#__#____#__#____#__#____#____
#
#              ESA Debris Risk Assessment and Mitigation Analysis
#
#                         ---- DRAMA ( SESAM r2.3.0 ) ----
#                                      ESA 2018
#
#                         final state of ballooning objects
#-------------------------------------------------------------------------------
# Filename      : ballooningData.txt
# RunID         : PySara
# Content       : This file lists the ballooning objects,
#                 computed by the DRAMA 3 Re-entry Analysis.
# Documentation : DRAMA Software User Manual, section OPERATIONS MANUAL / Normal operation / SARA / SARA Simulation Output / Re-entry simulation output
#
#--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
#  Time [s]  Altitude [km]  Lat [deg]  Lon [deg]  Velocity [km/s]   Downrange [km]       Drag       Lift       Side    Knudsen       Mach                UniqueID                  Name
#--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
   427.021          71.677    -42.933   -113.028            2.403         3361.766      1.204      0.000      0.000    0.00373    8.78412  c819661c-34ef-46e7-b1eb-890ade42e3af  PCU
   412.468          73.172    -41.963   -112.735            2.246         3251.129      1.041      0.000      0.000    0.00400    8.27089  c0ddc3c0-47ce-435f-9deb-b33486eaf601  BCU
   428.232          71.487    -42.974   -113.040            2.409         3366.419      1.229      0.000      0.000    0.00319    8.80094  a68c82cf-50d9-4d72-b8e8-fb77b034ddcc  Decoder
   423.503          71.957    -42.635   -112.937            2.366         3327.779      0.976      0.000      0.000    0.00383    8.65060  0e801314-4be9-4a8e-8863-be55cd8972a8  MBU
   436.778          70.562    -43.527   -113.210            2.076         3429.469      1.111      0.000      0.000    0.00338    7.52255  9da080c0-a677-4e48-9413-7396776e2156  X-PND1
   444.070          69.741    -44.008   -113.361            2.200         3484.349      1.242      0.000      0.000    0.00296    7.93408  c287fba3-8bbe-4179-bca3-e0297868e371  TRU1
   436.778          70.562    -43.527   -113.210            2.076         3429.469      1.111      0.000      0.000    0.00338    7.52255  937ad039-148d-4738-aeef-7ba048002fe8  X-PND2
   444.070          69.741    -44.008   -113.361            2.200         3484.349      1.242      0.000      0.000    0.00296    7.93408  197bea65-bd7c-4823-addb-ea50438d3765  TRU2
   416.748          72.749    -42.252   -112.821            2.302         3284.082      1.004      0.000      0.000    0.00413    8.47473  0f2288de-76e2-422f-8b97-5b27ae9b0726  MRU
   417.102          72.666    -42.238   -112.817            2.365         3282.519      0.928      0.000      0.000    0.00426    8.69051  8dd6e192-40c1-4d95-82a7-e0edd97e769a  Gyro2
   417.102          72.666    -42.238   -112.817            2.365         3282.519      0.928      0.000      0.000    0.00426    8.69051  bb912958-2642-4cbc-b737-06295400219b  Gyro1
   429.141          71.303    -42.974   -113.040            2.406         3366.447      1.097      0.000      0.000    0.00354    8.74513  73aad817-0c8f-4729-8cfc-bdb457fa3af1  RWE1
   429.141          71.303    -42.974   -113.040            2.406         3366.447      1.097      0.000      0.000    0.00354    8.74513  cbd88e14-9f02-4477-ba19-2ae766ccf9c2  RWE2
   416.439          72.874    -42.279   -112.829            2.182         3287.117      1.136      0.000      0.000    0.00524    8.03616  f846371b-1403-415a-b518-e78f9a87d5e8  STRE1
   416.439          72.874    -42.279   -112.829            2.182         3287.117      1.136      0.000      0.000    0.00524    8.03616  019e359a-7b6d-4e88-ae45-6c0cb1b9f231  STRE2
   416.439          72.874    -42.279   -112.829            2.182         3287.117      1.136      0.000      0.000    0.00524    8.03616  1c53a534-00ac-486c-b9b2-0e0baa3dd619  STRE3
   421.648          72.376    -42.633   -112.936            2.052         3327.488      1.136      0.000      0.000    0.00525    7.52335  cf475c8e-4dd9-43c4-93e1-443e41ca045a  STR1
   421.648          72.376    -42.633   -112.936            2.052         3327.488      1.136      0.000      0.000    0.00525    7.52335  b96f24b8-3482-41b4-8ff7-10c9d0096fe0  STR2
   421.648          72.376    -42.633   -112.936            2.052         3327.488      1.136      0.000      0.000    0.00525    7.52335  d97c8a48-c211-4c49-8222-dd2e42cdea91  STR3
   435.028          70.563    -43.292   -113.138            2.298         3402.684      1.051      0.000      0.000    0.00295    8.29897  6eeaa09a-906e-4f96-a8c8-21bf581813b5  PLE3
   434.867          70.837    -43.443   -113.184            2.182         3419.887      0.900      0.000      0.000    0.00284    7.94005  c5961bc0-58db-4518-85cb-9d7fef46573c  PL4a1
   434.867          70.837    -43.443   -113.184            2.182         3419.887      0.900      0.000      0.000    0.00284    7.94005  472587ed-e637-49d6-9630-2ab84943f807  PL4a2
   434.867          70.837    -43.443   -113.184            2.182         3419.887      0.900      0.000      0.000    0.00284    7.94005  d0247ab6-f3f0-4a2e-88f3-b40a9f9c2f8b  PL4a3
   434.867          70.837    -43.443   -113.184            2.182         3419.887      0.900      0.000      0.000    0.00284    7.94005  d7860001-2d1f-4f10-9b6b-132541453973  PL4a4
   389.529          75.448    -40.485   -112.302            2.288         3082.637      0.910      0.000      0.000    0.00546    8.51603  e97e0bad-27a1-41c8-9d5a-9b47ac34faa9  PLE3c
   444.304          69.384    -43.832   -113.305            2.387         3464.282      1.095      0.000      0.000    0.00200    8.54385  56f0d198-bc1f-47a6-b695-7e804d590123  PLE3b
