#_______________________________________________________________________________
#    ######   ####     ##             #####   #####     ##    #    #    ##
#    #       #        #  #            #    #  #    #   #  #   ##  ##   #  #
#    #####    ####   ######           #    #  #####   ######  # ## #  ######
#    #            #  #    #           #    #  #    #  #    #  #    #  #    #
#____######__#####___#____#___________#####___#____#__#____#__#____#__#____#____
#
#              ESA Debris Risk Assessment and Mitigation Analysis
#
#                         ---- DRAMA ( SESAM r2.3.0 ) ----
#                                      ESA 2018
#
#                         final state of ballooning objects
#-------------------------------------------------------------------------------
# Filename      : ballooningData.txt
# RunID         : PySara
# Content       : This file lists the ballooning objects,
#                 computed by the DRAMA 3 Re-entry Analysis.
# Documentation : DRAMA Software User Manual, section OPERATIONS MANUAL / Normal operation / SARA / SARA Simulation Output / Re-entry simulation output
#
#--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
#  Time [s]  Altitude [km]  Lat [deg]  Lon [deg]  Velocity [km/s]   Downrange [km]       Drag       Lift       Side    Knudsen       Mach                UniqueID                  Name
#--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
   433.744          71.033    -43.344   -113.154            2.419         3408.607      1.204      0.000      0.000    0.00341    8.66982  c819661c-34ef-46e7-b1eb-890ade42e3af  PCU
   418.250          72.669    -42.305   -112.837            2.253         3290.131      1.041      0.000      0.000    0.00372    8.11815  c0ddc3c0-47ce-435f-9deb-b33486eaf601  BCU
   435.067          70.824    -43.376   -113.164            2.316         3412.290      1.229      0.000      0.000    0.00291    8.25842  a68c82cf-50d9-4d72-b8e8-fb77b034ddcc  Decoder
   430.415          71.281    -43.033   -113.058            2.291         3373.197      0.976      0.000      0.000    0.00348    8.17842  0e801314-4be9-4a8e-8863-be55cd8972a8  MBU
   445.347          69.645    -44.030   -113.368            2.285         3486.945      1.111      0.000      0.000    0.00297    8.08006  9da080c0-a677-4e48-9413-7396776e2156  X-PND1
   452.894          68.797    -44.516   -113.522            2.054         3542.418      1.242      0.000      0.000    0.00259    7.21402  c287fba3-8bbe-4179-bca3-e0297868e371  TRU1
   445.347          69.645    -44.030   -113.368            2.285         3486.945      1.111      0.000      0.000    0.00297    8.08006  937ad039-148d-4738-aeef-7ba048002fe8  X-PND2
   452.894          68.797    -44.516   -113.522            2.054         3542.418      1.242      0.000      0.000    0.00259    7.21402  197bea65-bd7c-4823-addb-ea50438d3765  TRU2
   422.549          72.229    -42.606   -112.928            2.509         3324.476      1.004      0.000      0.000    0.00383    9.04869  0f2288de-76e2-422f-8b97-5b27ae9b0726  MRU
   423.544          72.068    -42.613   -112.930            2.169         3325.209      0.928      0.000      0.000    0.00390    7.77143  8dd6e192-40c1-4d95-82a7-e0edd97e769a  Gyro2
   423.544          72.068    -42.613   -112.930            2.169         3325.209      0.928      0.000      0.000    0.00390    7.77143  bb912958-2642-4cbc-b737-06295400219b  Gyro1
   437.049          70.494    -43.410   -113.174            2.143         3416.198      1.097      0.000      0.000    0.00315    7.59592  73aad817-0c8f-4729-8cfc-bdb457fa3af1  RWE1
   437.049          70.494    -43.410   -113.174            2.143         3416.198      1.097      0.000      0.000    0.00315    7.59592  cbd88e14-9f02-4477-ba19-2ae766ccf9c2  RWE2
   426.863          71.819    -42.921   -113.024            2.254         3360.327      1.136      0.000      0.000    0.00449    8.11813  f846371b-1403-415a-b518-e78f9a87d5e8  STRE1
   426.863          71.819    -42.921   -113.024            2.254         3360.327      1.136      0.000      0.000    0.00449    8.11813  019e359a-7b6d-4e88-ae45-6c0cb1b9f231  STRE2
   426.863          71.819    -42.921   -113.024            2.254         3360.327      1.136      0.000      0.000    0.00449    8.11813  1c53a534-00ac-486c-b9b2-0e0baa3dd619  STRE3
   435.067          70.944    -43.457   -113.189            2.233         3421.571      1.136      0.000      0.000    0.00427    7.99057  cf475c8e-4dd9-43c4-93e1-443e41ca045a  STR1
   435.067          70.944    -43.457   -113.189            2.233         3421.571      1.136      0.000      0.000    0.00427    7.99057  b96f24b8-3482-41b4-8ff7-10c9d0096fe0  STR2
   435.067          70.944    -43.457   -113.189            2.233         3421.571      1.136      0.000      0.000    0.00427    7.99057  d97c8a48-c211-4c49-8222-dd2e42cdea91  STR3
   441.917          70.156    -43.865   -113.316            2.096         3468.112      0.900      0.000      0.000    0.00258    7.43621  c5961bc0-58db-4518-85cb-9d7fef46573c  PL4a1
   441.917          70.156    -43.865   -113.316            2.096         3468.112      0.900      0.000      0.000    0.00258    7.43621  472587ed-e637-49d6-9630-2ab84943f807  PL4a2
   441.917          70.156    -43.865   -113.316            2.096         3468.112      0.900      0.000      0.000    0.00258    7.43621  d0247ab6-f3f0-4a2e-88f3-b40a9f9c2f8b  PL4a3
   441.917          70.156    -43.865   -113.316            2.096         3468.112      0.900      0.000      0.000    0.00258    7.43621  d7860001-2d1f-4f10-9b6b-132541453973  PL4a4
   393.276          75.178    -40.720   -112.370            2.644         3109.441      0.910      0.000      0.000    0.00525    9.64326  e97e0bad-27a1-41c8-9d5a-9b47ac34faa9  PLE3c
