#_______________________________________________________________________________
#    ######   ####     ##             #####   #####     ##    #    #    ##
#    #       #        #  #            #    #  #    #   #  #   ##  ##   #  #
#    #####    ####   ######           #    #  #####   ######  # ## #  ######
#    #            #  #    #           #    #  #    #  #    #  #    #  #    #
#____######__#####___#____#___________#####___#____#__#____#__#____#__#____#____
#
#              ESA Debris Risk Assessment and Mitigation Analysis
#
#                         ---- DRAMA ( SESAM r2.3.0 ) ----
#                                      ESA 2018
#
#                         final state of ballooning objects
#-------------------------------------------------------------------------------
# Filename      : ballooningData.txt
# RunID         : PySara
# Content       : This file lists the ballooning objects,
#                 computed by the DRAMA 3 Re-entry Analysis.
# Documentation : DRAMA Software User Manual, section OPERATIONS MANUAL / Normal operation / SARA / SARA Simulation Output / Re-entry simulation output
#
#--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
#  Time [s]  Altitude [km]  Lat [deg]  Lon [deg]  Velocity [km/s]   Downrange [km]       Drag       Lift       Side    Knudsen       Mach                UniqueID                  Name
#--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
   436.389          70.746    -43.486   -113.198            2.195         3424.840      1.204      0.000      0.000    0.00327    7.79108  c819661c-34ef-46e7-b1eb-890ade42e3af  PCU
   420.748          72.402    -42.442   -112.878            2.304         3305.709      1.041      0.000      0.000    0.00357    8.24927  c0ddc3c0-47ce-435f-9deb-b33486eaf601  BCU
   438.255          70.452    -43.545   -113.216            2.217         3431.522      1.229      0.000      0.000    0.00276    7.82846  a68c82cf-50d9-4d72-b8e8-fb77b034ddcc  Decoder
   433.162          70.955    -43.180   -113.103            2.339         3389.873      0.976      0.000      0.000    0.00332    8.29282  0e801314-4be9-4a8e-8863-be55cd8972a8  MBU
   447.067          69.452    -44.123   -113.397            2.387         3497.551      1.111      0.000      0.000    0.00289    8.40072  9da080c0-a677-4e48-9413-7396776e2156  X-PND1
   455.587          68.478    -44.654   -113.566            2.041         3558.199      1.242      0.000      0.000    0.00248    7.12205  c287fba3-8bbe-4179-bca3-e0297868e371  TRU1
   447.067          69.452    -44.123   -113.397            2.387         3497.551      1.111      0.000      0.000    0.00289    8.40072  937ad039-148d-4738-aeef-7ba048002fe8  X-PND2
   455.587          68.478    -44.654   -113.566            2.041         3558.199      1.242      0.000      0.000    0.00248    7.12205  197bea65-bd7c-4823-addb-ea50438d3765  TRU2
   425.264          71.940    -42.753   -112.973            2.194         3341.240      1.004      0.000      0.000    0.00367    7.83501  0f2288de-76e2-422f-8b97-5b27ae9b0726  MRU
   426.101          71.788    -42.747   -112.971            2.177         3340.492      0.928      0.000      0.000    0.00374    7.75900  8dd6e192-40c1-4d95-82a7-e0edd97e769a  Gyro2
   426.101          71.788    -42.747   -112.971            2.177         3340.492      0.928      0.000      0.000    0.00374    7.75900  bb912958-2642-4cbc-b737-06295400219b  Gyro1
   439.904          70.138    -43.558   -113.220            2.203         3433.066      1.097      0.000      0.000    0.00300    7.75798  73aad817-0c8f-4729-8cfc-bdb457fa3af1  RWE1
   439.904          70.138    -43.558   -113.220            2.203         3433.066      1.097      0.000      0.000    0.00300    7.75798  cbd88e14-9f02-4477-ba19-2ae766ccf9c2  RWE2
   423.248          72.285    -42.706   -112.958            2.168         3335.815      1.136      0.000      0.000    0.00480    7.79172  f846371b-1403-415a-b518-e78f9a87d5e8  STRE1
   423.248          72.285    -42.706   -112.958            2.168         3335.815      1.136      0.000      0.000    0.00480    7.79172  019e359a-7b6d-4e88-ae45-6c0cb1b9f231  STRE2
   423.248          72.285    -42.706   -112.958            2.168         3335.815      1.136      0.000      0.000    0.00480    7.79172  1c53a534-00ac-486c-b9b2-0e0baa3dd619  STRE3
   428.279          71.814    -43.051   -113.064            2.294         3375.176      1.136      0.000      0.000    0.00483    8.21848  cf475c8e-4dd9-43c4-93e1-443e41ca045a  STR1
   428.279          71.814    -43.051   -113.064            2.294         3375.176      1.136      0.000      0.000    0.00483    8.21848  b96f24b8-3482-41b4-8ff7-10c9d0096fe0  STR2
   428.279          71.814    -43.051   -113.064            2.294         3375.176      1.136      0.000      0.000    0.00483    8.21848  d97c8a48-c211-4c49-8222-dd2e42cdea91  STR3
   444.943          69.790    -44.038   -113.370            2.363         3487.867      0.900      0.000      0.000    0.00245    8.33267  c5961bc0-58db-4518-85cb-9d7fef46573c  PL4a1
   444.943          69.790    -44.038   -113.370            2.363         3487.867      0.900      0.000      0.000    0.00245    8.33267  472587ed-e637-49d6-9630-2ab84943f807  PL4a2
   444.943          69.790    -44.038   -113.370            2.363         3487.867      0.900      0.000      0.000    0.00245    8.33267  d0247ab6-f3f0-4a2e-88f3-b40a9f9c2f8b  PL4a3
   444.943          69.790    -44.038   -113.370            2.363         3487.867      0.900      0.000      0.000    0.00245    8.33267  d7860001-2d1f-4f10-9b6b-132541453973  PL4a4
   394.870          75.045    -40.806   -112.395            2.442         3119.242      0.910      0.000      0.000    0.00514    8.87719  e97e0bad-27a1-41c8-9d5a-9b47ac34faa9  PLE3c
