object_number,drag,hf_global,hf_CT,hf_TR,hf_FM,mass,density
0,1.0,1.0,1.1295078676791697,1.364213006255442,1.0841844417992985,500.0,1.1601267490619116
1,1.0,1.0,1.1295078676791697,1.364213006255442,1.0841844417992985,33.0,1.1601267490619116
2,1.0,1.0,1.1295078676791697,1.364213006255442,1.0841844417992985,5.0,1.1601267490619116
3,1.0,1.0,1.1295078676791697,1.364213006255442,1.0841844417992985,19.0,1.1601267490619116
4,1.0,1.0,1.1295078676791697,1.364213006255442,1.0841844417992985,4.0,1.1601267490619116
5,1.0,1.0,1.1295078676791697,1.364213006255442,1.0841844417992985,13.0,1.1601267490619116
6,1.0,1.0,1.1295078676791697,1.364213006255442,1.0841844417992985,50.0,1.1601267490619116
7,1.0,1.0,1.1295078676791697,1.364213006255442,1.0841844417992985,50.0,1.1601267490619116
8,1.0,1.0,1.1295078676791697,1.364213006255442,1.0841844417992985,6.0,1.1601267490619116
9,1.0,1.0,1.1295078676791697,1.364213006255442,1.0841844417992985,17.0,1.1601267490619116
10,1.0,1.0,1.1295078676791697,1.364213006255442,1.0841844417992985,13.5,1.1601267490619116
11,1.0,1.0,1.1295078676791697,1.364213006255442,1.0841844417992985,4.0,1.1601267490619116
12,1.0,1.0,1.1295078676791697,1.364213006255442,1.0841844417992985,5.0,1.1601267490619116
13,1.0,1.0,1.1295078676791697,1.364213006255442,1.0841844417992985,6.7,1.1601267490619116
14,1.0,1.0,1.1295078676791697,1.364213006255442,1.0841844417992985,5.0,1.1601267490619116
15,1.0,1.0,1.1295078676791697,1.364213006255442,1.0841844417992985,6.7,1.1601267490619116
16,1.0,1.0,1.1295078676791697,1.364213006255442,1.0841844417992985,2.2,1.1601267490619116
17,1.0,1.0,1.1295078676791697,1.364213006255442,1.0841844417992985,2.2,1.1601267490619116
18,1.0,1.0,1.1295078676791697,1.364213006255442,1.0841844417992985,2.2,1.1601267490619116
19,1.0,1.0,1.1295078676791697,1.364213006255442,1.0841844417992985,3.5,1.1601267490619116
20,1.0,1.0,1.1295078676791697,1.364213006255442,1.0841844417992985,6.5,1.1601267490619116
21,1.0,1.0,1.1295078676791697,1.364213006255442,1.0841844417992985,11.3,1.1601267490619116
22,1.0,1.0,1.1295078676791697,1.364213006255442,1.0841844417992985,3.3,1.1601267490619116
23,1.0,1.0,1.1295078676791697,1.364213006255442,1.0841844417992985,3.3,1.1601267490619116
24,1.0,1.0,1.1295078676791697,1.364213006255442,1.0841844417992985,6.1,1.1601267490619116
25,1.0,1.0,1.1295078676791697,1.364213006255442,1.0841844417992985,6.1,1.1601267490619116
26,1.0,1.0,1.1295078676791697,1.364213006255442,1.0841844417992985,6.1,1.1601267490619116
27,1.0,1.0,1.1295078676791697,1.364213006255442,1.0841844417992985,4.5,1.1601267490619116
28,1.0,1.0,1.1295078676791697,1.364213006255442,1.0841844417992985,4.5,1.1601267490619116
29,1.0,1.0,1.1295078676791697,1.364213006255442,1.0841844417992985,3.3,1.1601267490619116
30,1.0,1.0,1.1295078676791697,1.364213006255442,1.0841844417992985,3.3,1.1601267490619116
31,1.0,1.0,1.1295078676791697,1.364213006255442,1.0841844417992985,3.3,1.1601267490619116
32,1.0,1.0,1.1295078676791697,1.364213006255442,1.0841844417992985,3.0,1.1601267490619116
33,1.0,1.0,1.1295078676791697,1.364213006255442,1.0841844417992985,3.0,1.1601267490619116
34,1.0,1.0,1.1295078676791697,1.364213006255442,1.0841844417992985,3.0,1.1601267490619116
35,1.0,1.0,1.1295078676791697,1.364213006255442,1.0841844417992985,20.0,1.1601267490619116
36,1.0,1.0,1.1295078676791697,1.364213006255442,1.0841844417992985,20.0,1.1601267490619116
37,1.0,1.0,1.1295078676791697,1.364213006255442,1.0841844417992985,20.0,1.1601267490619116
38,1.0,1.0,1.1295078676791697,1.364213006255442,1.0841844417992985,20.0,1.1601267490619116
39,1.0,1.0,1.1295078676791697,1.364213006255442,1.0841844417992985,0.3,1.1601267490619116
40,1.0,1.0,1.1295078676791697,1.364213006255442,1.0841844417992985,0.3,1.1601267490619116
41,1.0,1.0,1.1295078676791697,1.364213006255442,1.0841844417992985,0.3,1.1601267490619116
42,1.0,1.0,1.1295078676791697,1.364213006255442,1.0841844417992985,0.3,1.1601267490619116
43,1.0,1.0,1.1295078676791697,1.364213006255442,1.0841844417992985,0.3,1.1601267490619116
44,1.0,1.0,1.1295078676791697,1.364213006255442,1.0841844417992985,0.3,1.1601267490619116
45,1.0,1.0,1.1295078676791697,1.364213006255442,1.0841844417992985,0.3,1.1601267490619116
46,1.0,1.0,1.1295078676791697,1.364213006255442,1.0841844417992985,0.3,1.1601267490619116
47,1.0,1.0,1.1295078676791697,1.364213006255442,1.0841844417992985,0.3,1.1601267490619116
48,1.0,1.0,1.1295078676791697,1.364213006255442,1.0841844417992985,0.3,1.1601267490619116
49,1.0,1.0,1.1295078676791697,1.364213006255442,1.0841844417992985,0.3,1.1601267490619116
50,1.0,1.0,1.1295078676791697,1.364213006255442,1.0841844417992985,0.3,1.1601267490619116
51,1.0,1.0,1.1295078676791697,1.364213006255442,1.0841844417992985,18.0,1.1601267490619116
52,1.0,1.0,1.1295078676791697,1.364213006255442,1.0841844417992985,15.5,1.1601267490619116
53,1.0,1.0,1.1295078676791697,1.364213006255442,1.0841844417992985,5.3,1.1601267490619116
54,1.0,1.0,1.1295078676791697,1.364213006255442,1.0841844417992985,45.0,1.1601267490619116
55,1.0,1.0,1.1295078676791697,1.364213006255442,1.0841844417992985,6.283,1.1601267490619116
56,1.0,1.0,1.1295078676791697,1.364213006255442,1.0841844417992985,6.283,1.1601267490619116
57,1.0,1.0,1.1295078676791697,1.364213006255442,1.0841844417992985,6.283,1.1601267490619116
58,1.0,1.0,1.1295078676791697,1.364213006255442,1.0841844417992985,6.283,1.1601267490619116
59,1.0,1.0,1.1295078676791697,1.364213006255442,1.0841844417992985,1.9,1.1601267490619116
60,1.0,1.0,1.1295078676791697,1.364213006255442,1.0841844417992985,1.9,1.1601267490619116
61,1.0,1.0,1.1295078676791697,1.364213006255442,1.0841844417992985,1.9,1.1601267490619116
62,1.0,1.0,1.1295078676791697,1.364213006255442,1.0841844417992985,2.0,1.1601267490619116
63,1.0,1.0,1.1295078676791697,1.364213006255442,1.0841844417992985,18.0,1.1601267490619116
64,1.0,1.0,1.1295078676791697,1.364213006255442,1.0841844417992985,1.9,1.1601267490619116
65,1.0,1.0,1.1295078676791697,1.364213006255442,1.0841844417992985,8.0,1.1601267490619116
66,1.0,1.0,1.1295078676791697,1.364213006255442,1.0841844417992985,50.0,1.1601267490619116
67,1.0,1.0,1.1295078676791697,1.364213006255442,1.0841844417992985,67.512,1.1601267490619116
68,1.0,1.0,1.1295078676791697,1.364213006255442,1.0841844417992985,67.512,1.1601267490619116
