#_______________________________________________________________________________
#    ######   ####     ##             #####   #####     ##    #    #    ##
#    #       #        #  #            #    #  #    #   #  #   ##  ##   #  #
#    #####    ####   ######           #    #  #####   ######  # ## #  ######
#    #            #  #    #           #    #  #    #  #    #  #    #  #    #
#____######__#####___#____#___________#####___#____#__#____#__#____#__#____#____
#
#              ESA Debris Risk Assessment and Mitigation Analysis
#
#                         ---- DRAMA ( SESAM r2.3.0 ) ----
#                                      ESA 2018
#
#                         final state of ballooning objects
#-------------------------------------------------------------------------------
# Filename      : ballooningData.txt
# RunID         : PySara
# Content       : This file lists the ballooning objects,
#                 computed by the DRAMA 3 Re-entry Analysis.
# Documentation : DRAMA Software User Manual, section OPERATIONS MANUAL / Normal operation / SARA / SARA Simulation Output / Re-entry simulation output
#
#--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
#  Time [s]  Altitude [km]  Lat [deg]  Lon [deg]  Velocity [km/s]   Downrange [km]       Drag       Lift       Side    Knudsen       Mach                UniqueID                  Name
#--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
   443.470          70.658    -44.015   -113.363            2.454         3485.174      1.204      0.000      0.000    0.00323    8.11705  c819661c-34ef-46e7-b1eb-890ade42e3af  PCU
   426.627          72.331    -42.885   -113.013            2.469         3356.309      1.041      0.000      0.000    0.00354    8.22838  c0ddc3c0-47ce-435f-9deb-b33486eaf601  BCU
   445.213          70.374    -44.070   -113.381            2.345         3491.543      1.229      0.000      0.000    0.00273    7.72083  a68c82cf-50d9-4d72-b8e8-fb77b034ddcc  Decoder
   439.631          70.895    -43.668   -113.255            2.341         3445.592      0.976      0.000      0.000    0.00329    7.72241  0e801314-4be9-4a8e-8863-be55cd8972a8  MBU
   454.517          69.395    -44.683   -113.576            2.429         3561.521      1.111      0.000      0.000    0.00287    7.94297  9da080c0-a677-4e48-9413-7396776e2156  X-PND1
   463.387          68.432    -45.254   -113.760            2.264         3626.699      1.242      0.000      0.000    0.00247    7.36207  c287fba3-8bbe-4179-bca3-e0297868e371  TRU1
   454.517          69.395    -44.683   -113.576            2.429         3561.521      1.111      0.000      0.000    0.00287    7.94297  937ad039-148d-4738-aeef-7ba048002fe8  X-PND2
   463.387          68.432    -45.254   -113.760            2.264         3626.699      1.242      0.000      0.000    0.00247    7.36207  197bea65-bd7c-4823-addb-ea50438d3765  TRU2
   431.545          71.858    -43.225   -113.118            2.505         3395.061      1.004      0.000      0.000    0.00362    8.34538  0f2288de-76e2-422f-8b97-5b27ae9b0726  MRU
   432.039          71.735    -43.202   -113.111            2.331         3392.480      0.928      0.000      0.000    0.00371    7.73979  8dd6e192-40c1-4d95-82a7-e0edd97e769a  Gyro2
   432.039          71.735    -43.202   -113.111            2.331         3392.480      0.928      0.000      0.000    0.00371    7.73979  bb912958-2642-4cbc-b737-06295400219b  Gyro1
   446.365          70.108    -44.064   -113.379            2.330         3490.744      1.097      0.000      0.000    0.00299    7.63608  73aad817-0c8f-4729-8cfc-bdb457fa3af1  RWE1
   446.365          70.108    -44.064   -113.379            2.330         3490.744      1.097      0.000      0.000    0.00299    7.63608  cbd88e14-9f02-4477-ba19-2ae766ccf9c2  RWE2
   429.149          72.270    -43.145   -113.093            2.404         3385.896      1.136      0.000      0.000    0.00479    8.02831  f846371b-1403-415a-b518-e78f9a87d5e8  STRE1
   429.149          72.270    -43.145   -113.093            2.404         3385.896      1.136      0.000      0.000    0.00479    8.02831  019e359a-7b6d-4e88-ae45-6c0cb1b9f231  STRE2
   429.149          72.270    -43.145   -113.093            2.404         3385.896      1.136      0.000      0.000    0.00479    8.02831  1c53a534-00ac-486c-b9b2-0e0baa3dd619  STRE3
   434.346          71.828    -43.502   -113.203            2.104         3426.620      1.136      0.000      0.000    0.00484    7.02097  cf475c8e-4dd9-43c4-93e1-443e41ca045a  STR1
   434.346          71.828    -43.502   -113.203            2.104         3426.620      1.136      0.000      0.000    0.00484    7.02097  b96f24b8-3482-41b4-8ff7-10c9d0096fe0  STR2
   434.346          71.828    -43.502   -113.203            2.104         3426.620      1.136      0.000      0.000    0.00484    7.02097  d97c8a48-c211-4c49-8222-dd2e42cdea91  STR3
   452.378          69.739    -44.593   -113.547            2.318         3551.155      0.900      0.000      0.000    0.00243    7.60415  c5961bc0-58db-4518-85cb-9d7fef46573c  PL4a1
   452.378          69.739    -44.593   -113.547            2.318         3551.155      0.900      0.000      0.000    0.00243    7.60415  472587ed-e637-49d6-9630-2ab84943f807  PL4a2
   452.378          69.739    -44.593   -113.547            2.318         3551.155      0.900      0.000      0.000    0.00243    7.60415  d0247ab6-f3f0-4a2e-88f3-b40a9f9c2f8b  PL4a3
   452.378          69.739    -44.593   -113.547            2.318         3551.155      0.900      0.000      0.000    0.00243    7.60415  d7860001-2d1f-4f10-9b6b-132541453973  PL4a4
   399.109          75.004    -41.126   -112.488            2.759         3155.650      0.910      0.000      0.000    0.00511    9.31991  e97e0bad-27a1-41c8-9d5a-9b47ac34faa9  PLE3c
