#_______________________________________________________________________________
#    ######   ####     ##             #####   #####     ##    #    #    ##
#    #       #        #  #            #    #  #    #   #  #   ##  ##   #  #
#    #####    ####   ######           #    #  #####   ######  # ## #  ######
#    #            #  #    #           #    #  #    #  #    #  #    #  #    #
#____######__#####___#____#___________#####___#____#__#____#__#____#__#____#____
#
#              ESA Debris Risk Assessment and Mitigation Analysis
#
#                         ---- DRAMA ( SESAM r2.3.0 ) ----
#                                      ESA 2018
#
#                         final state of uncritical objects
#-------------------------------------------------------------------------------
# Filename      : uncriticalData.txt
# RunID         : PySara
# Content       : This file lists the uncritical objects (kin. energy < 15 J),
#                 computed by the DRAMA 3 Re-entry Analysis.
# Documentation : DRAMA Software User Manual, section OPERATIONS MANUAL / Normal operation / SARA / SARA Simulation Output / Re-entry simulation output
#
#--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
#  Time [s]  Altitude [km]  Lat [deg]  Lon [deg]  Velocity [km/s]   Downrange [km]       Drag       Lift       Side    Knudsen       Mach                UniqueID                  Name
#--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
   415.649          73.852    -42.348   -112.851            6.278         3295.076      1.204      0.000      0.000    0.00515   20.46988  c819661c-34ef-46e7-b1eb-890ade42e3af  PCU
   402.763          74.907    -41.476   -112.591            6.240         3195.617      1.041      0.000      0.000    0.00519   20.45865  c0ddc3c0-47ce-435f-9deb-b33486eaf601  BCU
   415.222          73.868    -42.315   -112.841            5.875         3291.213      1.229      0.000      0.000    0.00453   19.25544  a68c82cf-50d9-4d72-b8e8-fb77b034ddcc  Decoder
   437.100          71.803    -43.736   -113.276            6.138         3453.370      1.265      0.000      0.000    0.00260   19.76661  e603a0ac-b50a-49ba-94e7-c8487de979d7  RTU
   411.100          74.194    -42.027   -112.755            6.442         3258.465      0.976      0.000      0.000    0.00535   20.97038  0e801314-4be9-4a8e-8863-be55cd8972a8  MBU
   424.100          73.105    -42.904   -113.019            6.211         3358.414      1.111      0.000      0.000    0.00489   20.19042  9da080c0-a677-4e48-9413-7396776e2156  X-PND1
   430.100          72.595    -43.310   -113.144            6.310         3404.798      1.242      0.000      0.000    0.00445   20.43245  c287fba3-8bbe-4179-bca3-e0297868e371  TRU1
   424.100          73.105    -42.904   -113.019            6.211         3358.414      1.111      0.000      0.000    0.00489   20.19042  937ad039-148d-4738-aeef-7ba048002fe8  X-PND2
   430.100          72.595    -43.310   -113.144            6.310         3404.798      1.242      0.000      0.000    0.00445   20.43245  197bea65-bd7c-4823-addb-ea50438d3765  TRU2
   423.100          73.335    -42.892   -113.016            6.956         3357.078      0.915      0.000      0.000    0.00215   22.53520  b9715501-449b-451c-a5a4-f4d9347e2f59  MTR1
