#_______________________________________________________________________________
#    ######   ####     ##             #####   #####     ##    #    #    ##
#    #       #        #  #            #    #  #    #   #  #   ##  ##   #  #
#    #####    ####   ######           #    #  #####   ######  # ## #  ######
#    #            #  #    #           #    #  #    #  #    #  #    #  #    #
#____######__#####___#____#___________#####___#____#__#____#__#____#__#____#____
#
#              ESA Debris Risk Assessment and Mitigation Analysis
#
#                         ---- DRAMA ( SESAM r2.3.0 ) ----
#                                      ESA 2018
#
#                         final state of uncritical objects
#-------------------------------------------------------------------------------
# Filename      : uncriticalData.txt
# RunID         : PySara
# Content       : This file lists the uncritical objects (kin. energy < 15 J),
#                 computed by the DRAMA 3 Re-entry Analysis.
# Documentation : DRAMA Software User Manual, section OPERATIONS MANUAL / Normal operation / SARA / SARA Simulation Output / Re-entry simulation output
#
#--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
#  Time [s]  Altitude [km]  Lat [deg]  Lon [deg]  Velocity [km/s]   Downrange [km]       Drag       Lift       Side    Knudsen       Mach                UniqueID                  Name
#--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
   419.641          73.124    -42.565   -112.916            5.963         3319.776      1.204      0.000      0.000    0.00462   20.31108  c819661c-34ef-46e7-b1eb-890ade42e3af  PCU
  1774.944           7.176    -45.845   -113.951            0.011         3694.109      0.467      0.000      0.000    0.00000    0.03351  ae939109-80e7-4590-ada6-8ab74859c3a8  BCDR
   406.100          74.328    -41.656   -112.644            6.311         3216.116      1.041      0.000      0.000    0.00477   21.53330  c0ddc3c0-47ce-435f-9deb-b33486eaf601  BCU
   420.100          73.044    -42.582   -112.921            6.027         3321.660      1.229      0.000      0.000    0.00402   20.50067  a68c82cf-50d9-4d72-b8e8-fb77b034ddcc  Decoder
   415.100          73.481    -42.241   -112.818            6.108         3282.809      0.976      0.000      0.000    0.00481   20.78222  0e801314-4be9-4a8e-8863-be55cd8972a8  MBU
   427.434          72.368    -43.075   -113.072            5.870         3377.930      1.111      0.000      0.000    0.00438   19.89394  9da080c0-a677-4e48-9413-7396776e2156  X-PND1
   434.300          71.718    -43.533   -113.213            5.611         3430.244      1.242      0.000      0.000    0.00391   19.02226  c287fba3-8bbe-4179-bca3-e0297868e371  TRU1
   427.434          72.368    -43.075   -113.072            5.870         3377.930      1.111      0.000      0.000    0.00438   19.89394  937ad039-148d-4738-aeef-7ba048002fe8  X-PND2
   434.300          71.718    -43.533   -113.213            5.611         3430.244      1.242      0.000      0.000    0.00391   19.02226  197bea65-bd7c-4823-addb-ea50438d3765  TRU2
   426.905          72.612    -43.109   -113.082            6.475         3381.806      0.915      0.000      0.000    0.00193   22.02559  b9715501-449b-451c-a5a4-f4d9347e2f59  MTR1
   426.905          72.612    -43.109   -113.082            6.475         3381.806      0.915      0.000      0.000    0.00193   22.02559  84879cea-7d5c-4089-841e-3521c24c746a  MTR2
   426.905          72.612    -43.109   -113.082            6.475         3381.806      0.915      0.000      0.000    0.00193   22.02559  e7d005bd-2d30-4a52-9e61-1e8b09175adb  MTR3
   410.100          73.980    -41.927   -112.725            6.359         3247.056      1.004      0.000      0.000    0.00497   21.65597  0f2288de-76e2-422f-8b97-5b27ae9b0726  MRU
   410.100          73.953    -41.908   -112.719            5.824         3244.905      0.928      0.000      0.000    0.00516   19.95574  8dd6e192-40c1-4d95-82a7-e0edd97e769a  Gyro2
   410.100          73.953    -41.908   -112.719            5.824         3244.905      0.928      0.000      0.000    0.00516   19.95574  bb912958-2642-4cbc-b737-06295400219b  Gyro1
   419.752          73.029    -42.540   -112.909            5.700         3316.960      1.097      0.000      0.000    0.00455   19.42190  73aad817-0c8f-4729-8cfc-bdb457fa3af1  RWE1
   419.752          73.029    -42.540   -112.909            5.700         3316.960      1.097      0.000      0.000    0.00455   19.42190  cbd88e14-9f02-4477-ba19-2ae766ccf9c2  RWE2
   410.162          74.031    -41.953   -112.732            5.960         3250.039      1.136      0.000      0.000    0.00622   20.40817  f846371b-1403-415a-b518-e78f9a87d5e8  STRE1
   410.162          74.031    -41.953   -112.732            5.960         3250.039      1.136      0.000      0.000    0.00622   20.40817  019e359a-7b6d-4e88-ae45-6c0cb1b9f231  STRE2
   410.162          74.031    -41.953   -112.732            5.960         3250.039      1.136      0.000      0.000    0.00622   20.40817  1c53a534-00ac-486c-b9b2-0e0baa3dd619  STRE3
   415.100          73.615    -42.287   -112.832            6.418         3288.066      1.136      0.000      0.000    0.00632   21.84217  cf475c8e-4dd9-43c4-93e1-443e41ca045a  STR1
   415.100          73.615    -42.287   -112.832            6.418         3288.066      1.136      0.000      0.000    0.00632   21.84217  b96f24b8-3482-41b4-8ff7-10c9d0096fe0  STR2
   415.100          73.615    -42.287   -112.832            6.418         3288.066      1.136      0.000      0.000    0.00632   21.84217  d97c8a48-c211-4c49-8222-dd2e42cdea91  STR3
   377.100          76.798    -39.783   -112.102            7.606         3002.647      0.912      0.000      0.000    0.01465   26.09637  59d481ee-9a4a-46ff-a838-aae6a28c6260  Thrsts01
   377.100          76.798    -39.783   -112.102            7.606         3002.647      0.912      0.000      0.000    0.01465   26.09637  620e19a4-466b-4bba-a398-8f525affac3d  Thrsts02
   377.100          76.798    -39.783   -112.102            7.606         3002.647      0.912      0.000      0.000    0.01465   26.09637  c416fe56-926f-46db-b927-4be42a4d9065  Thrsts03
   377.100          76.798    -39.783   -112.102            7.606         3002.647      0.912      0.000      0.000    0.01465   26.09637  aeb11028-b76a-43cd-a9d4-ee683f1705fa  Thrsts04
   377.100          76.798    -39.783   -112.102            7.606         3002.647      0.912      0.000      0.000    0.01465   26.09637  6667d821-b59b-4463-ac0a-bbbe54856cd6  Thrsts05
   377.100          76.798    -39.783   -112.102            7.606         3002.647      0.912      0.000      0.000    0.01465   26.09637  abab9127-0b6e-4497-9b6b-b68ba946f31a  Thrsts06
   377.100          76.798    -39.783   -112.102            7.606         3002.647      0.912      0.000      0.000    0.01465   26.09637  665b0c33-d97a-48c7-94c9-0244f53f9b66  Thrsts07
   377.100          76.798    -39.783   -112.102            7.606         3002.647      0.912      0.000      0.000    0.01465   26.09637  7ecbb7cf-716a-48b1-9a41-06240e41c6b3  Thrsts08
   377.100          76.798    -39.783   -112.102            7.606         3002.647      0.912      0.000      0.000    0.01465   26.09637  64430daf-7a7f-4d86-a819-ffba0dc23fb2  Thrsts09
   377.100          76.798    -39.783   -112.102            7.606         3002.647      0.912      0.000      0.000    0.01465   26.09637  6e3d1bbb-13e9-4442-964d-844681a58ed3  Thrsts10
   377.100          76.798    -39.783   -112.102            7.606         3002.647      0.912      0.000      0.000    0.01465   26.09637  154facb8-7f48-4d67-90e6-840ed3871701  Thrsts11
   377.100          76.798    -39.783   -112.102            7.606         3002.647      0.912      0.000      0.000    0.01465   26.09637  4461046c-8760-4cb2-890e-6f23af75245d  Thrsts12
   423.933          72.587    -42.801   -112.988            5.566         3346.718      1.051      0.000      0.000    0.00395   18.94322  6eeaa09a-906e-4f96-a8c8-21bf581813b5  PLE3
   426.100          72.537    -43.001   -113.049            6.340         3369.497      0.900      0.000      0.000    0.00363   21.44691  c5961bc0-58db-4518-85cb-9d7fef46573c  PL4a1
