#_______________________________________________________________________________
#    ######   ####     ##             #####   #####     ##    #    #    ##
#    #       #        #  #            #    #  #    #   #  #   ##  ##   #  #
#    #####    ####   ######           #    #  #####   ######  # ## #  ######
#    #            #  #    #           #    #  #    #  #    #  #    #  #    #
#____######__#####___#____#___________#####___#____#__#____#__#____#__#____#____
#
#              ESA Debris Risk Assessment and Mitigation Analysis
#
#                         ---- DRAMA ( SESAM r2.3.0 ) ----
#                                      ESA 2018
#
#                         final state of uncritical objects
#-------------------------------------------------------------------------------
# Filename      : uncriticalData.txt
# RunID         : PySara
# Content       : This file lists the uncritical objects (kin. energy < 15 J),
#                 computed by the DRAMA 3 Re-entry Analysis.
# Documentation : DRAMA Software User Manual, section OPERATIONS MANUAL / Normal operation / SARA / SARA Simulation Output / Re-entry simulation output
#
#--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
#  Time [s]  Altitude [km]  Lat [deg]  Lon [deg]  Velocity [km/s]   Downrange [km]       Drag       Lift       Side    Knudsen       Mach                UniqueID                  Name
#--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
  2291.456           1.221    -46.544   -114.185            0.008         3773.996      0.539      0.000      0.000    0.00000    0.02522  f96060ed-428d-4fb5-8368-873633a99715  TCU
   415.744          73.346    -42.300   -112.836            5.995         3289.602      1.204      0.000      0.000    0.00478   20.91792  c819661c-34ef-46e7-b1eb-890ade42e3af  PCU
  1562.524          11.272    -45.409   -113.808            0.012         3644.346      0.467      0.000      0.000    0.00000    0.04057  ae939109-80e7-4590-ada6-8ab74859c3a8  BCDR
   403.100          74.482    -41.447   -112.582            5.905         3192.241      1.041      0.000      0.000    0.00488   20.75718  c0ddc3c0-47ce-435f-9deb-b33486eaf601  BCU
   416.100          73.282    -42.312   -112.840            6.049         3290.881      1.229      0.000      0.000    0.00416   21.07562  a68c82cf-50d9-4d72-b8e8-fb77b034ddcc  Decoder
   411.300          73.707    -41.985   -112.742            5.575         3253.636      0.976      0.000      0.000    0.00497   19.53567  0e801314-4be9-4a8e-8863-be55cd8972a8  MBU
   423.300          72.609    -42.796   -112.986            5.777         3346.108      1.111      0.000      0.000    0.00454   20.08264  9da080c0-a677-4e48-9413-7396776e2156  X-PND1
   430.100          71.960    -43.246   -113.124            5.897         3397.425      1.242      0.000      0.000    0.00405   20.45734  c287fba3-8bbe-4179-bca3-e0297868e371  TRU1
   423.300          72.609    -42.796   -112.986            5.777         3346.108      1.111      0.000      0.000    0.00454   20.08264  937ad039-148d-4738-aeef-7ba048002fe8  X-PND2
   430.100          71.960    -43.246   -113.124            5.897         3397.425      1.242      0.000      0.000    0.00405   20.45734  197bea65-bd7c-4823-addb-ea50438d3765  TRU2
   421.100          72.990    -42.720   -112.963            7.187         3337.450      0.915      0.000      0.000    0.00204   24.80177  b9715501-449b-451c-a5a4-f4d9347e2f59  MTR1
   421.100          72.990    -42.720   -112.963            7.187         3337.450      0.915      0.000      0.000    0.00204   24.80177  84879cea-7d5c-4089-841e-3521c24c746a  MTR2
   421.100          72.990    -42.720   -112.963            7.187         3337.450      0.915      0.000      0.000    0.00204   24.80177  e7d005bd-2d30-4a52-9e61-1e8b09175adb  MTR3
   406.644          74.171    -41.691   -112.654            6.019         3220.132      1.004      0.000      0.000    0.00511   21.06989  0f2288de-76e2-422f-8b97-5b27ae9b0726  MRU
   430.903          71.691    -43.242   -113.123            5.438         3396.991      1.065      0.000      0.000    0.00342   18.84830  c190928b-6fde-4737-b38b-d6640dd3ce29  ACC
   406.108          74.195    -41.646   -112.641            5.677         3215.031      0.928      0.000      0.000    0.00534   19.90341  8dd6e192-40c1-4d95-82a7-e0edd97e769a  Gyro2
   406.108          74.195    -41.646   -112.641            5.677         3215.031      0.928      0.000      0.000    0.00534   19.90341  bb912958-2642-4cbc-b737-06295400219b  Gyro1
