#_______________________________________________________________________________
#    ######   ####     ##             #####   #####     ##    #    #    ##
#    #       #        #  #            #    #  #    #   #  #   ##  ##   #  #
#    #####    ####   ######           #    #  #####   ######  # ## #  ######
#    #            #  #    #           #    #  #    #  #    #  #    #  #    #
#____######__#####___#____#___________#####___#____#__#____#__#____#__#____#____
#
#              ESA Debris Risk Assessment and Mitigation Analysis
#
#                         ---- DRAMA ( SESAM r2.3.0 ) ----
#                                      ESA 2018
#
#                         final state of ballooning objects
#-------------------------------------------------------------------------------
# Filename      : ballooningData.txt
# RunID         : PySara
# Content       : This file lists the ballooning objects,
#                 computed by the DRAMA 3 Re-entry Analysis.
# Documentation : DRAMA Software User Manual, section OPERATIONS MANUAL / Normal operation / SARA / SARA Simulation Output / Re-entry simulation output
#
#--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
#  Time [s]  Altitude [km]  Lat [deg]  Lon [deg]  Velocity [km/s]   Downrange [km]       Drag       Lift       Side    Knudsen       Mach                UniqueID                  Name
#--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
   428.427          72.025    -43.089   -113.076            2.374         3379.588      1.204      0.000      0.000    0.00393    8.26318  c819661c-34ef-46e7-b1eb-890ade42e3af  PCU
   428.841          71.930    -43.094   -113.077            2.363         3380.067      1.229      0.000      0.000    0.00340    8.21542  a68c82cf-50d9-4d72-b8e8-fb77b034ddcc  Decoder
   459.780          68.189    -44.885   -113.640            2.166         3584.476      1.265      0.000      0.000    0.00157    7.31403  e603a0ac-b50a-49ba-94e7-c8487de979d7  RTU
   424.073          72.366    -42.757   -112.974            2.383         3341.673      0.976      0.000      0.000    0.00407    8.31046  0e801314-4be9-4a8e-8863-be55cd8972a8  MBU
   438.827          70.889    -43.742   -113.278            2.070         3454.013      1.111      0.000      0.000    0.00354    7.15075  9da080c0-a677-4e48-9413-7396776e2156  X-PND1
   445.732          70.181    -44.201   -113.422            2.036         3506.496      1.242      0.000      0.000    0.00314    7.00606  c287fba3-8bbe-4179-bca3-e0297868e371  TRU1
   438.827          70.889    -43.742   -113.278            2.070         3454.013      1.111      0.000      0.000    0.00354    7.15075  937ad039-148d-4738-aeef-7ba048002fe8  X-PND2
   445.732          70.181    -44.201   -113.422            2.036         3506.496      1.242      0.000      0.000    0.00314    7.00606  197bea65-bd7c-4823-addb-ea50438d3765  TRU2
   417.656          73.077    -42.375   -112.858            2.269         3298.054      1.004      0.000      0.000    0.00433    7.96019  0f2288de-76e2-422f-8b97-5b27ae9b0726  MRU
   449.029          69.489    -44.251   -113.438            2.319         3512.150      1.065      0.000      0.000    0.00251    7.91376  c190928b-6fde-4737-b38b-d6640dd3ce29  ACC
   417.892          73.006    -42.363   -112.855            2.177         3296.784      0.928      0.000      0.000    0.00448    7.63014  8dd6e192-40c1-4d95-82a7-e0edd97e769a  Gyro2
   417.892          73.006    -42.363   -112.855            2.177         3296.784      0.928      0.000      0.000    0.00448    7.63014  bb912958-2642-4cbc-b737-06295400219b  Gyro1
   429.619          71.765    -43.101   -113.079            2.205         3380.946      1.097      0.000      0.000    0.00378    7.66708  73aad817-0c8f-4729-8cfc-bdb457fa3af1  RWE1
   429.619          71.765    -43.101   -113.079            2.205         3380.946      1.097      0.000      0.000    0.00378    7.66708  cbd88e14-9f02-4477-ba19-2ae766ccf9c2  RWE2
   434.526          71.195    -43.382   -113.166            2.352         3412.920      1.051      0.000      0.000    0.00322    8.13069  6eeaa09a-906e-4f96-a8c8-21bf581813b5  PLE3
   435.550          71.325    -43.563   -113.222            2.052         3433.605      0.900      0.000      0.000    0.00304    7.10576  c5961bc0-58db-4518-85cb-9d7fef46573c  PL4a1
   435.550          71.325    -43.563   -113.222            2.052         3433.605      0.900      0.000      0.000    0.00304    7.10576  472587ed-e637-49d6-9630-2ab84943f807  PL4a2
   435.550          71.325    -43.563   -113.222            2.052         3433.605      0.900      0.000      0.000    0.00304    7.10576  d0247ab6-f3f0-4a2e-88f3-b40a9f9c2f8b  PL4a3
   435.550          71.325    -43.563   -113.222            2.052         3433.605      0.900      0.000      0.000    0.00304    7.10576  d7860001-2d1f-4f10-9b6b-132541453973  PL4a4
   443.508          70.159    -43.919   -113.333            2.336         3474.256      1.095      0.000      0.000    0.00223    8.00639  56f0d198-bc1f-47a6-b695-7e804d590123  PLE3b
