#_______________________________________________________________________________
#    ######   ####     ##             #####   #####     ##    #    #    ##
#    #       #        #  #            #    #  #    #   #  #   ##  ##   #  #
#    #####    ####   ######           #    #  #####   ######  # ## #  ######
#    #            #  #    #           #    #  #    #  #    #  #    #  #    #
#____######__#####___#____#___________#####___#____#__#____#__#____#__#____#____
#
#              ESA Debris Risk Assessment and Mitigation Analysis
#
#                         ---- DRAMA ( SESAM r2.3.0 ) ----
#                                      ESA 2018
#
#                         final state of uncritical objects
#-------------------------------------------------------------------------------
# Filename      : uncriticalData.txt
# RunID         : PySara
# Content       : This file lists the uncritical objects (kin. energy < 15 J),
#                 computed by the DRAMA 3 Re-entry Analysis.
# Documentation : DRAMA Software User Manual, section OPERATIONS MANUAL / Normal operation / SARA / SARA Simulation Output / Re-entry simulation output
#
#--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
#  Time [s]  Altitude [km]  Lat [deg]  Lon [deg]  Velocity [km/s]   Downrange [km]       Drag       Lift       Side    Knudsen       Mach                UniqueID                  Name
#--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
  1570.137          12.299    -46.693   -114.237            0.012         3791.113      0.539      0.000      0.000    0.00000    0.03849  f96060ed-428d-4fb5-8368-873633a99715  TCU
   418.306          73.521    -42.512   -112.900            6.261         3313.704      1.204      0.000      0.000    0.00490   20.56350  c819661c-34ef-46e7-b1eb-890ade42e3af  PCU
  1224.752          20.127    -45.510   -113.842            0.017         3655.935      0.467      0.000      0.000    0.00000    0.05575  ae939109-80e7-4590-ada6-8ab74859c3a8  BCDR
   405.100          74.634    -41.619   -112.633            6.526         3211.955      1.041      0.000      0.000    0.00499   21.51201  c0ddc3c0-47ce-435f-9deb-b33486eaf601  BCU
   418.524          73.475    -42.515   -112.901            6.094         3314.040      1.229      0.000      0.000    0.00428   20.05608  a68c82cf-50d9-4d72-b8e8-fb77b034ddcc  Decoder
   414.100          73.836    -42.207   -112.808            6.121         3278.905      0.976      0.000      0.000    0.00507   20.18699  0e801314-4be9-4a8e-8863-be55cd8972a8  MBU
   426.373          72.785    -43.042   -113.062            6.112         3374.162      1.111      0.000      0.000    0.00466   20.02402  9da080c0-a677-4e48-9413-7396776e2156  X-PND1
   433.100          72.188    -43.492   -113.201            6.329         3425.568      1.242      0.000      0.000    0.00419   20.65733  c287fba3-8bbe-4179-bca3-e0297868e371  TRU1
   426.373          72.785    -43.042   -113.062            6.112         3374.162      1.111      0.000      0.000    0.00466   20.02402  937ad039-148d-4738-aeef-7ba048002fe8  X-PND2
   433.100          72.188    -43.492   -113.201            6.329         3425.568      1.242      0.000      0.000    0.00419   20.65733  197bea65-bd7c-4823-addb-ea50438d3765  TRU2
   426.100          72.975    -43.082   -113.074            7.032         3378.809      0.915      0.000      0.000    0.00203   22.96496  b9715501-449b-451c-a5a4-f4d9347e2f59  MTR1
   426.100          72.975    -43.082   -113.074            7.032         3378.809      0.915      0.000      0.000    0.00203   22.96496  84879cea-7d5c-4089-841e-3521c24c746a  MTR2
   426.100          72.975    -43.082   -113.074            7.032         3378.809      0.915      0.000      0.000    0.00203   22.96496  e7d005bd-2d30-4a52-9e61-1e8b09175adb  MTR3
   409.100          74.303    -41.891   -112.714            6.527         3242.871      1.004      0.000      0.000    0.00521   21.48767  0f2288de-76e2-422f-8b97-5b27ae9b0726  MRU
   433.300          71.997    -43.456   -113.189            5.440         3421.442      1.065      0.000      0.000    0.00357   17.82686  c190928b-6fde-4737-b38b-d6640dd3ce29  ACC
   409.100          74.280    -41.874   -112.709            5.942         3240.987      0.928      0.000      0.000    0.00542   19.70671  8dd6e192-40c1-4d95-82a7-e0edd97e769a  Gyro2
   409.100          74.280    -41.874   -112.709            5.942         3240.987      0.928      0.000      0.000    0.00542   19.70671  bb912958-2642-4cbc-b737-06295400219b  Gyro1
   418.100          73.471    -42.473   -112.888            6.367         3309.316      1.097      0.000      0.000    0.00486   20.87749  73aad817-0c8f-4729-8cfc-bdb457fa3af1  RWE1
   418.100          73.471    -42.473   -112.888            6.367         3309.316      1.097      0.000      0.000    0.00486   20.87749  cbd88e14-9f02-4477-ba19-2ae766ccf9c2  RWE2
