#_______________________________________________________________________________
#    ######   ####     ##             #####   #####     ##    #    #    ##
#    #       #        #  #            #    #  #    #   #  #   ##  ##   #  #
#    #####    ####   ######           #    #  #####   ######  # ## #  ######
#    #            #  #    #           #    #  #    #  #    #  #    #  #    #
#____######__#####___#____#___________#####___#____#__#____#__#____#__#____#____
#
#              ESA Debris Risk Assessment and Mitigation Analysis
#
#                         ---- DRAMA ( SESAM r2.3.0 ) ----
#                                      ESA 2018
#
#                         final state of uncritical objects
#-------------------------------------------------------------------------------
# Filename      : uncriticalData.txt
# RunID         : PySara
# Content       : This file lists the uncritical objects (kin. energy < 15 J),
#                 computed by the DRAMA 3 Re-entry Analysis.
# Documentation : DRAMA Software User Manual, section OPERATIONS MANUAL / Normal operation / SARA / SARA Simulation Output / Re-entry simulation output
#
#--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
#  Time [s]  Altitude [km]  Lat [deg]  Lon [deg]  Velocity [km/s]   Downrange [km]       Drag       Lift       Side    Knudsen       Mach                UniqueID                  Name
#--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
   405.532          74.117    -41.630   -112.636            6.272         3213.193      1.204      0.000      0.000    0.00536   22.73166  c819661c-34ef-46e7-b1eb-890ade42e3af  PCU
   394.455          75.101    -40.885   -112.418            6.274         3128.199      1.041      0.000      0.000    0.00535   22.83103  c0ddc3c0-47ce-435f-9deb-b33486eaf601  BCU
   406.100          74.048    -41.655   -112.644            6.103         3216.054      1.229      0.000      0.000    0.00466   22.17420  a68c82cf-50d9-4d72-b8e8-fb77b034ddcc  Decoder
   425.300          72.096    -42.897   -113.017            5.523         3357.688      1.265      0.000      0.000    0.00271   19.88512  e603a0ac-b50a-49ba-94e7-c8487de979d7  RTU
   402.100          74.401    -41.382   -112.563            6.131         3184.887      0.976      0.000      0.000    0.00552   22.28610  0e801314-4be9-4a8e-8863-be55cd8972a8  MBU
   412.100          73.495    -42.063   -112.765            6.568         3262.564      1.111      0.000      0.000    0.00518   23.63543  9da080c0-a677-4e48-9413-7396776e2156  X-PND1
   418.100          72.935    -42.461   -112.884            6.173         3307.880      1.242      0.000      0.000    0.00468   22.28079  c287fba3-8bbe-4179-bca3-e0297868e371  TRU1
   412.100          73.495    -42.063   -112.765            6.568         3262.564      1.111      0.000      0.000    0.00518   23.63543  937ad039-148d-4738-aeef-7ba048002fe8  X-PND2
   418.100          72.935    -42.461   -112.884            6.173         3307.880      1.242      0.000      0.000    0.00468   22.28079  197bea65-bd7c-4823-addb-ea50438d3765  TRU2
   409.105          73.873    -41.915   -112.721            6.345         3245.595      0.915      0.000      0.000    0.00232   23.12492  b9715501-449b-451c-a5a4-f4d9347e2f59  MTR1
