#_______________________________________________________________________________
#    ######   ####     ##             #####   #####     ##    #    #    ##
#    #       #        #  #            #    #  #    #   #  #   ##  ##   #  #
#    #####    ####   ######           #    #  #####   ######  # ## #  ######
#    #            #  #    #           #    #  #    #  #    #  #    #  #    #
#____######__#####___#____#___________#####___#____#__#____#__#____#__#____#____
#
#              ESA Debris Risk Assessment and Mitigation Analysis
#
#                         ---- DRAMA ( SESAM r2.3.0 ) ----
#                                      ESA 2018
#
#                         final state of uncritical objects
#-------------------------------------------------------------------------------
# Filename      : uncriticalData.txt
# RunID         : PySara
# Content       : This file lists the uncritical objects (kin. energy < 15 J),
#                 computed by the DRAMA 3 Re-entry Analysis.
# Documentation : DRAMA Software User Manual, section OPERATIONS MANUAL / Normal operation / SARA / SARA Simulation Output / Re-entry simulation output
#
#--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
#  Time [s]  Altitude [km]  Lat [deg]  Lon [deg]  Velocity [km/s]   Downrange [km]       Drag       Lift       Side    Knudsen       Mach                UniqueID                  Name
#--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
   406.100          74.247    -41.688   -112.654            6.825         3219.794      1.204      0.000      0.000    0.00547   23.91836  c819661c-34ef-46e7-b1eb-890ade42e3af  PCU
   395.100          75.194    -40.944   -112.435            6.640         3134.914      1.041      0.000      0.000    0.00543   23.42900  c0ddc3c0-47ce-435f-9deb-b33486eaf601  BCU
   426.127          72.130    -42.928   -113.026            4.827         3361.133      1.004      0.000      0.000    0.00243   16.98603  1f19522d-2f3c-43e6-a00c-b01d1ab94228  PPDU
   406.100          74.233    -41.680   -112.651            6.676         3218.904      1.229      0.000      0.000    0.00479   23.42463  a68c82cf-50d9-4d72-b8e8-fb77b034ddcc  Decoder
   442.100          70.539    -43.994   -113.357            5.487         3482.853      1.154      0.000      0.000    0.00199   19.03019  56f33935-71e7-4b62-bc25-5f086ef8f008  CTU
   425.300          72.366    -42.927   -113.026            5.885         3361.120      1.265      0.000      0.000    0.00282   20.54799  e603a0ac-b50a-49ba-94e7-c8487de979d7  RTU
   402.100          74.573    -41.408   -112.571            6.720         3187.803      0.976      0.000      0.000    0.00566   23.59277  0e801314-4be9-4a8e-8863-be55cd8972a8  MBU
   413.300          73.587    -42.163   -112.795            6.332         3273.903      1.111      0.000      0.000    0.00524   22.20845  9da080c0-a677-4e48-9413-7396776e2156  X-PND1
   419.100          73.066    -42.548   -112.911            6.280         3317.863      1.242      0.000      0.000    0.00477   22.03121  c287fba3-8bbe-4179-bca3-e0297868e371  TRU1
   413.300          73.587    -42.163   -112.795            6.332         3273.903      1.111      0.000      0.000    0.00524   22.20845  937ad039-148d-4738-aeef-7ba048002fe8  X-PND2
   419.100          73.066    -42.548   -112.911            6.280         3317.863      1.242      0.000      0.000    0.00477   22.03121  197bea65-bd7c-4823-addb-ea50438d3765  TRU2
   410.100          73.973    -41.996   -112.745            7.384         3254.908      0.915      0.000      0.000    0.00236   25.76804  b9715501-449b-451c-a5a4-f4d9347e2f59  MTR1
   410.100          73.973    -41.996   -112.745            7.384         3254.908      0.915      0.000      0.000    0.00236   25.76804  84879cea-7d5c-4089-841e-3521c24c746a  MTR2
   410.100          73.973    -41.996   -112.745            7.384         3254.908      0.915      0.000      0.000    0.00236   25.76804  e7d005bd-2d30-4a52-9e61-1e8b09175adb  MTR3
   398.100          74.940    -41.150   -112.495            6.845         3158.451      1.004      0.000      0.000    0.00574   24.06513  0f2288de-76e2-422f-8b97-5b27ae9b0726  MRU
   418.300          73.047    -42.466   -112.886            5.947         3308.502      1.065      0.000      0.000    0.00417   20.83473  c190928b-6fde-4737-b38b-d6640dd3ce29  ACC
   423.100          72.466    -42.740   -112.969            5.805         3339.789      1.001      0.000      0.000    0.00270   20.29388  5bc781a5-30a8-496a-8919-d3a3bbe9e65a  PDU
   398.100          74.927    -41.140   -112.492            6.618         3157.324      0.928      0.000      0.000    0.00597   23.31372  8dd6e192-40c1-4d95-82a7-e0edd97e769a  Gyro2
   398.100          74.927    -41.140   -112.492            6.618         3157.324      0.928      0.000      0.000    0.00597   23.31372  bb912958-2642-4cbc-b737-06295400219b  Gyro1
  1791.553           0.822    -45.560   -113.855            0.012         3661.571      0.535      0.000      0.000    0.00000    0.03527  318234c8-2183-4007-81bb-1283b9ac978d  RWL1
  1791.553           0.822    -45.560   -113.855            0.012         3661.571      0.535      0.000      0.000    0.00000    0.03527  a40b1f77-c92a-4243-81e3-b466a50bfde1  RWL2
  1791.553           0.822    -45.560   -113.855            0.012         3661.571      0.535      0.000      0.000    0.00000    0.03527  119d8c8d-71bc-47b0-a9bd-51a2b6addec4  RWL3
   406.100          74.209    -41.668   -112.648            6.481         3217.505      1.097      0.000      0.000    0.00543   22.77200  73aad817-0c8f-4729-8cfc-bdb457fa3af1  RWE1
   406.100          74.209    -41.668   -112.648            6.481         3217.505      1.097      0.000      0.000    0.00543   22.77200  cbd88e14-9f02-4477-ba19-2ae766ccf9c2  RWE2
   403.100          74.510    -41.486   -112.594            6.710         3196.753      1.136      0.000      0.000    0.00670   23.58812  f846371b-1403-415a-b518-e78f9a87d5e8  STRE1
   403.100          74.510    -41.486   -112.594            6.710         3196.753      1.136      0.000      0.000    0.00670   23.58812  019e359a-7b6d-4e88-ae45-6c0cb1b9f231  STRE2
   403.100          74.510    -41.486   -112.594            6.710         3196.753      1.136      0.000      0.000    0.00670   23.58812  1c53a534-00ac-486c-b9b2-0e0baa3dd619  STRE3
   409.100          73.982    -41.891   -112.714            6.865         3242.966      1.136      0.000      0.000    0.00667   24.02281  cf475c8e-4dd9-43c4-93e1-443e41ca045a  STR1
   409.100          73.982    -41.891   -112.714            6.865         3242.966      1.136      0.000      0.000    0.00667   24.02281  b96f24b8-3482-41b4-8ff7-10c9d0096fe0  STR2
   409.100          73.982    -41.891   -112.714            6.865         3242.966      1.136      0.000      0.000    0.00667   24.02281  d97c8a48-c211-4c49-8222-dd2e42cdea91  STR3
   380.100          76.462    -39.973   -112.156            7.457         3024.288      0.911      0.000      0.000    0.01392   26.33584  59d481ee-9a4a-46ff-a838-aae6a28c6260  Thrsts01
   380.100          76.462    -39.973   -112.156            7.457         3024.288      0.911      0.000      0.000    0.01392   26.33584  620e19a4-466b-4bba-a398-8f525affac3d  Thrsts02
   380.100          76.462    -39.973   -112.156            7.457         3024.288      0.911      0.000      0.000    0.01392   26.33584  c416fe56-926f-46db-b927-4be42a4d9065  Thrsts03
   380.100          76.462    -39.973   -112.156            7.457         3024.288      0.911      0.000      0.000    0.01392   26.33584  aeb11028-b76a-43cd-a9d4-ee683f1705fa  Thrsts04
   380.100          76.462    -39.973   -112.156            7.457         3024.288      0.911      0.000      0.000    0.01392   26.33584  6667d821-b59b-4463-ac0a-bbbe54856cd6  Thrsts05
   380.100          76.462    -39.973   -112.156            7.457         3024.288      0.911      0.000      0.000    0.01392   26.33584  abab9127-0b6e-4497-9b6b-b68ba946f31a  Thrsts06
   380.100          76.462    -39.973   -112.156            7.457         3024.288      0.911      0.000      0.000    0.01392   26.33584  665b0c33-d97a-48c7-94c9-0244f53f9b66  Thrsts07
   380.100          76.462    -39.973   -112.156            7.457         3024.288      0.911      0.000      0.000    0.01392   26.33584  7ecbb7cf-716a-48b1-9a41-06240e41c6b3  Thrsts08
   380.100          76.462    -39.973   -112.156            7.457         3024.288      0.911      0.000      0.000    0.01392   26.33584  64430daf-7a7f-4d86-a819-ffba0dc23fb2  Thrsts09
   380.100          76.462    -39.973   -112.156            7.457         3024.288      0.911      0.000      0.000    0.01392   26.33584  6e3d1bbb-13e9-4442-964d-844681a58ed3  Thrsts10
   380.100          76.462    -39.973   -112.156            7.457         3024.288      0.911      0.000      0.000    0.01392   26.33584  154facb8-7f48-4d67-90e6-840ed3871701  Thrsts11
   380.100          76.462    -39.973   -112.156            7.457         3024.288      0.911      0.000      0.000    0.01392   26.33584  4461046c-8760-4cb2-890e-6f23af75245d  Thrsts12
   436.805          71.114    -43.654   -113.250            5.559         3444.015      1.136      0.000      0.000    0.00217   19.32887  fb72a6d7-379b-4d67-912e-df10bf793b11  PLE1
   409.100          73.924    -41.860   -112.704            6.287         3239.372      1.051      0.000      0.000    0.00482   22.10072  6eeaa09a-906e-4f96-a8c8-21bf581813b5  PLE3
  1736.139          12.521    -45.098   -113.707            0.010         3608.836      0.513      0.000      0.000    0.00000    0.03498  a01ccfa4-f683-4afb-ba27-6505203cee73  PL3
   411.100          73.813    -42.027   -112.754            6.864         3258.446      0.900      0.000      0.000    0.00439   23.99584  c5961bc0-58db-4518-85cb-9d7fef46573c  PL4a1
   411.100          73.813    -42.027   -112.754            6.864         3258.446      0.900      0.000      0.000    0.00439   23.99584  472587ed-e637-49d6-9630-2ab84943f807  PL4a2
   411.100          73.813    -42.027   -112.754            6.864         3258.446      0.900      0.000      0.000    0.00439   23.99584  d0247ab6-f3f0-4a2e-88f3-b40a9f9c2f8b  PL4a3
   411.100          73.813    -42.027   -112.754            6.864         3258.446      0.900      0.000      0.000    0.00439   23.99584  d7860001-2d1f-4f10-9b6b-132541453973  PL4a4
   393.100          75.391    -40.834   -112.403            7.163         3122.465      0.898      0.000      0.000    0.00863   25.19943  bee5e541-a026-4d56-9efc-2d0ff76a9365  PL4b1
   393.100          75.391    -40.834   -112.403            7.163         3122.465      0.898      0.000      0.000    0.00863   25.19943  63bdbfe0-5407-438d-b310-a798cd3ae679  PL4b2
   393.100          75.391    -40.834   -112.403            7.163         3122.465      0.898      0.000      0.000    0.00863   25.19943  b78c86b8-baea-46f4-bff5-e29a3c50d235  PL4b3
   395.100          75.225    -40.964   -112.441            6.637         3137.200      0.898      0.000      0.000    0.00842   23.50429  6a53677c-cbe4-409e-a37a-d7b94566fcde  PL4b4
   379.300          76.517    -39.892   -112.133            6.510         3015.073      0.910      0.000      0.000    0.00643   23.14563  e97e0bad-27a1-41c8-9d5a-9b47ac34faa9  PLE3c
   414.865          73.380    -42.237   -112.817            5.971         3282.424      1.095      0.000      0.000    0.00355   21.00736  56f0d198-bc1f-47a6-b695-7e804d590123  PLE3b
