#_______________________________________________________________________________
#    ######   ####     ##             #####   #####     ##    #    #    ##
#    #       #        #  #            #    #  #    #   #  #   ##  ##   #  #
#    #####    ####   ######           #    #  #####   ######  # ## #  ######
#    #            #  #    #           #    #  #    #  #    #  #    #  #    #
#____######__#####___#____#___________#####___#____#__#____#__#____#__#____#____
#
#              ESA Debris Risk Assessment and Mitigation Analysis
#
#                         ---- DRAMA ( SESAM r2.3.0 ) ----
#                                      ESA 2018
#
#                         final state of ballooning objects
#-------------------------------------------------------------------------------
# Filename      : ballooningData.txt
# RunID         : PySara
# Content       : This file lists the ballooning objects,
#                 computed by the DRAMA 3 Re-entry Analysis.
# Documentation : DRAMA Software User Manual, section OPERATIONS MANUAL / Normal operation / SARA / SARA Simulation Output / Re-entry simulation output
#
#--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
#  Time [s]  Altitude [km]  Lat [deg]  Lon [deg]  Velocity [km/s]   Downrange [km]       Drag       Lift       Side    Knudsen       Mach                UniqueID                  Name
#--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
   418.707          73.326    -42.459   -112.884            2.269         3307.691      1.041      0.000      0.000    0.00410    7.50065  c0ddc3c0-47ce-435f-9deb-b33486eaf601  BCU
   435.435          71.717    -43.556   -113.220            2.344         3432.835      1.229      0.000      0.000    0.00330    7.68541  a68c82cf-50d9-4d72-b8e8-fb77b034ddcc  Decoder
   468.051          67.861    -45.462   -113.828            2.236         3650.384      1.265      0.000      0.000    0.00150    7.11213  e603a0ac-b50a-49ba-94e7-c8487de979d7  RTU
   429.866          72.211    -43.166   -113.099            2.415         3388.280      0.976      0.000      0.000    0.00398    7.93938  0e801314-4be9-4a8e-8863-be55cd8972a8  MBU
   452.229          70.080    -44.673   -113.573            2.278         3560.280      1.242      0.000      0.000    0.00310    7.37944  c287fba3-8bbe-4179-bca3-e0297868e371  TRU1
   452.229          70.080    -44.673   -113.573            2.278         3560.280      1.242      0.000      0.000    0.00310    7.37944  197bea65-bd7c-4823-addb-ea50438d3765  TRU2
   423.481          72.901    -42.783   -112.982            2.190         3344.664      1.004      0.000      0.000    0.00422    7.22882  0f2288de-76e2-422f-8b97-5b27ae9b0726  MRU
   456.806          69.190    -44.786   -113.609            2.273         3573.277      1.065      0.000      0.000    0.00241    7.29222  c190928b-6fde-4737-b38b-d6640dd3ce29  ACC
   423.153          72.876    -42.740   -112.969            2.161         3339.684      0.928      0.000      0.000    0.00439    7.13210  8dd6e192-40c1-4d95-82a7-e0edd97e769a  Gyro2
   423.153          72.876    -42.740   -112.969            2.161         3339.684      0.928      0.000      0.000    0.00439    7.13210  bb912958-2642-4cbc-b737-06295400219b  Gyro1
   435.547          71.616    -43.523   -113.210            2.229         3429.068      1.097      0.000      0.000    0.00370    7.30366  73aad817-0c8f-4729-8cfc-bdb457fa3af1  RWE1
   435.547          71.616    -43.523   -113.210            2.229         3429.068      1.097      0.000      0.000    0.00370    7.30366  cbd88e14-9f02-4477-ba19-2ae766ccf9c2  RWE2
   441.373          70.953    -43.856   -113.314            2.226         3467.119      1.051      0.000      0.000    0.00311    7.24671  6eeaa09a-906e-4f96-a8c8-21bf581813b5  PLE3
   442.477          71.129    -44.051   -113.375            2.053         3489.284      0.900      0.000      0.000    0.00296    6.69711  c5961bc0-58db-4518-85cb-9d7fef46573c  PL4a1
   442.477          71.129    -44.051   -113.375            2.053         3489.284      0.900      0.000      0.000    0.00296    6.69711  472587ed-e637-49d6-9630-2ab84943f807  PL4a2
   442.477          71.129    -44.051   -113.375            2.053         3489.284      0.900      0.000      0.000    0.00296    6.69711  d0247ab6-f3f0-4a2e-88f3-b40a9f9c2f8b  PL4a3
   442.477          71.129    -44.051   -113.375            2.053         3489.284      0.900      0.000      0.000    0.00296    6.69711  d7860001-2d1f-4f10-9b6b-132541453973  PL4a4
   450.802          69.888    -44.430   -113.495            2.427         3532.574      1.095      0.000      0.000    0.00215    7.84161  56f0d198-bc1f-47a6-b695-7e804d590123  PLE3b
